"Ajar_GrosCalin.1974" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"pêcheurs" 0 0 0.000877940001580292 0 0 0.00224942780180292 0.00252359561903801 0 0.0422601167292954 0
"pologne" 0 0 0.0105352800189635 0.00147323138572144 0.00331740976645435 0.000562356950450729 0 0.0190251512499524 0 0
"pont" 0 0 0.00790146001422263 0.00441969415716432 0.000829352441613588 0.00112471390090146 0.00252359561903801 0.00913207259997717 0.0125638184870878 0.010472300764478
"position" 0.00908059023836549 0 0.00614558001106204 0.00294646277144288 0.00165870488322718 0.00449885560360583 0.010094382476152 0.00913207259997717 0.00228433063401597 0
"refusait" 0.00151343170639425 0.00169216190605117 0.00263382000474088 0.0103126197000501 0.00663481953290871 0.00956006815766239 0 0.00304402419999239 0.00228433063401597 0
"rires" 0.0030268634127885 0.00338432381210234 0.00263382000474088 0.00883938831432865 0.00580546709129512 0.00506121255405656 0.00504719123807601 0.00684905444998288 0.00228433063401597 0.00261807519111949
"seins" 0.0030268634127885 0.00507648571815351 0.000877940001580292 0.00883938831432865 0.00248805732484076 0 0.015141573714228 0.000761006049998098 0.0217011410231517 0.00523615038223898
"thé" 0.00756715853197124 0 0.0201926200363467 0.00441969415716432 0.00165870488322718 0.00168707085135219 0 0.00304402419999239 0 0.00785422557335847
"tribus" 0 0 0 0 0.000829352441613588 0.0224942780180292 0.00252359561903801 0 0.00114216531700798 0
"trottoir" 0.0030268634127885 0.00507648571815351 0.00526764000948175 0.00294646277144288 0 0.00112471390090146 0 0.0205471633499486 0 0.00261807519111949
"troupeau" 0 0 0.00175588000316058 0 0.000829352441613588 0.014621280711719 0.00504719123807601 0.00761006049998098 0.00228433063401597 0
"truc" 0.0166477487703367 0.010152971436307 0 0.0176787766286573 0 0.00731064035585948 0 0 0.00114216531700798 0
"unes" 0.00454029511918275 0.00169216190605117 0 0.00147323138572144 0.00995222929936306 0.00562356950450729 0.01261797809519 0.00304402419999239 0.0068529919020479 0.00261807519111949
"vert" 0.006053726825577 0.00507648571815351 0.00702352001264234 0.00147323138572144 0.0107815817409766 0.000562356950450729 0.00757078685711402 0.00228301814999429 0.00456866126803194 0.00785422557335847
"vêtements" 0.006053726825577 0.00676864762420468 0.00526764000948175 0.00147323138572144 0.00829352441613588 0.00224942780180292 0.00504719123807601 0.00837106654997907 0.00114216531700798 0
"victime" 0.00151343170639425 0 0.000877940001580292 0.00589292554288577 0.00746417197452229 0.0039364986531551 0.00252359561903801 0.00761006049998098 0.0114216531700798 0
"visite" 0.00454029511918275 0.00846080953025585 0.00877940001580292 0.00441969415716432 0.00414676220806794 0.0039364986531551 0.00504719123807601 0.00456603629998859 0.00114216531700798 0.00261807519111949
"agronome" 0 0 0 0 0 0 0 0 0.0479709433143353 0
"ancienne" 0 0 0.00263382000474088 0.00147323138572144 0.00165870488322718 0.00224942780180292 0.0277595518094181 0.0129371028499677 0.00456866126803194 0
"boucles" 0 0.010152971436307 0.00175588000316058 0.00736615692860721 0.00746417197452229 0.000562356950450729 0.00504719123807601 0.00837106654997907 0.0068529919020479 0
"bouquet" 0.0272417707150965 0.00507648571815351 0.00790146001422263 0.00883938831432865 0 0 0 0.00228301814999429 0 0.00785422557335847
"chefs" 0 0.00338432381210234 0.0140470400252847 0.00294646277144288 0.00663481953290871 0.00674828340540875 0 0 0.00228433063401597 0
"cité" 0.00151343170639425 0.00507648571815351 0.00175588000316058 0.00147323138572144 0.00248805732484076 0.00168707085135219 0 0.00456603629998859 0.0262698022911836 0
"comique" 0.0030268634127885 0.00676864762420468 0.00175588000316058 0.0176787766286573 0.00746417197452229 0.00281178475225365 0.00252359561903801 0.00532704234998668 0 0
"compagnon" 0 0.00169216190605117 0.00263382000474088 0.0147323138572144 0.00746417197452229 0.00843535425676094 0.00757078685711402 0.000761006049998098 0 0
"débarrasser" 0.0030268634127885 0.0118451333423582 0.0114132200205438 0.00589292554288577 0.00248805732484076 0.00618592645495802 0 0 0.00228433063401597 0
"directeur" 0.0227014755959137 0.00338432381210234 0.00351176000632117 0.00294646277144288 0 0.000562356950450729 0 0 0.0171324797551198 0.00785422557335847
"drôle" 0.00454029511918275 0.0152294571544605 0.00175588000316058 0.0117858510857715 0.00248805732484076 0.0039364986531551 0 0.00608804839998478 0 0.00523615038223898
"estime" 0.012107453651154 0.00338432381210234 0.00526764000948175 0.00147323138572144 0.00165870488322718 0.0039364986531551 0 0.00304402419999239 0.0114216531700798 0.00523615038223898
"justes" 0.00151343170639425 0 0 0.00147323138572144 0.00165870488322718 0 0.00504719123807601 0.0273962177999315 0 0
"komobo" 0 0 0 0 0 0 0.105991015999596 0 0 0
"levé" 0.012107453651154 0.00169216190605117 0.00351176000632117 0.0147323138572144 0.00248805732484076 0.00224942780180292 0.00252359561903801 0.0015220120999962 0.00342649595102395 0.0157084511467169
"lève" 0.006053726825577 0.0152294571544605 0.00702352001264234 0 0.000829352441613588 0.000562356950450729 0 0.000761006049998098 0.0125638184870878 0.0183265263378364
"lignes" 0.00151343170639425 0.00846080953025585 0.0122911600221241 0.00883938831432865 0.000829352441613588 0.00168707085135219 0.00504719123807601 0.00532704234998668 0.00228433063401597 0.00261807519111949
"marqué" 0.00151343170639425 0.00169216190605117 0.00263382000474088 0 0.00497611464968153 0.00337414170270437 0.010094382476152 0.00228301814999429 0.0205589757061437 0
"masque" 0 0.00169216190605117 0.00175588000316058 0.00441969415716432 0.014098991507431 0.000562356950450729 0.00504719123807601 0.0106540846999734 0.00114216531700798 0.00261807519111949
"monte" 0.00151343170639425 0.00338432381210234 0.00263382000474088 0.0117858510857715 0.00248805732484076 0.00112471390090146 0 0.00608804839998478 0.0125638184870878 0.010472300764478
"murmure" 0.0030268634127885 0.00846080953025585 0.00351176000632117 0.00441969415716432 0.00663481953290871 0.000562356950450729 0.00504719123807601 0.00608804839998478 0.0102794878530719 0
"océan" 0.006053726825577 0.00507648571815351 0.0158029200284453 0.00147323138572144 0.000829352441613588 0.00449885560360583 0.010094382476152 0.00228301814999429 0 0
"oncle" 0 0 0.000877940001580292 0.00147323138572144 0.00829352441613588 0.0101224251081131 0.00504719123807601 0.0015220120999962 0.00799515721905589 0.00261807519111949
"pages" 0.0030268634127885 0.010152971436307 0.00614558001106204 0.00589292554288577 0.0124402866242038 0.000562356950450729 0 0 0.00571082658503992 0.00523615038223898
"pierres" 0.00151343170639425 0.00169216190605117 0.00263382000474088 0.00294646277144288 0.00995222929936306 0.00449885560360583 0.020188764952304 0.00304402419999239 0.00342649595102395 0
"poches" 0.00756715853197124 0.00846080953025585 0.00438970000790146 0.013259082471493 0.00497611464968153 0.00168707085135219 0 0.000761006049998098 0.00571082658503992 0.00785422557335847
"remit" 0 0 0.00438970000790146 0 0.00414676220806794 0.0039364986531551 0.00252359561903801 0.00989307864997527 0.0068529919020479 0.0130903759555974
"reproche" 0.00151343170639425 0.00169216190605117 0.00965734001738321 0.00883938831432865 0.00414676220806794 0.00281178475225365 0.00252359561903801 0.00684905444998288 0 0.00785422557335847
"tort" 0.006053726825577 0.00507648571815351 0.000877940001580292 0.00589292554288577 0.00331740976645435 0.0106847820585639 0 0.00228301814999429 0.00114216531700798 0.00785422557335847
"trouvaient" 0 0 0.000877940001580292 0.00147323138572144 0.00995222929936306 0.00899771120721166 0.00252359561903801 0.00608804839998478 0.00342649595102395 0
"voisine" 0.00151343170639425 0.00507648571815351 0.00175588000316058 0 0.000829352441613588 0.00112471390090146 0.010094382476152 0.00761006049998098 0.0171324797551198 0.010472300764478
"adolescent" 0 0.00169216190605117 0.00175588000316058 0.00294646277144288 0.00248805732484076 0.0140589237612682 0 0.00456603629998859 0.00114216531700798 0.00261807519111949
"atteindre" 0.00151343170639425 0 0.00263382000474088 0.00147323138572144 0.00497611464968153 0.00956006815766239 0 0.00608804839998478 0.00342649595102395 0.00523615038223898
"auguste" 0 0 0.000877940001580292 0.00147323138572144 0.000829352441613588 0.000562356950450729 0 0 0.00342649595102395 0.0890145564980626
"bond" 0.0030268634127885 0.00846080953025585 0.00175588000316058 0.00294646277144288 0.00248805732484076 0.00674828340540875 0.00504719123807601 0.00532704234998668 0.00456866126803194 0.00523615038223898
"chevalier" 0.00151343170639425 0.00169216190605117 0.00438970000790146 0.00441969415716432 0.00995222929936306 0.00112471390090146 0.0429011255236461 0 0 0
"civilisation" 0.006053726825577 0.0135372952484094 0.00263382000474088 0.0117858510857715 0.00414676220806794 0.00731064035585948 0 0 0 0
"comprit" 0.0030268634127885 0 0.000877940001580292 0.00736615692860721 0.00165870488322718 0.00562356950450729 0.00252359561903801 0.0136981088999658 0.00228433063401597 0
"démarche" 0.00756715853197124 0.00169216190605117 0.00263382000474088 0.00294646277144288 0.000829352441613588 0.0039364986531551 0.010094382476152 0.00761006049998098 0.00571082658503992 0.00785422557335847
"disais" 0.006053726825577 0.0135372952484094 0.00702352001264234 0.00736615692860721 0.00663481953290871 0.00337414170270437 0 0.000761006049998098 0 0.00261807519111949
"étoile" 0 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.00414676220806794 0.00337414170270437 0.00252359561903801 0.0182641451999543 0.00114216531700798 0
"faits" 0.00454029511918275 0.00676864762420468 0.00175588000316058 0.00147323138572144 0.00912287685774947 0.00449885560360583 0.010094382476152 0.00304402419999239 0.00114216531700798 0.00785422557335847
"fatigue" 0.00151343170639425 0.00338432381210234 0.00438970000790146 0 0.00414676220806794 0.00899771120721166 0.00504719123807601 0.00456603629998859 0 0.010472300764478
"feuilles" 0.00454029511918275 0.00338432381210234 0.00351176000632117 0.00441969415716432 0.00746417197452229 0.000562356950450729 0.0252359561903801 0.00304402419999239 0.00342649595102395 0.00523615038223898
"fleur" 0.00151343170639425 0 0 0.00589292554288577 0.00497611464968153 0.00168707085135219 0.00504719123807601 0.00837106654997907 0.0137059838040958 0.00523615038223898
"fumée" 0 0.00338432381210234 0.00438970000790146 0.00441969415716432 0.00248805732484076 0.00956006815766239 0 0.00837106654997907 0 0
"index" 0 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.00331740976645435 0.00224942780180292 0.00504719123807601 0.0175031391499562 0.00456866126803194 0.00261807519111949
"inquiétude" 0 0.00846080953025585 0.00877940001580292 0.00147323138572144 0.00663481953290871 0.00337414170270437 0.01261797809519 0.00456603629998859 0 0
"inspiration" 0.0030268634127885 0.00169216190605117 0.014924980026865 0.00147323138572144 0.00995222929936306 0.00168707085135219 0 0.00380503024999049 0 0
"ligne" 0.00454029511918275 0.00507648571815351 0.00614558001106204 0.00147323138572144 0.00248805732484076 0.00449885560360583 0.00252359561903801 0.00837106654997907 0.00228433063401597 0.00523615038223898
"limite" 0.00454029511918275 0.0219981047786652 0.00263382000474088 0.00147323138572144 0.00248805732484076 0.00618592645495802 0.00252359561903801 0.000761006049998098 0.00342649595102395 0.00523615038223898
"littérature" 0.00454029511918275 0.00338432381210234 0.0158029200284453 0.00883938831432865 0.00912287685774947 0 0 0 0.00114216531700798 0
"mademoiselle" 0 0.00676864762420468 0 0.00441969415716432 0 0.00337414170270437 0.00504719123807601 0.0167421330999581 0.00228433063401597 0.00523615038223898
"mouchoir" 0.00454029511918275 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.00165870488322718 0.00618592645495802 0 0.0106540846999734 0.00342649595102395 0.00261807519111949
"notables" 0 0 0 0 0.00497611464968153 0.000562356950450729 0 0 0.0388336207782714 0
"permettre" 0.00756715853197124 0.00169216190605117 0.00351176000632117 0.0147323138572144 0.00580546709129512 0.00506121255405656 0.00252359561903801 0.0015220120999962 0.00114216531700798 0.00261807519111949
"portant" 0.00151343170639425 0.00169216190605117 0.00526764000948175 0.00147323138572144 0.00497611464968153 0.00224942780180292 0.00504719123807601 0.0144591149499639 0.00114216531700798 0
"prière" 0.00151343170639425 0.00169216190605117 0.000877940001580292 0.00294646277144288 0 0.00168707085135219 0.00252359561903801 0.0228301814999429 0.00114216531700798 0.00261807519111949
"promis" 0.0030268634127885 0 0.0122911600221241 0.00441969415716432 0.00414676220806794 0.00449885560360583 0.00252359561903801 0.00304402419999239 0.00342649595102395 0.00261807519111949
"protéger" 0.006053726825577 0 0.00438970000790146 0.00589292554288577 0.00497611464968153 0.0106847820585639 0 0 0.00342649595102395 0
"quelles" 0.0030268634127885 0.00507648571815351 0.00526764000948175 0.00441969415716432 0.00829352441613588 0.00562356950450729 0.00504719123807601 0.0015220120999962 0.00228433063401597 0.00261807519111949
"rapide" 0.00151343170639425 0.0118451333423582 0.00438970000790146 0.00294646277144288 0.00414676220806794 0.00618592645495802 0 0.00304402419999239 0.00456866126803194 0.00523615038223898
"secrète" 0.0030268634127885 0.00338432381210234 0.00351176000632117 0 0.00497611464968153 0.00618592645495802 0.010094382476152 0.00837106654997907 0.00114216531700798 0
"sensation" 0.006053726825577 0.0118451333423582 0.00790146001422263 0.00441969415716432 0.00165870488322718 0.00449885560360583 0.00252359561903801 0.00380503024999049 0.00114216531700798 0.00261807519111949
"sensibilité" 0.00454029511918275 0.00507648571815351 0.00175588000316058 0.0176787766286573 0.00580546709129512 0.00618592645495802 0 0.00228301814999429 0 0
"senti" 0.0136208853575482 0.00338432381210234 0 0.00736615692860721 0.00414676220806794 0.00674828340540875 0 0.00304402419999239 0.00456866126803194 0
"soin" 0.00151343170639425 0.00507648571815351 0.00438970000790146 0.00147323138572144 0.00248805732484076 0.00562356950450729 0.00504719123807601 0.00456603629998859 0.00456866126803194 0.0157084511467169
"style" 0.006053726825577 0.00338432381210234 0.00526764000948175 0.013259082471493 0.00331740976645435 0.000562356950450729 0 0.00228301814999429 0.0125638184870878 0.00261807519111949
"surface" 0.00151343170639425 0.00338432381210234 0.00263382000474088 0.00883938831432865 0 0.0039364986531551 0.00757078685711402 0.00608804839998478 0.00799515721905589 0.010472300764478
"tels" 0.00151343170639425 0.00169216190605117 0.000877940001580292 0.00147323138572144 0.0165870488322718 0.00168707085135219 0.017665169333266 0.00304402419999239 0.00114216531700798 0.00523615038223898
"territoire" 0.00151343170639425 0.00507648571815351 0.00263382000474088 0 0 0.0112471390090146 0.00504719123807601 0.00380503024999049 0.00799515721905589 0
"tombe" 0.0030268634127885 0.0186137809665629 0.00263382000474088 0.00736615692860721 0.00414676220806794 0.00112471390090146 0 0.00456603629998859 0.0068529919020479 0.00261807519111949
"torse" 0 0.00338432381210234 0.000877940001580292 0.00147323138572144 0.000829352441613588 0.0039364986531551 0.0277595518094181 0.0114150907499715 0.00342649595102395 0
"velours" 0.0030268634127885 0.00169216190605117 0.00614558001106204 0.00147323138572144 0.00497611464968153 0 0.00252359561903801 0.00913207259997717 0.00114216531700798 0.0261807519111949
"abri" 0.00151343170639425 0.00507648571815351 0.00877940001580292 0.00441969415716432 0.00663481953290871 0.00224942780180292 0.00252359561903801 0.00228301814999429 0.0068529919020479 0.00261807519111949
"angle" 0 0.00338432381210234 0.000877940001580292 0 0.000829352441613588 0.00281178475225365 0.015141573714228 0.0106540846999734 0.00913732253606387 0.00785422557335847
"apparaître" 0 0.00338432381210234 0.00351176000632117 0.00294646277144288 0.0132696390658174 0.00506121255405656 0 0.00380503024999049 0.00114216531700798 0.00261807519111949
"attends" 0.006053726825577 0.00507648571815351 0.00965734001738321 0 0.00165870488322718 0.00224942780180292 0 0.00608804839998478 0.00571082658503992 0.00785422557335847
"auxquels" 0 0.00507648571815351 0.00790146001422263 0 0.00995222929936306 0.00449885560360583 0 0.00228301814999429 0.00571082658503992 0
"baie" 0 0.00169216190605117 0.00175588000316058 0.00883938831432865 0 0 0.010094382476152 0 0.0308384635592156 0
"charge" 0.00151343170639425 0.00169216190605117 0.00175588000316058 0.00441969415716432 0.00746417197452229 0.00449885560360583 0.00252359561903801 0.00532704234998668 0.00571082658503992 0.00785422557335847
"commandant" 0 0 0.00702352001264234 0 0.000829352441613588 0.0140589237612682 0.00504719123807601 0.0015220120999962 0.00228433063401597 0
"connaissez" 0.00151343170639425 0.0135372952484094 0.00175588000316058 0.0117858510857715 0.00248805732484076 0.00843535425676094 0 0.00228301814999429 0 0
"content" 0.0196746121831252 0.00507648571815351 0.000877940001580292 0.00294646277144288 0.00331740976645435 0.00337414170270437 0.00252359561903801 0.00456603629998859 0.00342649595102395 0.00261807519111949
"course" 0 0.00507648571815351 0.0105352800189635 0.00147323138572144 0.00248805732484076 0.00224942780180292 0.010094382476152 0.00684905444998288 0.00456866126803194 0
"déclara" 0.00151343170639425 0 0.00263382000474088 0.00883938831432865 0 0.00337414170270437 0.01261797809519 0.0136981088999658 0.00114216531700798 0
"disparu" 0.0030268634127885 0.00169216190605117 0.00702352001264234 0.00294646277144288 0.00746417197452229 0.00449885560360583 0 0.00304402419999239 0.00571082658503992 0.00261807519111949
"élèves" 0.0030268634127885 0 0.00790146001422263 0 0 0.00112471390090146 0 0.0190251512499524 0 0.00523615038223898
"ennemis" 0.00151343170639425 0 0.00790146001422263 0.00736615692860721 0.00829352441613588 0.00618592645495802 0.00252359561903801 0.00228301814999429 0 0
"épreuve" 0.0030268634127885 0.00846080953025585 0.00438970000790146 0.00589292554288577 0.0132696390658174 0.00168707085135219 0.00252359561903801 0.00228301814999429 0.00114216531700798 0
"esprits" 0 0 0.00175588000316058 0.00147323138572144 0.00995222929936306 0.00449885560360583 0.017665169333266 0.00761006049998098 0 0
"essentiel" 0.00151343170639425 0.00338432381210234 0.00877940001580292 0.00294646277144288 0.00414676220806794 0.00899771120721166 0 0.0015220120999962 0 0.00523615038223898
"étrangers" 0.00151343170639425 0.00846080953025585 0.000877940001580292 0.00441969415716432 0.00497611464968153 0.000562356950450729 0.00252359561903801 0.00304402419999239 0.0194168103891357 0.00261807519111949
"études" 0.0030268634127885 0.00338432381210234 0.00790146001422263 0.00441969415716432 0.000829352441613588 0.00449885560360583 0 0.00228301814999429 0.0137059838040958 0
"excuse" 0.0105940219447597 0.010152971436307 0.00175588000316058 0.0103126197000501 0.00414676220806794 0.00506121255405656 0 0.0015220120999962 0 0.00523615038223898
"extérieur" 0.018161180476731 0.010152971436307 0.00526764000948175 0.00147323138572144 0.00248805732484076 0.00281178475225365 0 0.0015220120999962 0.00342649595102395 0.00523615038223898
"faveur" 0.00151343170639425 0.00169216190605117 0.00351176000632117 0 0.00746417197452229 0.00562356950450729 0.020188764952304 0.00456603629998859 0 0.00261807519111949
"fous" 0.0030268634127885 0.00507648571815351 0 0.00441969415716432 0.000829352441613588 0.0106847820585639 0.00504719123807601 0.00228301814999429 0.00342649595102395 0.010472300764478
"gouttes" 0.0030268634127885 0.0118451333423582 0.00175588000316058 0.00147323138572144 0.00248805732484076 0.00337414170270437 0.00757078685711402 0.00532704234998668 0.00799515721905589 0.00523615038223898
"humide" 0 0 0.00175588000316058 0.00147323138572144 0.00663481953290871 0.00506121255405656 0.00757078685711402 0.0106540846999734 0.00114216531700798 0.00523615038223898
"ivre" 0 0.00338432381210234 0.000877940001580292 0.00147323138572144 0.00248805732484076 0.00112471390090146 0.00504719123807601 0.00684905444998288 0.00456866126803194 0.0418892030579118
"jolie" 0.006053726825577 0.00338432381210234 0.00438970000790146 0.00441969415716432 0.00248805732484076 0.00562356950450729 0 0.00684905444998288 0.00342649595102395 0.00261807519111949
"libération" 0.00454029511918275 0.00507648571815351 0.00877940001580292 0.013259082471493 0.00331740976645435 0.0039364986531551 0 0 0.00228433063401597 0.00523615038223898
"libérer" 0.00756715853197124 0.00846080953025585 0.00175588000316058 0.0162055452429359 0.00331740976645435 0.0039364986531551 0.00252359561903801 0.000761006049998098 0.00456866126803194 0
"longs" 0.00454029511918275 0.00338432381210234 0.00438970000790146 0.00441969415716432 0.00248805732484076 0.00168707085135219 0.0302831474284561 0.00532704234998668 0.00114216531700798 0.00261807519111949
"malheureusement" 0.0030268634127885 0.00338432381210234 0.0131691000237044 0.00294646277144288 0.00414676220806794 0.00506121255405656 0.00252359561903801 0.00228301814999429 0.00114216531700798 0
"manche" 0.00151343170639425 0 0.00175588000316058 0.013259082471493 0.00165870488322718 0.00337414170270437 0.00504719123807601 0.00761006049998098 0.00799515721905589 0.00261807519111949
"marches" 0.0105940219447597 0.00338432381210234 0.00438970000790146 0.0103126197000501 0.00248805732484076 0.000562356950450729 0 0.00532704234998668 0.00913732253606387 0
"mariage" 0 0.00169216190605117 0.00263382000474088 0.0103126197000501 0.00497611464968153 0 0.00504719123807601 0.00913207259997717 0.00571082658503992 0.010472300764478
"mesures" 0.00454029511918275 0.00676864762420468 0.00263382000474088 0.00147323138572144 0.00497611464968153 0.00899771120721166 0.00504719123807601 0.00304402419999239 0 0.00261807519111949
"mirent" 0 0 0.00614558001106204 0.00441969415716432 0.00829352441613588 0.00337414170270437 0.00757078685711402 0.00456603629998859 0.00228433063401597 0.00785422557335847
"parvenir" 0 0.00507648571815351 0.0122911600221241 0.00294646277144288 0.00580546709129512 0.00562356950450729 0 0.000761006049998098 0.00228433063401597 0.00261807519111949
"poisson" 0 0.00338432381210234 0.00263382000474088 0.00589292554288577 0 0.00168707085135219 0.020188764952304 0.0114150907499715 0.00571082658503992 0
"prisonniers" 0.00151343170639425 0 0 0.00147323138572144 0.00912287685774947 0.0039364986531551 0.00504719123807601 0.0015220120999962 0.0182746450721277 0
"profondeur" 0.00756715853197124 0.00169216190605117 0.00263382000474088 0.00736615692860721 0.0107815817409766 0.00562356950450729 0 0 0.00342649595102395 0
"prudemment" 0.0151343170639425 0.00169216190605117 0.00351176000632117 0.00147323138572144 0.00331740976645435 0.00337414170270437 0.00504719123807601 0.00837106654997907 0.00114216531700798 0
"r" 0 0.00846080953025585 0.0140470400252847 0.0162055452429359 0.000829352441613588 0.00337414170270437 0 0 0.00114216531700798 0
"rarement" 0.00151343170639425 0.00676864762420468 0.00614558001106204 0.00147323138572144 0.00580546709129512 0.0039364986531551 0 0.000761006049998098 0.0114216531700798 0.00523615038223898
"rares" 0.00151343170639425 0.00169216190605117 0.00790146001422263 0.00294646277144288 0.00497611464968153 0.00674828340540875 0.010094382476152 0.0015220120999962 0.00228433063401597 0.00261807519111949
"sentier" 0 0.00169216190605117 0 0.0103126197000501 0 0.00281178475225365 0.00757078685711402 0.00761006049998098 0.0148481491211038 0.00261807519111949
"siège" 0.00151343170639425 0.00507648571815351 0.000877940001580292 0.00589292554288577 0.00248805732484076 0.00281178475225365 0 0.0106540846999734 0.0102794878530719 0
"sommet" 0 0 0.00175588000316058 0.013259082471493 0.00497611464968153 0.00562356950450729 0 0.00304402419999239 0.00799515721905589 0.00523615038223898
"sources" 0.00454029511918275 0.0152294571544605 0 0.00147323138572144 0.00829352441613588 0.00449885560360583 0.00252359561903801 0.000761006049998098 0.00799515721905589 0
"supporter" 0.00151343170639425 0.00338432381210234 0.00614558001106204 0.00294646277144288 0.00663481953290871 0.00731064035585948 0.00757078685711402 0.00304402419999239 0 0
"totale" 0.00454029511918275 0.00846080953025585 0.0105352800189635 0 0.00165870488322718 0.00618592645495802 0.00252359561903801 0.0015220120999962 0.00114216531700798 0.00785422557335847
"travaux" 0.0030268634127885 0.00507648571815351 0.00790146001422263 0.00147323138572144 0.00165870488322718 0.00674828340540875 0.00252359561903801 0.0015220120999962 0.00456866126803194 0.010472300764478
"alcool" 0 0.00676864762420468 0.00263382000474088 0.00883938831432865 0 0.00618592645495802 0 0.000761006049998098 0.00228433063401597 0.0314169022934339
"allant" 0 0.00507648571815351 0.00526764000948175 0 0.00414676220806794 0.00224942780180292 0.00757078685711402 0.00761006049998098 0.0068529919020479 0.00523615038223898
"allemande" 0 0.00338432381210234 0.00351176000632117 0 0.00248805732484076 0.0118094959594653 0 0.00684905444998288 0 0
"aspect" 0.00756715853197124 0.00676864762420468 0.00263382000474088 0.00294646277144288 0.00995222929936306 0.00337414170270437 0 0.00304402419999239 0.00228433063401597 0.00261807519111949
"attente" 0.00908059023836549 0.00338432381210234 0.00175588000316058 0.00589292554288577 0.00248805732484076 0.00449885560360583 0.00252359561903801 0.00837106654997907 0.00228433063401597 0
"bain" 0.006053726825577 0.00338432381210234 0.00175588000316058 0.00736615692860721 0.00912287685774947 0.00112471390090146 0.00252359561903801 0.00304402419999239 0.00913732253606387 0
"chat" 0.00151343170639425 0 0.0105352800189635 0.00589292554288577 0.00912287685774947 0 0.00252359561903801 0.00684905444998288 0 0.00261807519111949
"couche" 0 0.00338432381210234 0 0.00441969415716432 0.00414676220806794 0.000562356950450729 0.00504719123807601 0.00761006049998098 0.00456866126803194 0.0314169022934339
"crever" 0.0030268634127885 0.010152971436307 0.00175588000316058 0.0103126197000501 0.000829352441613588 0.00787299730631021 0.00504719123807601 0.0015220120999962 0.00228433063401597 0.00261807519111949
"crus" 0.012107453651154 0.00846080953025585 0.00877940001580292 0 0.00829352441613588 0.00224942780180292 0 0 0.00114216531700798 0.00261807519111949
"désert" 0 0 0.00351176000632117 0.00441969415716432 0 0.014621280711719 0 0.00228301814999429 0 0.00785422557335847
"domestiques" 0 0.00676864762420468 0.000877940001580292 0 0.0223925159235669 0.000562356950450729 0.00252359561903801 0.00228301814999429 0 0.00523615038223898
"donnaient" 0.00151343170639425 0.00338432381210234 0.00614558001106204 0.00441969415716432 0.00414676220806794 0.00449885560360583 0.00757078685711402 0.00608804839998478 0.00228433063401597 0
"égal" 0.0136208853575482 0 0.00702352001264234 0.00147323138572144 0.00248805732484076 0.00787299730631021 0 0.000761006049998098 0.00228433063401597 0.00261807519111949
"énergie" 0.0030268634127885 0.0219981047786652 0.00790146001422263 0 0.000829352441613588 0.00562356950450729 0 0.0015220120999962 0.00228433063401597 0
"éternel" 0 0 0.00438970000790146 0.00883938831432865 0 0.00281178475225365 0 0.0167421330999581 0.00114216531700798 0
"étonné" 0.00454029511918275 0.00169216190605117 0.00965734001738321 0.00294646277144288 0.00248805732484076 0.00506121255405656 0.00504719123807601 0.00380503024999049 0.00228433063401597 0.00261807519111949
"évident" 0.00908059023836549 0.00338432381210234 0.00438970000790146 0.00736615692860721 0.00497611464968153 0.00674828340540875 0.00252359561903801 0.000761006049998098 0.00114216531700798 0
"excès" 0.00151343170639425 0.010152971436307 0.00175588000316058 0.00441969415716432 0.00829352441613588 0.00449885560360583 0 0.00380503024999049 0.00114216531700798 0.00785422557335847
"gardé" 0.006053726825577 0.00338432381210234 0.00614558001106204 0 0.00746417197452229 0.00224942780180292 0.00252359561903801 0.0015220120999962 0.0102794878530719 0.00261807519111949
"gêne" 0.0105940219447597 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.00165870488322718 0.00337414170270437 0.010094382476152 0.00913207259997717 0.00114216531700798 0
"glisser" 0.0030268634127885 0 0.00351176000632117 0.00294646277144288 0.00746417197452229 0.0039364986531551 0.010094382476152 0.00532704234998668 0.00114216531700798 0.00785422557335847
"i" 0.0151343170639425 0.010152971436307 0.00263382000474088 0.0103126197000501 0.00497611464968153 0.00112471390090146 0.00504719123807601 0.0015220120999962 0 0.00261807519111949
"invisible" 0.00151343170639425 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.00663481953290871 0.00337414170270437 0.00252359561903801 0.0129371028499677 0.00228433063401597 0
"ivan" 0 0 0.00263382000474088 0.00294646277144288 0.0132696390658174 0.00899771120721166 0 0.000761006049998098 0.00114216531700798 0
"levait" 0.00151343170639425 0.00507648571815351 0.00614558001106204 0.00147323138572144 0.00829352441613588 0.00449885560360583 0.015141573714228 0.0015220120999962 0 0.00261807519111949
"maîtres" 0 0.00169216190605117 0.00175588000316058 0 0.00995222929936306 0.000562356950450729 0.0504719123807601 0 0.00342649595102395 0
