"Ajar_LangoisseDuRoiSalomon.1979" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"sein" 0.00106987343397276 0.00169216190605117 0 0.00883938831432865 0.00414676220806794 0.00224942780180292 0.010094382476152 0.00228301814999429 0.0125638184870878 0.00261807519111949
"signor" 0 0 0 0 0.0290273354564756 0 0 0 0.00114216531700798 0
"tombée" 0.00855898747178209 0.00338432381210234 0.00351176000632117 0.00441969415716432 0.000829352441613588 0.00449885560360583 0.010094382476152 0.0015220120999962 0.00456866126803194 0
"touché" 0.00320962030191828 0.00507648571815351 0.00614558001106204 0.00294646277144288 0.00331740976645435 0.00506121255405656 0.00757078685711402 0.00304402419999239 0.00114216531700798 0
"univers" 0.00106987343397276 0.00507648571815351 0.0105352800189635 0.00589292554288577 0.00165870488322718 0.000562356950450729 0 0.00913207259997717 0.00114216531700798 0
"vache" 0.0106987343397276 0.00338432381210234 0.00965734001738321 0 0 0.000562356950450729 0.00757078685711402 0.0015220120999962 0 0.0183265263378364
"volant" 0.00320962030191828 0.00676864762420468 0.00877940001580292 0.00441969415716432 0.000829352441613588 0.00562356950450729 0 0 0.00342649595102395 0.00523615038223898
"allure" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0.00294646277144288 0.000829352441613588 0.00506121255405656 0.010094382476152 0.00989307864997527 0.00228433063401597 0.00261807519111949
"américains" 0 0.0135372952484094 0.00263382000474088 0.00294646277144288 0 0.00956006815766239 0.00252359561903801 0.00228301814999429 0 0.00261807519111949
"arranger" 0.00641924060383657 0.00338432381210234 0.00526764000948175 0.00294646277144288 0.00248805732484076 0.00787299730631021 0 0 0.00114216531700798 0.00261807519111949
"auraient" 0.00427949373589104 0.00338432381210234 0.00351176000632117 0.0103126197000501 0.00580546709129512 0.00224942780180292 0 0.0015220120999962 0.00456866126803194 0.00261807519111949
"avouer" 0.00106987343397276 0.00676864762420468 0.00526764000948175 0.00147323138572144 0.00746417197452229 0.00281178475225365 0 0.00380503024999049 0.00114216531700798 0.00785422557335847
"bel" 0.00213974686794552 0.00169216190605117 0.00263382000474088 0.00147323138572144 0.00746417197452229 0.00337414170270437 0.00504719123807601 0.00456603629998859 0.00571082658503992 0
"caisse" 0.00641924060383657 0.00169216190605117 0.0105352800189635 0 0 0.00281178475225365 0.00252359561903801 0.00761006049998098 0 0
"crut" 0 0 0.000877940001580292 0.00294646277144288 0.00248805732484076 0.00337414170270437 0.00757078685711402 0.00989307864997527 0.0068529919020479 0.00261807519111949
"dîner" 0.00213974686794552 0.00507648571815351 0.00263382000474088 0.00147323138572144 0.00580546709129512 0.00281178475225365 0 0.000761006049998098 0.00571082658503992 0.0209446015289559
"éloigna" 0 0.00507648571815351 0.00263382000474088 0.00147323138572144 0.00165870488322718 0.00506121255405656 0.00252359561903801 0.00228301814999429 0.00456866126803194 0.0235626767200754
"estime" 0.00106987343397276 0.00338432381210234 0.00526764000948175 0.00147323138572144 0.00165870488322718 0.0039364986531551 0 0.00304402419999239 0.0114216531700798 0.00523615038223898
"existait" 0.00213974686794552 0.00338432381210234 0.00263382000474088 0.0117858510857715 0.00248805732484076 0.00674828340540875 0.00504719123807601 0.00228301814999429 0 0
"fasse" 0.00641924060383657 0.00846080953025585 0.00175588000316058 0.00147323138572144 0.00165870488322718 0.00449885560360583 0.00252359561903801 0.00380503024999049 0.00456866126803194 0.00261807519111949
"générale" 0.00213974686794552 0.00507648571815351 0.00790146001422263 0.00294646277144288 0 0.00562356950450729 0 0.00532704234998668 0.00228433063401597 0
"impatience" 0 0.00338432381210234 0.00526764000948175 0.00294646277144288 0.00414676220806794 0.00787299730631021 0.00504719123807601 0.00228301814999429 0 0.00261807519111949
"impuissance" 0.00748911403780933 0.010152971436307 0.00526764000948175 0.00147323138572144 0.00414676220806794 0.00449885560360583 0 0.000761006049998098 0.00114216531700798 0
"invité" 0.00320962030191828 0.00169216190605117 0.0131691000237044 0 0.00331740976645435 0.00112471390090146 0 0.00304402419999239 0.00456866126803194 0.00523615038223898
"luxe" 0.00427949373589104 0.00507648571815351 0.00614558001106204 0.00589292554288577 0 0.0039364986531551 0.00252359561903801 0.00380503024999049 0.00456866126803194 0
"marches" 0.00213974686794552 0.00338432381210234 0.00438970000790146 0.0103126197000501 0.00248805732484076 0.000562356950450729 0 0.00532704234998668 0.00913732253606387 0
"masse" 0 0 0.00175588000316058 0.00147323138572144 0.000829352441613588 0.00674828340540875 0.01261797809519 0.00913207259997717 0 0.00523615038223898
"messieurs" 0.00213974686794552 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.00663481953290871 0.0039364986531551 0.00504719123807601 0.00532704234998668 0.00228433063401597 0
"naturel" 0.00641924060383657 0.00169216190605117 0.00175588000316058 0.00294646277144288 0.00414676220806794 0.00506121255405656 0.00252359561903801 0.0015220120999962 0.00456866126803194 0.00785422557335847
"nostalgie" 0.00106987343397276 0.00507648571815351 0.00263382000474088 0.0147323138572144 0.00248805732484076 0.0039364986531551 0.010094382476152 0.00304402419999239 0 0
"offrait" 0.00320962030191828 0.00507648571815351 0.00526764000948175 0.00294646277144288 0.00580546709129512 0.00168707085135219 0 0.00684905444998288 0.00114216531700798 0.00261807519111949
"onze" 0.00427949373589104 0.00338432381210234 0.00614558001106204 0.00441969415716432 0.00746417197452229 0 0.00504719123807601 0.000761006049998098 0.00571082658503992 0.00523615038223898
"parc" 0 0.00169216190605117 0.00965734001738321 0.00294646277144288 0.00165870488322718 0.000562356950450729 0.0403775299046081 0 0.00114216531700798 0.00261807519111949
"pareil" 0.00748911403780933 0 0.000877940001580292 0.00736615692860721 0.00497611464968153 0.00337414170270437 0.010094382476152 0.00456603629998859 0 0
"peste" 0.00106987343397276 0 0 0 0.0223925159235669 0.00112471390090146 0 0.00380503024999049 0 0
"plancher" 0 0 0.000877940001580292 0 0.00414676220806794 0 0 0.0114150907499715 0.0125638184870878 0.00785422557335847
"portaient" 0.00106987343397276 0.00169216190605117 0.00263382000474088 0.00147323138572144 0.00663481953290871 0.000562356950450729 0.022712360571342 0.00761006049998098 0 0.00261807519111949
"pougatchev" 0 0 0 0 0.0290273354564756 0 0 0 0 0
"poussait" 0.00106987343397276 0.00338432381210234 0.00438970000790146 0 0.00497611464968153 0.000562356950450729 0.015141573714228 0.00761006049998098 0.00228433063401597 0.00523615038223898
"pouvoirs" 0.00106987343397276 0.00169216190605117 0.000877940001580292 0 0.0240512208067941 0.00112471390090146 0 0 0.00114216531700798 0
"prennent" 0.00427949373589104 0.00507648571815351 0.000877940001580292 0.00294646277144288 0.00165870488322718 0.00449885560360583 0 0.00380503024999049 0.00799515721905589 0.00785422557335847
"problème" 0.00962886090575485 0.00169216190605117 0.00614558001106204 0 0.00165870488322718 0.00562356950450729 0 0 0.00571082658503992 0.00261807519111949
"rage" 0.00320962030191828 0 0.00351176000632117 0.00589292554288577 0.00414676220806794 0.0039364986531551 0.00252359561903801 0.00684905444998288 0 0.00523615038223898
"recevait" 0.00427949373589104 0 0.00438970000790146 0.00147323138572144 0.00331740976645435 0.00337414170270437 0.00757078685711402 0.00532704234998668 0.00456866126803194 0.00261807519111949
"respirer" 0.00320962030191828 0.00676864762420468 0.00614558001106204 0.00736615692860721 0.000829352441613588 0.00449885560360583 0.00252359561903801 0.00380503024999049 0.00114216531700798 0
"retraite" 0.00320962030191828 0.00169216190605117 0.00175588000316058 0.00441969415716432 0.00248805732484076 0.0039364986531551 0 0.00761006049998098 0.00456866126803194 0.00523615038223898
"sauvé" 0.0139083546416459 0.00507648571815351 0.00526764000948175 0.00736615692860721 0.00248805732484076 0.00224942780180292 0 0.000761006049998098 0 0
"secrètement" 0 0.00507648571815351 0.00351176000632117 0.00294646277144288 0.00414676220806794 0.0039364986531551 0.00504719123807601 0.00837106654997907 0.00114216531700798 0
"semblant" 0.00320962030191828 0.00846080953025585 0.00351176000632117 0.00441969415716432 0.00414676220806794 0.00449885560360583 0.00252359561903801 0.00456603629998859 0 0
"terrestre" 0.00213974686794552 0 0.00438970000790146 0.00294646277144288 0.00497611464968153 0.00899771120721166 0 0.000761006049998098 0.00342649595102395 0
"viendra" 0.00213974686794552 0.00338432381210234 0.000877940001580292 0.00736615692860721 0.00248805732484076 0.00787299730631021 0 0.00304402419999239 0.00456866126803194 0
"vierge" 0 0.00169216190605117 0.000877940001580292 0.00883938831432865 0.00414676220806794 0.000562356950450729 0.00757078685711402 0.00304402419999239 0.0159903144381118 0
"voisin" 0 0.00169216190605117 0.00175588000316058 0 0.00414676220806794 0.0039364986531551 0 0.0114150907499715 0.00456866126803194 0.00261807519111949
"volontiers" 0 0.00169216190605117 0.00263382000474088 0.00441969415716432 0.00248805732484076 0.00168707085135219 0.00757078685711402 0.00837106654997907 0.00342649595102395 0.0130903759555974
"youssef" 0 0 0 0 0 0.0196824932657755 0 0 0 0
"aspect" 0 0.00676864762420468 0.00263382000474088 0.00294646277144288 0.00995222929936306 0.00337414170270437 0 0.00304402419999239 0.00228433063401597 0.00261807519111949
"bouquet" 0.0106987343397276 0.00507648571815351 0.00790146001422263 0.00883938831432865 0 0 0 0.00228301814999429 0 0.00785422557335847
"cherché" 0.0128384812076731 0.00169216190605117 0.000877940001580292 0.00294646277144288 0.00497611464968153 0.00562356950450729 0 0.000761006049998098 0.00114216531700798 0
"dangereux" 0.00641924060383657 0 0.000877940001580292 0.00441969415716432 0.00746417197452229 0.00618592645495802 0 0.00228301814999429 0.00114216531700798 0
"dérision" 0.00641924060383657 0.00507648571815351 0 0.0206252394001002 0.000829352441613588 0.00224942780180292 0.00252359561903801 0.00380503024999049 0 0
"dérober" 0 0.00507648571815351 0.0175588000316058 0.00294646277144288 0.00331740976645435 0.00168707085135219 0 0.0015220120999962 0 0
"descendit" 0 0 0.00351176000632117 0.00589292554288577 0.00331740976645435 0.00281178475225365 0.00504719123807601 0.00380503024999049 0.0068529919020479 0.010472300764478
"disparut" 0 0 0.00526764000948175 0.00441969415716432 0.00331740976645435 0.00168707085135219 0.00252359561903801 0.0106540846999734 0.00114216531700798 0.00523615038223898
"espagne" 0.00641924060383657 0.00338432381210234 0.00263382000474088 0.0147323138572144 0.00414676220806794 0.00281178475225365 0 0.00228301814999429 0 0
"eusse" 0 0.00846080953025585 0.0131691000237044 0 0.00995222929936306 0.000562356950450729 0 0 0 0.00261807519111949
"évident" 0.00106987343397276 0.00338432381210234 0.00438970000790146 0.00736615692860721 0.00497611464968153 0.00674828340540875 0.00252359561903801 0.000761006049998098 0.00114216531700798 0
"explique" 0.00641924060383657 0 0.00175588000316058 0.00147323138572144 0.00331740976645435 0.00281178475225365 0 0.00304402419999239 0.0114216531700798 0.00523615038223898
"fallu" 0.00427949373589104 0.00169216190605117 0.00351176000632117 0.00736615692860721 0.00331740976645435 0.0039364986531551 0 0.000761006049998098 0.00342649595102395 0.0130903759555974
"ferma" 0 0.00507648571815351 0.000877940001580292 0.013259082471493 0.000829352441613588 0.00449885560360583 0 0.00456603629998859 0.00456866126803194 0.00523615038223898
"finissait" 0 0.00676864762420468 0.00438970000790146 0.00883938831432865 0.00414676220806794 0.00618592645495802 0.00252359561903801 0 0.00228433063401597 0
"gare" 0.00106987343397276 0 0.00614558001106204 0.00589292554288577 0 0 0 0.0106540846999734 0.00342649595102395 0.0130903759555974
"gary" 0.00962886090575485 0.0152294571544605 0.00263382000474088 0.0117858510857715 0.00331740976645435 0.000562356950450729 0 0 0 0
"gêne" 0.00213974686794552 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.00165870488322718 0.00337414170270437 0.010094382476152 0.00913207259997717 0.00114216531700798 0
"glissa" 0 0 0.00175588000316058 0.00589292554288577 0.00497611464968153 0.000562356950450729 0.00757078685711402 0.0114150907499715 0.00342649595102395 0
"hanches" 0.00106987343397276 0.010152971436307 0.00175588000316058 0.00294646277144288 0.00580546709129512 0.000562356950450729 0.01261797809519 0.0015220120999962 0.0068529919020479 0.00523615038223898
"irai" 0.00534936716986381 0.00676864762420468 0.00175588000316058 0.00736615692860721 0.00165870488322718 0.00449885560360583 0 0.000761006049998098 0.00571082658503992 0.00523615038223898
"jetait" 0.00427949373589104 0 0.00438970000790146 0.0117858510857715 0.00414676220806794 0.0039364986531551 0.00252359561903801 0.00228301814999429 0 0.00261807519111949
"lancé" 0.00641924060383657 0.00507648571815351 0.00263382000474088 0.00589292554288577 0.00331740976645435 0.00506121255405656 0 0.0015220120999962 0.00342649595102395 0
"lesquelles" 0.00213974686794552 0.00169216190605117 0.00438970000790146 0 0.0132696390658174 0.0039364986531551 0 0.00228301814999429 0 0
"levai" 0 0.0253824285907676 0.00702352001264234 0 0.00746417197452229 0.00112471390090146 0 0 0 0
"lèvre" 0 0 0 0 0.00165870488322718 0.00168707085135219 0.00757078685711402 0.0136981088999658 0.00571082658503992 0.00785422557335847
"meilleurs" 0.00748911403780933 0.00338432381210234 0.00438970000790146 0 0.00746417197452229 0.00562356950450729 0.00252359561903801 0 0 0
"message" 0.00106987343397276 0.00676864762420468 0.00263382000474088 0.00147323138572144 0.00414676220806794 0.00843535425676094 0.00252359561903801 0.00228301814999429 0.00114216531700798 0
"montait" 0.00213974686794552 0.00169216190605117 0.00614558001106204 0.00441969415716432 0.00497611464968153 0.00168707085135219 0.00504719123807601 0.0015220120999962 0.00571082658503992 0.00785422557335847
"morale" 0.00213974686794552 0 0.00614558001106204 0.013259082471493 0.00497611464968153 0.00224942780180292 0 0 0.00456866126803194 0.00523615038223898
"mystérieux" 0.00106987343397276 0.00169216190605117 0.00702352001264234 0.00147323138572144 0.00580546709129512 0.00281178475225365 0.00504719123807601 0.00684905444998288 0 0
"naturelle" 0.00320962030191828 0.00169216190605117 0.000877940001580292 0 0.00414676220806794 0.00899771120721166 0 0.00380503024999049 0.00342649595102395 0
"normal" 0.00962886090575485 0.00507648571815351 0 0.00589292554288577 0.00248805732484076 0.0039364986531551 0 0.00380503024999049 0.00228433063401597 0.00261807519111949
"ouverts" 0.00213974686794552 0.00338432381210234 0.00438970000790146 0.00589292554288577 0.00497611464968153 0.0039364986531551 0.00252359561903801 0.00228301814999429 0.00342649595102395 0.00261807519111949
"paquet" 0.00213974686794552 0.00169216190605117 0.00351176000632117 0 0.00248805732484076 0.00618592645495802 0.00252359561903801 0.00380503024999049 0.00799515721905589 0
"passaient" 0 0.00338432381210234 0.00175588000316058 0.00736615692860721 0.00414676220806794 0.00224942780180292 0.00504719123807601 0.00532704234998668 0.00456866126803194 0.00785422557335847
"paysage" 0 0 0.00263382000474088 0.0103126197000501 0.000829352441613588 0.00899771120721166 0.00252359561903801 0.00304402419999239 0.00228433063401597 0
"pensez" 0.0139083546416459 0.00169216190605117 0.000877940001580292 0.00883938831432865 0.000829352441613588 0.00506121255405656 0 0.0015220120999962 0 0.00261807519111949
"plateau" 0.00320962030191828 0.00338432381210234 0.00790146001422263 0.00589292554288577 0 0.00224942780180292 0.00757078685711402 0.00228301814999429 0.0068529919020479 0
"pourra" 0 0 0.000877940001580292 0.00736615692860721 0.00331740976645435 0.00618592645495802 0 0.00304402419999239 0.00913732253606387 0.00261807519111949
"poursuivit" 0 0 0 0 0 0 0.00252359561903801 0.0167421330999581 0.00799515721905589 0.010472300764478
"prêts" 0 0.00169216190605117 0.00263382000474088 0.00441969415716432 0.00414676220806794 0.00731064035585948 0.00504719123807601 0.00228301814999429 0.00456866126803194 0
"prie" 0.00106987343397276 0.00846080953025585 0.00263382000474088 0.00294646277144288 0.000829352441613588 0.00337414170270437 0 0.00761006049998098 0.00342649595102395 0.00785422557335847
"produit" 0.00213974686794552 0.00338432381210234 0 0.00736615692860721 0.00497611464968153 0.00562356950450729 0.00757078685711402 0.00228301814999429 0.00342649595102395 0
"pur" 0 0.00169216190605117 0.00351176000632117 0.0162055452429359 0.00165870488322718 0.00281178475225365 0.00504719123807601 0.00456603629998859 0.00114216531700798 0.00523615038223898
"regardais" 0.00748911403780933 0.0118451333423582 0.00790146001422263 0.00147323138572144 0.00331740976645435 0.00224942780180292 0 0 0.00228433063401597 0
"remarque" 0.00748911403780933 0.010152971436307 0.00263382000474088 0.00147323138572144 0.00165870488322718 0.00449885560360583 0.00252359561903801 0.00456603629998859 0 0
"serrer" 0.00213974686794552 0.00338432381210234 0.00351176000632117 0.00589292554288577 0.00580546709129512 0.0039364986531551 0 0.0015220120999962 0.00571082658503992 0.00261807519111949
"suppose" 0 0.00676864762420468 0.00263382000474088 0.00589292554288577 0 0.0106847820585639 0.00252359561903801 0 0.00228433063401597 0.00261807519111949
"traces" 0.00213974686794552 0.00507648571815351 0.00351176000632117 0.00736615692860721 0.00331740976645435 0.00337414170270437 0.00757078685711402 0.00304402419999239 0 0.00785422557335847
"vacances" 0.00427949373589104 0.00169216190605117 0.00263382000474088 0 0 0.000562356950450729 0 0 0.0217011410231517 0.0157084511467169
"voulut" 0.00106987343397276 0 0.00263382000474088 0.00589292554288577 0.00248805732484076 0.00224942780180292 0 0.00608804839998478 0.00799515721905589 0.010472300764478
"yoko" 0.0363756967550739 0 0 0 0 0 0 0 0 0
"zaremba" 0 0 0.0298499600537299 0 0 0 0 0 0 0
"accomplir" 0 0.00338432381210234 0.00702352001264234 0.00589292554288577 0.00580546709129512 0.0039364986531551 0 0.0015220120999962 0.00342649595102395 0
"annoncer" 0.00106987343397276 0.00169216190605117 0.00965734001738321 0.00294646277144288 0.00995222929936306 0.00112471390090146 0 0.00228301814999429 0 0.00261807519111949
"arracher" 0.00213974686794552 0 0.00702352001264234 0.00147323138572144 0.00248805732484076 0.00506121255405656 0 0.00456603629998859 0.00228433063401597 0.00523615038223898
"attendaient" 0.00106987343397276 0.00338432381210234 0.00438970000790146 0.00147323138572144 0.00580546709129512 0.00449885560360583 0 0.00380503024999049 0.00342649595102395 0.00261807519111949
"bambous" 0 0 0 0 0 0.00956006815766239 0 0 0.0182746450721277 0
"bataille" 0.00106987343397276 0.00846080953025585 0.00438970000790146 0.00883938831432865 0.00414676220806794 0.00224942780180292 0 0.0015220120999962 0.00456866126803194 0.00261807519111949
"bauché" 0 0 0 0.0486166357288076 0 0 0 0 0 0
"bonhomme" 0 0.00338432381210234 0 0.00294646277144288 0.0124402866242038 0.00112471390090146 0 0.00913207259997717 0 0
"caméra" 0 0 0 0.00589292554288577 0 0.0163083515630711 0 0 0 0
"caresse" 0.00106987343397276 0.0135372952484094 0 0.00147323138572144 0.00580546709129512 0.000562356950450729 0.015141573714228 0.00380503024999049 0.00342649595102395 0.00261807519111949
"certitude" 0 0.010152971436307 0.00614558001106204 0.00736615692860721 0.00248805732484076 0.00618592645495802 0 0.000761006049998098 0 0
"chantait" 0.00641924060383657 0 0.00526764000948175 0.00294646277144288 0.00746417197452229 0.000562356950450729 0.015141573714228 0.0015220120999962 0.00114216531700798 0
"clients" 0.00213974686794552 0.00507648571815351 0.00790146001422263 0.00147323138572144 0 0.00562356950450729 0 0.00228301814999429 0.00571082658503992 0
"complicité" 0.00106987343397276 0.0118451333423582 0.00175588000316058 0.00147323138572144 0.00497611464968153 0.00449885560360583 0 0 0.0068529919020479 0.00523615038223898
"conférence" 0 0 0 0.00147323138572144 0.000829352441613588 0.0157459946126204 0 0.0015220120999962 0 0.00261807519111949
"contenter" 0.00106987343397276 0.00169216190605117 0.00175588000316058 0.0147323138572144 0.00497611464968153 0.00674828340540875 0 0 0.00114216531700798 0
"continuaient" 0 0.00169216190605117 0.00614558001106204 0 0.00497611464968153 0.00562356950450729 0 0.00228301814999429 0.0068529919020479 0
"devrais" 0.00962886090575485 0.010152971436307 0.00351176000632117 0.00589292554288577 0.000829352441613588 0.00281178475225365 0 0.000761006049998098 0.00228433063401597 0.00261807519111949
"double" 0.00213974686794552 0.00169216190605117 0.00263382000474088 0 0.00414676220806794 0.00224942780180292 0.00252359561903801 0.00228301814999429 0.0102794878530719 0.0130903759555974
"durée" 0.00962886090575485 0.00676864762420468 0.00526764000948175 0.00294646277144288 0.00663481953290871 0.00224942780180292 0 0 0 0
"envoyé" 0.00641924060383657 0.00169216190605117 0.00263382000474088 0 0.00248805732484076 0.00731064035585948 0 0.00380503024999049 0.00228433063401597 0
"extrêmement" 0.00213974686794552 0.00338432381210234 0.00790146001422263 0.00294646277144288 0.00331740976645435 0.0039364986531551 0.00252359561903801 0.00380503024999049 0 0.00261807519111949
"fausse" 0.00427949373589104 0.00169216190605117 0.00438970000790146 0.00441969415716432 0.00248805732484076 0.00337414170270437 0 0.0015220120999962 0.00342649595102395 0.0157084511467169
"féminine" 0.00855898747178209 0.00338432381210234 0.00614558001106204 0.00294646277144288 0.00331740976645435 0.00506121255405656 0 0.000761006049998098 0 0
"ferai" 0.00534936716986381 0.00338432381210234 0.00175588000316058 0 0.00497611464968153 0.00337414170270437 0 0.00532704234998668 0.00342649595102395 0.00523615038223898
"fine" 0.00427949373589104 0 0.000877940001580292 0.00147323138572144 0.00331740976645435 0.00112471390090146 0.00757078685711402 0.0129371028499677 0 0.00261807519111949
"froide" 0 0.00676864762420468 0.00438970000790146 0.00441969415716432 0.00414676220806794 0.00281178475225365 0 0.00608804839998478 0.00342649595102395 0
"fruit" 0.00106987343397276 0 0.00351176000632117 0.00294646277144288 0.00414676220806794 0.000562356950450729 0.010094382476152 0.00532704234998668 0.00456866126803194 0.0130903759555974
"ha" 0 0 0.00614558001106204 0.00441969415716432 0.00912287685774947 0.0039364986531551 0 0.00304402419999239 0.00114216531700798 0
"herbes" 0 0 0 0 0.00248805732484076 0.00618592645495802 0.01261797809519 0.00913207259997717 0 0.00523615038223898
"i" 0.00427949373589104 0.010152971436307 0.00263382000474088 0.0103126197000501 0.00497611464968153 0.00112471390090146 0.00504719123807601 0.0015220120999962 0 0.00261807519111949
"immobiles" 0 0 0.000877940001580292 0.00589292554288577 0.000829352441613588 0.00956006815766239 0.015141573714228 0.000761006049998098 0.00228433063401597 0.00261807519111949
"lapin" 0.0213974686794552 0 0.00263382000474088 0.00147323138572144 0 0 0 0.00532704234998668 0 0.00523615038223898
"lion" 0 0.00169216190605117 0.000877940001580292 0 0.00331740976645435 0.00449885560360583 0 0.00304402419999239 0.0137059838040958 0.00785422557335847
"manteau" 0.00106987343397276 0 0.00614558001106204 0.00883938831432865 0 0.00224942780180292 0 0.0114150907499715 0 0
"marge" 0 0.00338432381210234 0.00175588000316058 0.00294646277144288 0 0.0134965668108175 0 0.0015220120999962 0.00114216531700798 0
"mettaient" 0 0.00169216190605117 0.00175588000316058 0.00147323138572144 0.0124402866242038 0.00562356950450729 0 0.00228301814999429 0 0.00261807519111949
"nuque" 0 0.00338432381210234 0 0.00147323138572144 0.000829352441613588 0.00224942780180292 0.017665169333266 0.0129371028499677 0 0.00261807519111949
"offre" 0.00106987343397276 0.0287667524028699 0.00263382000474088 0 0.00165870488322718 0.000562356950450729 0 0.00228301814999429 0.00456866126803194 0.00523615038223898
"parvenu" 0 0.00338432381210234 0.0105352800189635 0.00147323138572144 0.00414676220806794 0.00337414170270437 0 0.00456603629998859 0.00114216531700798 0
"parvint" 0 0 0.00614558001106204 0.00441969415716432 0.00248805732484076 0.00224942780180292 0.00252359561903801 0.00989307864997527 0.00114216531700798 0.00261807519111949
"payé" 0.00106987343397276 0.00338432381210234 0.00526764000948175 0.00147323138572144 0.00580546709129512 0.00449885560360583 0 0 0.00913732253606387 0
"perdue" 0.00106987343397276 0.00338432381210234 0.00351176000632117 0.00441969415716432 0.00248805732484076 0.00731064035585948 0.00757078685711402 0.00228301814999429 0.00114216531700798 0
"placé" 0.00320962030191828 0.00169216190605117 0.00614558001106204 0.00147323138572144 0.00331740976645435 0.00224942780180292 0 0.0015220120999962 0.00799515721905589 0.010472300764478
"poursuite" 0.00106987343397276 0.00169216190605117 0.00877940001580292 0.0176787766286573 0.00497611464968153 0.00168707085135219 0 0 0 0
"promenade" 0.00106987343397276 0.00169216190605117 0.00790146001422263 0.00883938831432865 0.000829352441613588 0 0 0.00684905444998288 0.00456866126803194 0.00523615038223898
"propriétaire" 0.00106987343397276 0 0.00351176000632117 0 0.00165870488322718 0.00618592645495802 0.00252359561903801 0.00228301814999429 0.0114216531700798 0.00261807519111949
"quatrième" 0.00320962030191828 0.00507648571815351 0.00438970000790146 0.00147323138572144 0 0.00112471390090146 0.00252359561903801 0.00304402419999239 0.0159903144381118 0
"reconnu" 0.00534936716986381 0 0.00263382000474088 0.00294646277144288 0.00497611464968153 0.00618592645495802 0 0.00304402419999239 0.00228433063401597 0
"régulièrement" 0.00213974686794552 0.00169216190605117 0.00614558001106204 0.00294646277144288 0.00331740976645435 0.00674828340540875 0 0.00228301814999429 0.00114216531700798 0.00261807519111949
"résolu" 0.00213974686794552 0 0.0114132200205438 0.00147323138572144 0.00165870488322718 0.00674828340540875 0 0.0015220120999962 0 0.00261807519111949
"révolution" 0.00320962030191828 0.00169216190605117 0.00263382000474088 0.0103126197000501 0.00746417197452229 0.00449885560360583 0 0.0015220120999962 0 0
"rides" 0.00320962030191828 0.00338432381210234 0.00175588000316058 0.0103126197000501 0.00248805732484076 0.00562356950450729 0 0.00304402419999239 0 0.00523615038223898
"ronde" 0 0.00169216190605117 0.00175588000316058 0.00883938831432865 0.00414676220806794 0.0039364986531551 0 0.00913207259997717 0 0
"sérieusement" 0 0.00507648571815351 0.00438970000790146 0.0103126197000501 0.00248805732484076 0.00337414170270437 0.00504719123807601 0.0015220120999962 0.00114216531700798 0.010472300764478
"sœurs" 0.00106987343397276 0.00169216190605117 0 0 0.00165870488322718 0.00112471390090146 0.00504719123807601 0.00380503024999049 0.0228433063401597 0
"soient" 0.00106987343397276 0.00169216190605117 0.00351176000632117 0 0.00414676220806794 0.00618592645495802 0.00252359561903801 0.00304402419999239 0.0068529919020479 0
"soif" 0.00213974686794552 0.00169216190605117 0.00614558001106204 0.00736615692860721 0.00165870488322718 0.00337414170270437 0.00252359561903801 0.00380503024999049 0.00228433063401597 0.00523615038223898
"solide" 0.00641924060383657 0.00169216190605117 0.00438970000790146 0.00147323138572144 0.00248805732484076 0.00562356950450729 0 0.00228301814999429 0.00228433063401597 0.00523615038223898
"soulagement" 0.00534936716986381 0.00338432381210234 0.00526764000948175 0.00441969415716432 0.000829352441613588 0.00506121255405656 0.00252359561903801 0.00456603629998859 0 0
"témoin" 0 0 0.0122911600221241 0.00147323138572144 0.00165870488322718 0.00168707085135219 0 0.00456603629998859 0.0068529919020479 0.00261807519111949
"termes" 0 0.00169216190605117 0.00438970000790146 0 0.00165870488322718 0.00224942780180292 0.01261797809519 0.00684905444998288 0.00571082658503992 0.00523615038223898
"tombait" 0.00213974686794552 0.00338432381210234 0.000877940001580292 0 0.00995222929936306 0.00112471390090146 0.00757078685711402 0.00380503024999049 0.00456866126803194 0.00523615038223898
"trouvai" 0 0.010152971436307 0.0140470400252847 0 0.00580546709129512 0.00168707085135219 0 0 0 0.00261807519111949
"vienne" 0.00641924060383657 0.00507648571815351 0.00351176000632117 0.00294646277144288 0.00663481953290871 0.00168707085135219 0.00252359561903801 0.000761006049998098 0.00571082658503992 0
"violon" 0.00106987343397276 0.00846080953025585 0.00702352001264234 0.00294646277144288 0.0107815817409766 0 0.00504719123807601 0.0015220120999962 0 0
"vocation" 0.00320962030191828 0.00338432381210234 0.00877940001580292 0 0.00912287685774947 0.00168707085135219 0 0.0015220120999962 0 0.00523615038223898
"assistance" 0.00855898747178209 0.00169216190605117 0.00526764000948175 0 0.00497611464968153 0.00168707085135219 0.00757078685711402 0.00228301814999429 0.00114216531700798 0.00261807519111949
