"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Pessoa_6" "Reis_1" "Reis_2"
"deixando" 0 0 0 0.00704225352112676 0.019291984180573 0.00863147900392732 0 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0.00986096045754857 0.0195796893355959 0.0233154581487526
"descida" 0 0 0 0 0.019291984180573 0.00431573950196366 0 0.0116254286876829 0.0118089314885158 0.0197863078749505 0.00987459267305224 0 0 0
"desertos" 0 0 0 0 0.019291984180573 0.0302101765137456 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0 0
"dessa" 0 0 0 0.0211267605633803 0 0.00863147900392732 0.00985610092647349 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0.00986096045754857 0 0
"diferença" 0 0.0196772924045651 0.036094567767551 0 0.019291984180573 0.00647360925294549 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0.0195796893355959 0.0155436387658351
"disperso" 0 0 0 0 0.00964599209028649 0.00215786975098183 0.00985610092647349 0.0155005715835771 0.0118089314885158 0.00989315393747527 0 0.00986096045754857 0 0
"divino" 0.00964971533339767 0 0 0.0140845070422535 0.00964599209028649 0.012947218505891 0 0 0 0 0 0 0.0326328155593265 0.0310872775316702
"domingo" 0 0 0 0 0.019291984180573 0.0366837857666911 0 0 0 0 0 0 0 0
"esfria" 0.00964971533339767 0 0 0 0 0.00647360925294549 0.00985610092647349 0.0116254286876829 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.00986096045754857 0 0
"esqueci" 0 0 0 0 0 0.00863147900392732 0.00985610092647349 0.00968785723973572 0.00984077624042985 0 0.0296237780191567 0.00986096045754857 0 0
"estiver" 0.028949146000193 0.0295159386068477 0.0270709258256632 0.00704225352112676 0 0.00647360925294549 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0 0
"eternamente" 0.0192994306667953 0 0 0.00704225352112676 0 0.00863147900392732 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.0197863078749505 0 0 0.0130531262237306 0.00777181938291754
"fatal" 0 0 0 0 0 0 0.00985610092647349 0.00775028579178857 0.00984077624042985 0.00989315393747527 0.00987459267305224 0 0.0261062524474612 0.0233154581487526
"finge" 0 0 0 0 0 0 0.00985610092647349 0.00775028579178857 0.00787262099234388 0 0.0296237780191567 0 0.0261062524474612 0.0233154581487526
"foste" 0 0.0196772924045651 0.00902364194188775 0.0140845070422535 0 0.00431573950196366 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0.0197219209150971 0 0
"grata" 0 0 0 0.00704225352112676 0 0.00215786975098183 0 0 0 0 0 0 0.0522125048949223 0.0699463744462579
"impreciso" 0 0 0 0 0 0.00215786975098183 0 0.0116254286876829 0.0157452419846878 0.00989315393747527 0.00987459267305224 0.0197219209150971 0 0
"justiça" 0.028949146000193 0 0 0 0 0.00431573950196366 0 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0 0.0195796893355959 0.0155436387658351
"li" 0.00964971533339767 0.0196772924045651 0 0 0 0.00215786975098183 0.00985610092647349 0.00968785723973572 0.0118089314885158 0 0 0.0295828813726457 0 0
"limpo" 0.0192994306667953 0 0 0.0140845070422535 0.00964599209028649 0.0107893487549092 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0 0
"linda" 0 0 0 0 0 0.00215786975098183 0 0.0116254286876829 0.0118089314885158 0.00989315393747527 0.0197491853461045 0.0295828813726457 0 0
"linha" 0 0 0 0.028169014084507 0.019291984180573 0.0280523067627638 0 0 0 0 0 0 0 0
"maré" 0 0 0 0 0 0 0 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.0197219209150971 0.0195796893355959 0.0155436387658351
"máscara" 0 0 0 0 0.00964599209028649 0.025894437011782 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0 0
"meses" 0 0 0 0.00704225352112676 0 0.00215786975098183 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.0197219209150971 0.0326328155593265 0.0233154581487526
"modos" 0 0.00983864620228257 0.00902364194188775 0.00704225352112676 0.019291984180573 0.0107893487549092 0 0.00775028579178857 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0 0
"nítido" 0.0385988613335907 0 0 0.0352112676056338 0.00964599209028649 0.012947218505891 0 0.00193757144794714 0.00393631049617194 0 0 0 0 0
"novas" 0.0192994306667953 0.0393545848091303 0.0180472838837755 0.0211267605633803 0 0.0107893487549092 0 0 0 0 0 0 0.0130531262237306 0.00777181938291754
"obras" 0 0 0 0 0.0385839683611459 0.00863147900392732 0 0.00193757144794714 0.00393631049617194 0 0 0 0.0261062524474612 0.0310872775316702
"ócio" 0 0 0 0 0.00964599209028649 0.00431573950196366 0.00985610092647349 0.0116254286876829 0.0118089314885158 0.00989315393747527 0.0197491853461045 0 0 0
"olvido" 0 0 0 0 0 0 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.0261062524474612 0.0233154581487526
"on" 0 0 0 0.028169014084507 0 0.012947218505891 0.00985610092647349 0.00968785723973572 0.00590446574425791 0 0 0 0 0
"perene" 0 0 0 0 0 0 0.019712201852947 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0 0.0391593786711917 0.0310872775316702
"pinheirais" 0 0 0 0 0.019291984180573 0.00431573950196366 0.039424403705894 0.00968785723973572 0.00984077624042985 0 0.00987459267305224 0 0 0
"plantas" 0.028949146000193 0.0393545848091303 0.0812127774769897 0 0 0 0 0 0 0 0 0 0.0130531262237306 0.00777181938291754
"podia" 0.0192994306667953 0.0196772924045651 0.0270709258256632 0 0.00964599209028649 0.00863147900392732 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0 0.00652656311186529 0.00777181938291754
"quão" 0 0 0 0.0211267605633803 0 0.00647360925294549 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0391593786711917 0.0310872775316702
"rico" 0 0 0 0 0 0.00431573950196366 0 0.00968785723973572 0.0118089314885158 0.00989315393747527 0.0197491853461045 0 0.00652656311186529 0.0155436387658351
"sabem" 0.0192994306667953 0.0295159386068477 0.0451182097094387 0.0140845070422535 0 0.00647360925294549 0 0 0 0 0 0 0.0130531262237306 0.0155436387658351
"senhora" 0.028949146000193 0 0 0.00704225352112676 0.019291984180573 0.00863147900392732 0 0.00581271434384143 0.00590446574425791 0.0197863078749505 0.00987459267305224 0 0 0
"simplesmente" 0.0192994306667953 0.0196772924045651 0.0180472838837755 0 0.0289379762708595 0.00863147900392732 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0130531262237306 0.00777181938291754
"sombrio" 0 0 0.00902364194188775 0.0140845070422535 0 0.00431573950196366 0.019712201852947 0.00775028579178857 0.00787262099234388 0.0197863078749505 0 0 0.00652656311186529 0.00777181938291754
"sopro" 0 0 0 0.00704225352112676 0 0.00647360925294549 0 0.00775028579178857 0.00787262099234388 0.0296794618124258 0.00987459267305224 0 0.0130531262237306 0.00777181938291754
"súbita" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.0116254286876829 0.00984077624042985 0 0.0296237780191567 0 0.00652656311186529 0.00777181938291754
"vasta" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.0296794618124258 0 0.00986096045754857 0.00652656311186529 0.00777181938291754
"venha" 0 0 0 0 0 0.00863147900392732 0.00985610092647349 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0.00986096045754857 0.0130531262237306 0.00777181938291754
"abrir" 0.0192994306667953 0.0196772924045651 0.0180472838837755 0 0.019291984180573 0.0107893487549092 0 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0 0
"adormecer" 0.00964971533339767 0 0 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.0116254286876829 0.00984077624042985 0.00989315393747527 0.0197491853461045 0 0 0
"aime" 0 0 0 0 0 0 0.0591366055588409 0.0116254286876829 0.0118089314885158 0 0 0 0 0
"alegra" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0 0 0 0.019712201852947 0.0116254286876829 0.00984077624042985 0.00989315393747527 0.00987459267305224 0 0 0
"amado" 0.0192994306667953 0.068870523415978 0.0541418516513265 0 0 0.00215786975098183 0 0.00193757144794714 0.00196815524808597 0 0 0 0 0
"ambos" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0 0 0.00215786975098183 0 0.00775028579178857 0.00787262099234388 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.0130531262237306 0.00777181938291754
"ária" 0 0 0 0 0 0 0 0.0116254286876829 0.0118089314885158 0 0 0.0591657627452914 0 0
"bocado" 0 0 0 0 0 0.012947218505891 0 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0.0295828813726457 0 0
"breves" 0 0 0 0 0 0 0.0295683027794205 0.00581271434384143 0.00590446574425791 0 0 0 0.0326328155593265 0.0310872775316702
"cansaços" 0 0 0 0 0 0.00647360925294549 0.00985610092647349 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0 0.0130531262237306 0.0155436387658351
"caos" 0 0 0 0 0 0 0.019712201852947 0.00968785723973572 0.00787262099234388 0.00989315393747527 0 0 0.0195796893355959 0.0233154581487526
"cinzento" 0 0 0 0 0 0 0.019712201852947 0.0116254286876829 0.0137770867366018 0.00989315393747527 0.0197491853461045 0 0 0
"cousas" 0.00964971533339767 0.0196772924045651 0.0270709258256632 0.0211267605633803 0 0.00647360925294549 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0130531262237306 0.00777181938291754
"cresce" 0.00964971533339767 0 0 0.0140845070422535 0 0.00431573950196366 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0.0261062524474612 0.0233154581487526
"dadas" 0 0 0 0 0.0482299604514324 0.0107893487549092 0 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0.00986096045754857 0 0
"deita" 0.00964971533339767 0 0 0 0.019291984180573 0.00431573950196366 0 0.00581271434384143 0.00590446574425791 0.0197863078749505 0.00987459267305224 0 0.0130531262237306 0.0155436387658351
"deveras" 0.00964971533339767 0 0 0 0 0.00431573950196366 0 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.0295828813726457 0 0
"difícil" 0.0192994306667953 0.0196772924045651 0.0270709258256632 0.00704225352112676 0 0.0151050882568728 0 0.00193757144794714 0.00393631049617194 0 0 0 0 0
"disfarce" 0 0 0 0 0 0 0.019712201852947 0.0116254286876829 0.0157452419846878 0.0197863078749505 0 0 0 0
"encanto" 0 0 0 0 0 0 0.019712201852947 0.01356300013563 0.0118089314885158 0.0197863078749505 0 0.00986096045754857 0 0
"enfant" 0 0 0 0 0 0 0 0.0232508573753657 0.0118089314885158 0 0 0 0 0
"enleio" 0 0 0 0 0 0 0.00985610092647349 0.0116254286876829 0.0118089314885158 0 0.0197491853461045 0.0295828813726457 0 0
"entrando" 0 0 0 0.028169014084507 0.019291984180573 0.012947218505891 0 0.00775028579178857 0.00393631049617194 0 0 0 0 0
"ermo" 0 0 0 0 0 0 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.0296237780191567 0 0.00652656311186529 0.0155436387658351
"escuridão" 0.00964971533339767 0 0 0.00704225352112676 0 0.00215786975098183 0.019712201852947 0.01356300013563 0.00984077624042985 0 0.00987459267305224 0 0 0
"essencial" 0.0192994306667953 0 0 0 0.00964599209028649 0.00647360925294549 0.039424403705894 0.00775028579178857 0.00787262099234388 0 0 0 0 0
"estarei" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0 0 0.00215786975098183 0.019712201852947 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0 0 0
"falou" 0.0385988613335907 0.0393545848091303 0.036094567767551 0 0 0 0 0.00387514289589429 0.00393631049617194 0 0 0.0197219209150971 0 0
"fingir" 0.0192994306667953 0 0 0.00704225352112676 0.00964599209028649 0.00431573950196366 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.0197863078749505 0.00987459267305224 0 0 0
"frutos" 0.00964971533339767 0 0 0.00704225352112676 0.019291984180573 0.00647360925294549 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0326328155593265 0.0233154581487526
"goza" 0 0 0 0.00704225352112676 0 0.00431573950196366 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0 0.00986096045754857 0.0195796893355959 0.0233154581487526
"guardo" 0 0 0 0 0 0 0.019712201852947 0.00968785723973572 0.00984077624042985 0 0.0296237780191567 0 0.0130531262237306 0.00777181938291754
"iii" 0 0 0 0 0 0.00215786975098183 0 0.0116254286876829 0.0118089314885158 0.0296794618124258 0.00987459267305224 0.00986096045754857 0 0
"lida" 0 0 0 0 0 0 0.019712201852947 0.01356300013563 0.0137770867366018 0 0.00987459267305224 0.00986096045754857 0 0
"liga" 0 0.0196772924045651 0.036094567767551 0 0 0 0.0295683027794205 0.00775028579178857 0.00787262099234388 0 0 0.00986096045754857 0 0
"língua" 0 0 0 0 0.019291984180573 0.0107893487549092 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0.0261062524474612 0.0310872775316702
"longínquas" 0 0 0 0.028169014084507 0 0.0107893487549092 0 0.00775028579178857 0.00590446574425791 0 0.0197491853461045 0 0 0
"malmequeres" 0 0 0 0 0 0 0 0.0116254286876829 0.0118089314885158 0.00989315393747527 0.0493729633652612 0 0 0
"manhãs" 0 0 0 0.0211267605633803 0.019291984180573 0.0151050882568728 0 0.00581271434384143 0.00393631049617194 0 0.00987459267305224 0 0 0
"menina" 0 0 0 0 0 0 0.00985610092647349 0.0116254286876829 0.0118089314885158 0 0.0394983706922089 0.00986096045754857 0 0
"mudar" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0 0.0261062524474612 0.0233154581487526
"mulheres" 0 0 0 0.028169014084507 0 0.0107893487549092 0 0 0 0 0 0 0.0195796893355959 0.0466309162975052
"nisso" 0.0482485766669883 0.0196772924045651 0.00902364194188775 0.0140845070422535 0 0.00431573950196366 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0130531262237306 0.00777181938291754
"olham" 0.00964971533339767 0 0 0.0211267605633803 0 0.0107893487549092 0 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0.0197219209150971 0 0
"olhei" 0 0 0 0 0 0 0.0295683027794205 0.00968785723973572 0.00984077624042985 0 0.0197491853461045 0 0.0130531262237306 0.00777181938291754
"partes" 0.0385988613335907 0.0491932310114128 0.036094567767551 0 0.00964599209028649 0.00215786975098183 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0 0
"partido" 0.00964971533339767 0 0 0.00704225352112676 0 0.00647360925294549 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.0197863078749505 0 0 0 0
"pavor" 0 0 0 0.0140845070422535 0.019291984180573 0.0172629580078546 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0 0
"pele" 0 0 0 0.0422535211267606 0 0.0194208277588365 0 0 0 0 0 0 0.0130531262237306 0.00777181938291754
"poetas" 0.0482485766669883 0.0295159386068477 0.0270709258256632 0 0.00964599209028649 0.00215786975098183 0 0.00193757144794714 0.00393631049617194 0 0 0 0.00652656311186529 0.00777181938291754
"porquê" 0 0 0.00902364194188775 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.0116254286876829 0.00984077624042985 0.0296794618124258 0 0 0 0
"precisa" 0.028949146000193 0.0196772924045651 0.0180472838837755 0 0.00964599209028649 0.00215786975098183 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0 0
"reis" 0.0192994306667953 0 0 0 0 0.00431573950196366 0 0.00387514289589429 0.00393631049617194 0 0.0197491853461045 0 0.0261062524474612 0.0310872775316702
"ribeira" 0 0 0 0 0 0 0.019712201852947 0.0116254286876829 0.0118089314885158 0.0395726157499011 0 0 0 0
"saberá" 0 0 0 0 0 0 0 0.01356300013563 0.0118089314885158 0 0.0394983706922089 0.00986096045754857 0 0
"sabor" 0 0 0 0.00704225352112676 0.00964599209028649 0.00431573950196366 0 0.00775028579178857 0.00787262099234388 0.0197863078749505 0 0.00986096045754857 0.0130531262237306 0.00777181938291754
"seio" 0 0 0 0 0 0 0.0295683027794205 0.00968785723973572 0.00984077624042985 0.00989315393747527 0 0 0.0130531262237306 0.0155436387658351
"sepulto" 0 0 0 0 0 0 0.00985610092647349 0.0116254286876829 0.0118089314885158 0.0494657696873763 0 0 0 0
"serás" 0 0 0 0 0 0.00431573950196366 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0.00986096045754857 0.0261062524474612 0.0233154581487526
"simples" 0.0192994306667953 0.0196772924045651 0.0270709258256632 0.00704225352112676 0 0.00863147900392732 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0 0
"soa" 0.0192994306667953 0.0196772924045651 0.0180472838837755 0.0140845070422535 0 0.00431573950196366 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0 0
"sonhado" 0 0 0 0 0 0.00647360925294549 0.019712201852947 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0 0.0195796893355959 0.0233154581487526
"toma" 0 0 0 0.0140845070422535 0.00964599209028649 0.00647360925294549 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0.0197491853461045 0 0.0130531262237306 0.00777181938291754
"tristes" 0.0192994306667953 0 0.00902364194188775 0.0140845070422535 0.00964599209028649 0.00863147900392732 0 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0 0 0
"tristonho" 0 0 0 0 0 0 0.00985610092647349 0.0116254286876829 0.0137770867366018 0.0296794618124258 0 0.00986096045754857 0 0
"vá" 0 0 0 0.00704225352112676 0.019291984180573 0.00647360925294549 0 0.00775028579178857 0.00787262099234388 0.0197863078749505 0 0.0197219209150971 0 0
"vamos" 0.00964971533339767 0 0 0.028169014084507 0.0289379762708595 0.0151050882568728 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0 0
"velo" 0 0 0 0 0.00964599209028649 0.00215786975098183 0 0.0116254286876829 0.0118089314885158 0 0.00987459267305224 0.0295828813726457 0 0
"vistos" 0 0 0 0.0422535211267606 0 0.012947218505891 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0 0
"vivem" 0.00964971533339767 0 0 0 0 0.00215786975098183 0 0 0 0 0 0 0.0522125048949223 0.0621745550633403
"voo" 0.0192994306667953 0 0 0.00704225352112676 0.00964599209028649 0.00431573950196366 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.0296794618124258 0 0 0 0
"vossos" 0 0 0 0.0563380281690141 0 0.0172629580078546 0 0 0 0 0 0 0.00652656311186529 0.00777181938291754
"aberta" 0.00964971533339767 0 0 0.00704225352112676 0 0.00647360925294549 0 0.0116254286876829 0.00787262099234388 0 0.00987459267305224 0.00986096045754857 0 0
"achou" 0 0 0 0 0 0.00431573950196366 0.00985610092647349 0.00968785723973572 0.0118089314885158 0 0.00987459267305224 0.0197219209150971 0 0
"ais" 0 0 0 0 0 0 0.0295683027794205 0.0116254286876829 0.0118089314885158 0 0.0197491853461045 0 0 0
"alegrias" 0 0 0 0.0140845070422535 0 0.00431573950196366 0 0.00775028579178857 0.00590446574425791 0 0.00987459267305224 0.00986096045754857 0.0130531262237306 0.0155436387658351
"ânsias" 0 0 0 0.028169014084507 0.00964599209028649 0.0107893487549092 0 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0 0 0
"atento" 0.00964971533339767 0 0 0 0 0.00431573950196366 0 0.00968785723973572 0.00984077624042985 0 0.00987459267305224 0.0295828813726457 0 0
"bastante" 0.0385988613335907 0.0196772924045651 0.0180472838837755 0.00704225352112676 0.00964599209028649 0.00431573950196366 0 0 0 0 0 0 0.0130531262237306 0.0233154581487526
"batem" 0.00964971533339767 0.0295159386068477 0.0270709258256632 0.028169014084507 0 0.00863147900392732 0 0 0 0 0 0 0.00652656311186529 0.00777181938291754
"belas" 0.028949146000193 0.0196772924045651 0.0180472838837755 0.0140845070422535 0 0.00647360925294549 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0 0 0
"cama" 0.00964971533339767 0 0 0.0211267605633803 0 0.0151050882568728 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0 0
"camisa" 0 0 0 0.00704225352112676 0 0.00863147900392732 0.039424403705894 0.00775028579178857 0.00787262099234388 0 0 0 0 0
"chegou" 0 0 0 0 0 0.0107893487549092 0.019712201852947 0.00775028579178857 0.00787262099234388 0 0.00987459267305224 0.00986096045754857 0 0
"cheiro" 0 0.0196772924045651 0.0180472838837755 0 0.00964599209028649 0.00647360925294549 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0 0 0
"círculo" 0 0 0 0.0140845070422535 0.019291984180573 0.00863147900392732 0 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0.00986096045754857 0 0
"clareza" 0 0.00983864620228257 0.0270709258256632 0 0 0.00863147900392732 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.00989315393747527 0.00987459267305224 0 0 0
"conclusão" 0 0 0 0 0 0.012947218505891 0 0.0116254286876829 0.00787262099234388 0 0 0.00986096045754857 0 0
"conter" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.039424403705894 0.00968785723973572 0.00984077624042985 0 0.00987459267305224 0 0 0
"continua" 0.00964971533339767 0.0196772924045651 0.0180472838837755 0 0.019291984180573 0.00431573950196366 0 0.00387514289589429 0.00393631049617194 0 0.0197491853461045 0 0.00652656311186529 0.00777181938291754
"culto" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.00704225352112676 0 0.00647360925294549 0 0 0 0 0 0 0.0391593786711917 0.0310872775316702
"deixe" 0 0 0 0 0.019291984180573 0.00431573950196366 0.00985610092647349 0.00775028579178857 0.00590446574425791 0.00989315393747527 0 0 0.0130531262237306 0.0155436387658351
"descansa" 0 0 0 0 0.00964599209028649 0.00215786975098183 0.0295683027794205 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0 0.0130531262237306 0.00777181938291754
"desprezo" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.0140845070422535 0 0.0107893487549092 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0 0.00652656311186529 0.00777181938291754
"diante" 0.00964971533339767 0.0196772924045651 0.00902364194188775 0.028169014084507 0 0.012947218505891 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0 0
"dinheiro" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0 0.019291984180573 0.00647360925294549 0 0.00581271434384143 0.00787262099234388 0 0.0197491853461045 0 0 0
"distantes" 0 0.00983864620228257 0.0180472838837755 0.0352112676056338 0 0.012947218505891 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0 0
"doido" 0 0 0 0.00704225352112676 0.019291984180573 0.012947218505891 0 0.00581271434384143 0.00590446574425791 0 0 0.0197219209150971 0 0
"donde" 0 0 0.00902364194188775 0.0140845070422535 0.00964599209028649 0.0107893487549092 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0.00987459267305224 0 0 0
"dormindo" 0 0 0 0.00704225352112676 0.019291984180573 0.0107893487549092 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0 0 0
"doze" 0 0 0 0 0 0.00431573950196366 0 0.00387514289589429 0.00393631049617194 0 0 0 0.045685941783057 0.0310872775316702
"duro" 0 0 0 0 0.00964599209028649 0.00215786975098183 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.0197491853461045 0.00986096045754857 0 0
"encher" 0.00964971533339767 0 0 0.00704225352112676 0 0.00215786975098183 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.0197219209150971 0.0195796893355959 0.0155436387658351
"esquecida" 0 0 0 0 0.00964599209028649 0.00215786975098183 0 0.0116254286876829 0.00984077624042985 0.0197863078749505 0 0.0197219209150971 0 0
"fada" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.019712201852947 0.00968785723973572 0.0118089314885158 0.00989315393747527 0 0.00986096045754857 0 0
"fama" 0 0 0 0.00704225352112676 0 0.00215786975098183 0 0 0 0 0 0 0.0522125048949223 0.0544027356804228
"figura" 0 0.0196772924045651 0.0270709258256632 0 0.00964599209028649 0.00431573950196366 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0 0 0
"filhos" 0 0 0.00902364194188775 0.00704225352112676 0.00964599209028649 0.00647360925294549 0 0 0 0 0 0 0.0326328155593265 0.0466309162975052
"forças" 0 0 0 0 0.00964599209028649 0.0194208277588365 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0.0130531262237306 0.0155436387658351
"frescura" 0 0 0.00902364194188775 0.00704225352112676 0.00964599209028649 0.0107893487549092 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.0197863078749505 0 0 0 0
"fuga" 0 0 0 0 0 0 0 0.00775028579178857 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0.0326328155593265 0.0233154581487526
"gnomos" 0 0 0 0 0 0 0.019712201852947 0.0155005715835771 0.0118089314885158 0 0 0.00986096045754857 0 0
"gostava" 0.00964971533339767 0.0196772924045651 0.0180472838837755 0 0.0482299604514324 0.012947218505891 0 0.00193757144794714 0 0 0 0 0 0
"graça" 0.00964971533339767 0.00983864620228257 0.0180472838837755 0.00704225352112676 0.00964599209028649 0.00431573950196366 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0 0.00986096045754857 0 0
"graças" 0.0192994306667953 0.0196772924045651 0.0180472838837755 0.00704225352112676 0.0289379762708595 0.00863147900392732 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0 0
"guia" 0 0 0 0 0 0.00431573950196366 0.0295683027794205 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0 0 0
"indefinido" 0 0 0 0.00704225352112676 0.019291984180573 0.0172629580078546 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0 0
"insónia" 0 0 0 0.0211267605633803 0 0.0107893487549092 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0.0197491853461045 0 0 0
"inteira" 0 0 0 0 0 0.00647360925294549 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0 0.0195796893355959 0.0155436387658351
"irmãos" 0.00964971533339767 0 0 0.00704225352112676 0 0.00863147900392732 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0.00986096045754857 0.0130531262237306 0.0233154581487526
"leis" 0 0.00983864620228257 0.0180472838837755 0.0211267605633803 0 0.00647360925294549 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0.0195796893355959 0.0155436387658351
"longa" 0 0 0 0 0 0 0 0.00581271434384143 0.00590446574425791 0.0296794618124258 0 0 0.0326328155593265 0.0233154581487526
"lúcida" 0 0 0 0.00704225352112676 0 0.00431573950196366 0.019712201852947 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0.00986096045754857 0.00652656311186529 0.00777181938291754
"lúcido" 0.00964971533339767 0.00983864620228257 0.0180472838837755 0 0.00964599209028649 0.0194208277588365 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0 0
"ma" 0 0 0 0.0211267605633803 0 0.0107893487549092 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0.0197491853461045 0 0 0
