"Ajar_GrosCalin.1974" "Ajar_LangoisseDuRoiSalomon.1979" "Ajar_LaVieDevantSoi.1975" "Ajar_Pseudo.1976" "Bogat_LesTêtesDeStphanie.1974" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LeGrandVestiaire.1949" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "Grainville_LaDianeRousse.1978" "Grainville_LesFlamboyants.1976" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Sinibaldi_LHommeLaColombe.1958" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"homme" 0.0938327657964434 0.0802405075479571 0.0489453800149895 0.061652281134402 0.154470739677196 0.123527819141735 0.115888080208599 0.198883540127014 0.147323138572144 0.122744161358811 0.156335232225303 0.0155430896836275 0.0534915386111651 0.133750567809014 0.136981088999658 0.213542742990976 0.193025938574349 0.10210493245366
"fois" 0.0786984487325009 0.157271394793996 0.198840606310895 0.132371074200334 0.140607980988217 0.15906321916881 0.170320360306577 0.131082333265532 0.125224667786323 0.0796178343949045 0.14621280711719 0.0734764239589662 0.0672696621928289 0.105991015999596 0.085993683649785 0.0861059447544258 0.0868045640926068 0.146612210702691
"jamais" 0.0726447219069239 0.157271394793996 0.168249743801526 0.145064190904475 0.101990296068918 0.137065114390145 0.208071780374529 0.107351910864013 0.148796369957866 0.165870488322718 0.114158460941498 0.064998375040624 0.0429553264604811 0.0731842729521022 0.0715345686998212 0.0861059447544258 0.114216531700798 0.138757985129333
"étaient" 0.0726447219069239 0.0877296215857664 0.133070251915753 0.0634655835207079 0.187147242301218 0.0659943143359957 0.122033660219661 0.0847515085768527 0.103126197000501 0.170017250530786 0.136090382009076 0.108801627785392 0.162095571548985 0.219552818856306 0.0806666412997983 0.0964386581249569 0.0776672415565429 0.0654518797779872
"quand" 0.133181990162694 0.36803646128663 0.494042429526301 0.155944005222311 0.0247549262303198 0.113374847705428 0.0140470400252847 0.0440707844599634 0.0677686437431863 0.0273686305732484 0.0562356950450729 0.0551073179692247 0.0543020164689101 0.123656185332862 0.122521974049694 0.0344423779017703 0.194168103891357 0.233008692009635
"puis" 0.0711312902005297 0.142293166718377 0.133070251915753 0.061652281134402 0.0851569462323002 0.0744551238662515 0.0877940001580292 0.111871991321446 0.0618757182003005 0.0547372611464968 0.102911321932483 0.101736587020107 0.11022498865331 0.186746075808812 0.246565960199384 0.0688847558035407 0.102794878530719 0.251335218347471
"autre" 0.172531214528944 0.117686077737004 0.105538475657321 0.145064190904475 0.105951084265769 0.118451333423582 0.103596920186474 0.117522091893236 0.150269601343587 0.0995222929936306 0.115283174842399 0.0635853668875669 0.088342086494197 0.108514611618634 0.0821886533997945 0.0757732313838947 0.133633342089934 0.175411037805006
"main" 0.151343170639425 0.109127090265222 0.104008932531853 0.0888518169289911 0.141598178037429 0.131988628671991 0.145738040262328 0.172893077496779 0.107545891157665 0.124402866242038 0.0916641829234688 0.0268471549080838 0.0389029371717565 0.0807550598092162 0.127088010349682 0.123992560446373 0.111932201066782 0.0602157293957482
"leurs" 0.030268634127885 0.0160481015095914 0.0305908625093685 0.0417059548850366 0.114862857708684 0.0575335048057398 0.0684793201232628 0.0508509051461116 0.0604024868145791 0.134355095541401 0.102911321932483 0.282601630611409 0.289340595214939 0.229647201332459 0.101213804649747 0.154990700557967 0.0833780681415828 0.0418892030579118
"dont" 0.0499432463110102 0.0213974686794552 0.0336499487603053 0.0670921882933198 0.124764828200812 0.069378638148098 0.117643960211759 0.0542409654891857 0.0692418751289077 0.277003715498938 0.113033747040597 0.156843904989332 0.119140245088504 0.133750567809014 0.120999961949698 0.117104084866019 0.0856623987755988 0.0759241805424652
"quelque" 0.11048051456678 0.11233671056714 0.10706801878279 0.090665119315297 0.0930785226260026 0.116759171517531 0.172954180311318 0.131082333265532 0.116385279471994 0.0937168259023355 0.158022303076655 0.101736587020107 0.100499254360371 0.0302831474284561 0.0555534416498611 0.144657987187435 0.0411179514122874 0.0314169022934339
"mes" 0.134695421869088 0.0620526591704201 0.0351794918857737 0.163197214767535 0.0376274878700862 0.230134019222959 0.30025548054046 0.125432232693742 0.0309378591001503 0.216460987261146 0.0371155587297481 0.231733337101355 0.0915839979251767 0.017665169333266 0.0441383508998897 0.0275539023214163 0.0114216531700798 0.0418892030579118
"avais" 0.219447597427166 0.215044560228525 0.308967711344621 0.259302241241749 0.0267353203287454 0.211520238256396 0.230898220415617 0.144642574637829 0.00441969415716432 0.102839702760085 0.0596098367477773 0.0819544728773085 0.00243143357323478 0 0.00837106654997907 0.00688847558035407 0.0137059838040958 0.0575976542046288
"sont" 0.187665531592887 0.104847596529331 0.224842839443858 0.177703633857982 0.105951084265769 0.126912142953838 0.0509205200916569 0.0768413677763464 0.0618757182003005 0.0821058917197452 0.0956006815766239 0.107388619632335 0.0851001750632173 0.0504719123807601 0.047182375099882 0.0861059447544258 0.119927358285838 0.15184836108493
