"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis"
"mudos" 0 0 0.00817594636579184 0.0108307159103217 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0.0194893782888326 0.0036613942589338 0 0 0.00549178977428744 0.00749512816669165 0 0 0 0.00982800982800983 0.0270855904658722
"navios" 0 0 0 0.032492147730965 0.00960891707504564 0 0 0 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0 0 0.00989119683481701 0 0.0489141068284093 0.00982800982800983 0
"omnipotente" 0.0147830586148274 0 0 0 0 0 0 0.0256629597946963 0.0389787565776652 0.0146455770357352 0.00546567555749891 0 0.00549178977428744 0 0 0 0 0 0
"ouvia" 0 0 0.0122639195486878 0 0 0 0 0 0 0.0073227885178676 0.0218627022299956 0.0128402670775552 0.00549178977428744 0.00749512816669165 0 0.0197335964479526 0 0 0
"paisagens" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0.00546567555749891 0 0 0.022485384500075 0 0 0.0195656427313637 0.0786240786240786 0
"palma" 0.0073915293074137 0.0270080483984227 0 0.032492147730965 0 0 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0 0.00642013353877761 0 0 0.00989119683481701 0 0.00978282136568186 0 0
"pequenino" 0 0.00540160967968455 0 0.0108307159103217 0.00960891707504564 0 0 0.00855431993156544 0 0.0036613942589338 0 0 0.0109835795485749 0.0524658971668416 0.00989119683481701 0 0 0 0
"planta" 0.0073915293074137 0.0108032193593691 0.00817594636579184 0 0.00960891707504564 0 0.00906289650172195 0 0.00974468914441629 0.0109841827768014 0.0163970266724967 0.00642013353877761 0 0 0 0 0 0 0
"posta" 0.0073915293074137 0 0.00408797318289592 0 0.0192178341500913 0.00699349604867473 0 0 0.0194893782888326 0.0036613942589338 0 0 0.0219671590971498 0 0.00989119683481701 0.00986679822397632 0 0.00982800982800983 0
"prece" 0 0.00540160967968455 0.0286158122802714 0 0 0.0209804881460242 0.00906289650172195 0.00855431993156544 0 0 0 0 0 0 0 0.00986679822397632 0 0.00982800982800983 0
"preto" 0 0 0 0 0.0288267512251369 0 0 0 0 0 0.0218627022299956 0.00642013353877761 0.0219671590971498 0 0 0.00986679822397632 0.0195656427313637 0 0
"procurar" 0 0.0162048290390536 0 0.0108307159103217 0 0.00699349604867473 0 0.00855431993156544 0.0194893782888326 0.0036613942589338 0.00546567555749891 0.00642013353877761 0 0 0.00989119683481701 0 0.00978282136568186 0.0196560196560197 0
"quão" 0.0147830586148274 0.00540160967968455 0.0122639195486878 0.0108307159103217 0 0 0 0 0 0 0 0.0128402670775552 0 0 0 0 0.00978282136568186 0 0.0451426507764536
"querem" 0 0.00540160967968455 0.00408797318289592 0.0108307159103217 0.00960891707504564 0 0 0.00855431993156544 0 0.0073227885178676 0 0.00642013353877761 0.00549178977428744 0 0.019782393669634 0 0 0.00982800982800983 0.0270855904658722
"rapaz" 0 0.0162048290390536 0.00817594636579184 0 0.00960891707504564 0 0 0.00855431993156544 0 0 0 0.0192604006163328 0.0274589488714372 0 0 0 0 0 0
"resplendente" 0.0591322344593096 0.0108032193593691 0.00408797318289592 0 0.00960891707504564 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0 0 0 0 0
"reu" 0 0 0 0 0 0 0 0 0 0.054920913884007 0 0 0 0 0 0 0 0 0
"rey" 0 0 0 0 0 0 0 0 0 0 0 0.0834617360041089 0.0109835795485749 0 0 0 0 0 0
"reza" 0 0.0108032193593691 0.00408797318289592 0 0.0192178341500913 0.0489544723407231 0 0 0 0 0 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0
"rochedo" 0 0.00540160967968455 0 0 0 0 0.0181257930034439 0 0.00974468914441629 0.0073227885178676 0.00546567555749891 0 0 0.0449707690001499 0 0.0197335964479526 0 0 0
"roxas" 0.0073915293074137 0 0.00408797318289592 0 0 0.0419609762920484 0 0.00855431993156544 0 0.0073227885178676 0 0 0 0 0 0 0 0 0.0361141206211629
"sabia" 0 0.0108032193593691 0.00408797318289592 0 0 0.00699349604867473 0.00906289650172195 0 0 0.0036613942589338 0.0109313511149978 0.0128402670775552 0 0 0 0.00986679822397632 0.0293484640970456 0.00982800982800983 0
"saiba" 0 0 0 0 0 0.0139869920973495 0 0 0.00974468914441629 0.0073227885178676 0 0 0 0.00749512816669165 0.039564787339268 0 0.00978282136568186 0.0294840294840295 0.00902853015529072
"satan" 0 0 0 0 0 0 0 0 0 0.036613942589338 0.0273283777874945 0 0 0 0 0 0 0 0
"saude" 0 0 0 0 0 0 0 0.00855431993156544 0 0.0036613942589338 0.0382597289024924 0.0256805341551104 0.0109835795485749 0 0 0 0 0 0
"signal" 0 0 0 0 0 0 0.00906289650172195 0.00855431993156544 0.00974468914441629 0.018306971294669 0 0.0192604006163328 0.00549178977428744 0.022485384500075 0 0 0 0 0
"sigo" 0.0147830586148274 0 0 0.0108307159103217 0.0288267512251369 0.0209804881460242 0 0 0 0 0.00546567555749891 0 0 0 0.00989119683481701 0.00986679822397632 0 0.00982800982800983 0.0180570603105814
"silencioso" 0 0.00540160967968455 0.0204398659144796 0 0.00960891707504564 0 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0.0163970266724967 0.00642013353877761 0 0 0 0.00986679822397632 0 0 0
"soffrimento" 0 0.00540160967968455 0 0 0 0 0.0362515860068878 0.00855431993156544 0 0.0073227885178676 0.00546567555749891 0.0192604006163328 0 0.022485384500075 0 0 0 0 0
"suspiro" 0 0.0108032193593691 0.0204398659144796 0 0.00960891707504564 0.00699349604867473 0 0 0 0.0109841827768014 0.00546567555749891 0.00642013353877761 0 0 0.00989119683481701 0 0 0 0
"tendes" 0 0.00540160967968455 0 0 0 0 0 0.00855431993156544 0 0.0109841827768014 0 0.0449409347714432 0.0109835795485749 0 0 0 0 0 0.00902853015529072
"tornar" 0 0.00540160967968455 0.00408797318289592 0 0 0.0139869920973495 0.00906289650172195 0 0 0.0073227885178676 0 0.0192604006163328 0 0.0299805126667666 0 0 0.00978282136568186 0 0
"traidor" 0 0 0 0 0 0 0 0.0513259195893926 0 0.0219683655536028 0 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0.00902853015529072
"trazes" 0 0.00540160967968455 0 0 0 0.00699349604867473 0 0 0 0.0219683655536028 0 0.0256805341551104 0.0109835795485749 0 0.00989119683481701 0 0 0 0
"valla" 0 0 0 0 0 0 0 0.00855431993156544 0.0584681348664978 0.0146455770357352 0.0109313511149978 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0
"veem" 0 0 0.00817594636579184 0 0 0 0 0 0 0.0073227885178676 0.0273283777874945 0.00642013353877761 0 0 0 0 0 0 0.0451426507764536
"vens" 0.0147830586148274 0.0108032193593691 0.00408797318289592 0 0 0 0.0181257930034439 0 0 0.0036613942589338 0 0.0128402670775552 0.0164753693228623 0 0 0 0.0195656427313637 0 0
"verbo" 0.0073915293074137 0 0 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0292911540714704 0.00546567555749891 0 0 0.0149902563333833 0 0.00986679822397632 0 0 0
"vermelha" 0 0 0.00408797318289592 0 0.00960891707504564 0.0139869920973495 0 0.00855431993156544 0 0.0036613942589338 0.0163970266724967 0.0192604006163328 0.0164753693228623 0 0 0 0 0 0
"vermelhos" 0 0.00540160967968455 0 0.0216614318206433 0 0 0 0.0256629597946963 0.00974468914441629 0.0036613942589338 0.0109313511149978 0.0128402670775552 0.0164753693228623 0 0 0 0 0 0
"vieram" 0.0147830586148274 0 0.00408797318289592 0 0.0384356683001826 0 0.00906289650172195 0.00855431993156544 0 0 0.00546567555749891 0.0192604006163328 0.00549178977428744 0 0 0 0.00978282136568186 0 0
"vim" 0 0.0108032193593691 0.00408797318289592 0 0 0.00699349604867473 0 0 0 0.0036613942589338 0 0.0192604006163328 0.0164753693228623 0.0149902563333833 0 0 0 0.0196560196560197 0
"vivas" 0 0.0270080483984227 0.00408797318289592 0 0 0 0 0 0.0194893782888326 0.0036613942589338 0 0 0 0.022485384500075 0.00989119683481701 0 0 0.00982800982800983 0.00902853015529072
"voltaire" 0 0 0.00408797318289592 0 0 0 0 0.0855431993156544 0 0.0146455770357352 0 0 0 0 0 0 0 0 0
"volve" 0 0.0108032193593691 0.0367917586460633 0 0 0 0 0 0 0 0 0 0 0.00749512816669165 0.00989119683481701 0 0 0 0.0180570603105814
"abril" 0.0147830586148274 0 0 0 0 0 0.0181257930034439 0.0256629597946963 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.0109835795485749 0.0149902563333833 0 0 0 0 0
"acabar" 0 0.00540160967968455 0.00408797318289592 0.0108307159103217 0.00960891707504564 0 0 0 0 0.0109841827768014 0 0 0.0109835795485749 0 0.019782393669634 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"aí" 0 0 0 0.0216614318206433 0 0.0139869920973495 0 0 0 0 0 0.00642013353877761 0 0 0.0494559841740851 0.0197335964479526 0 0.0196560196560197 0
"alturas" 0.0591322344593096 0 0 0 0 0 0.00906289650172195 0 0 0 0.0109313511149978 0 0.00549178977428744 0.00749512816669165 0 0.00986679822397632 0 0 0
"alumia" 0.0147830586148274 0.00540160967968455 0 0 0 0.00699349604867473 0 0 0 0 0.00546567555749891 0 0 0.0374756408334583 0.00989119683481701 0 0 0.0294840294840295 0
"ancia" 0.0073915293074137 0 0 0 0 0 0.0362515860068878 0.0171086398631309 0 0.0073227885178676 0 0.00642013353877761 0.0219671590971498 0 0 0 0 0 0
"angustia" 0 0 0.00817594636579184 0 0 0 0.0815660685154976 0 0 0.0036613942589338 0 0 0.00549178977428744 0.00749512816669165 0 0 0 0 0
"animaes" 0.0369576465370685 0 0.00817594636579184 0 0 0 0 0 0 0.0036613942589338 0.0273283777874945 0 0.00549178977428744 0 0 0 0 0 0
"animal" 0.0073915293074137 0 0 0 0.00960891707504564 0 0 0.0171086398631309 0.00974468914441629 0.0109841827768014 0 0 0 0 0 0.0197335964479526 0.0391312854627274 0 0
"ânsia" 0 0 0 0 0 0.0209804881460242 0 0 0 0 0 0 0 0 0.039564787339268 0.0197335964479526 0.0293484640970456 0.0196560196560197 0
"antigos" 0 0 0.00408797318289592 0 0 0 0 0 0 0.0146455770357352 0.0109313511149978 0.00642013353877761 0 0 0.00989119683481701 0 0 0 0.0451426507764536
"aquilo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494559841740851 0 0.0782625709254549 0 0.00902853015529072
"barbaro" 0.0073915293074137 0 0.0327037854631674 0 0 0 0 0.00855431993156544 0.0292340674332489 0 0.00546567555749891 0 0 0 0 0 0 0 0
"beijando" 0 0.0108032193593691 0 0 0 0.0349674802433737 0.00906289650172195 0 0 0.0036613942589338 0 0 0 0.0374756408334583 0 0 0 0 0
"cansaço" 0 0.0108032193593691 0 0.0216614318206433 0.0192178341500913 0 0.00906289650172195 0.0171086398631309 0 0 0 0 0 0.00749512816669165 0.00989119683481701 0.00986679822397632 0 0.0196560196560197 0
"cantigas" 0 0.00540160967968455 0.00408797318289592 0 0 0.00699349604867473 0.00906289650172195 0 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.0329507386457246 0 0 0 0 0 0
"castellos" 0.0073915293074137 0 0 0 0 0 0.0181257930034439 0 0 0.0109841827768014 0.0109313511149978 0.0256805341551104 0.0109835795485749 0 0 0 0 0 0
"cemiterio" 0 0 0 0 0 0 0.00906289650172195 0 0.0194893782888326 0.0073227885178676 0.0273283777874945 0 0.0109835795485749 0.0149902563333833 0 0 0 0 0
"chimeras" 0.0073915293074137 0.0162048290390536 0 0 0 0 0.0181257930034439 0 0 0.0073227885178676 0.0327940533449934 0 0 0 0 0 0 0 0
"choram" 0 0 0.00408797318289592 0 0.00960891707504564 0.0279739841946989 0 0 0 0 0 0.0192604006163328 0.00549178977428744 0.022485384500075 0 0 0 0 0.00902853015529072
"colher" 0 0.0162048290390536 0 0 0 0.00699349604867473 0 0 0 0.0109841827768014 0.00546567555749891 0.00642013353877761 0.0109835795485749 0 0 0.00986679822397632 0 0.00982800982800983 0.00902853015529072
"comsigo" 0.0221745879222411 0 0.0163518927315837 0 0 0 0 0 0.0194893782888326 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0 0 0 0
"confusão" 0 0 0.00408797318289592 0.0216614318206433 0.00960891707504564 0 0 0.00855431993156544 0 0 0.0109313511149978 0 0 0 0.019782393669634 0.00986679822397632 0.0195656427313637 0.00982800982800983 0.00902853015529072
"copo" 0 0 0 0.032492147730965 0.0288267512251369 0 0 0 0.0194893782888326 0.0109841827768014 0 0.00642013353877761 0.0109835795485749 0 0 0 0 0 0
"cordas" 0 0.0108032193593691 0.00817594636579184 0.0108307159103217 0 0 0.00906289650172195 0 0 0.0256297598125366 0 0.00642013353877761 0 0 0 0 0 0 0
"cousa" 0.0073915293074137 0.00540160967968455 0.0204398659144796 0 0 0 0 0 0 0.0109841827768014 0 0 0 0.0149902563333833 0.00989119683481701 0 0 0.00982800982800983 0
"cristal" 0 0 0 0.032492147730965 0.0384356683001826 0 0.00906289650172195 0 0.0292340674332489 0.0036613942589338 0 0 0 0.00749512816669165 0.00989119683481701 0 0 0 0
"curso" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0.00549178977428744 0 0.029673590504451 0.0197335964479526 0 0.0196560196560197 0.0451426507764536
"dança" 0 0 0.00408797318289592 0 0.00960891707504564 0 0 0.00855431993156544 0.0194893782888326 0 0.00546567555749891 0 0.00549178977428744 0 0.029673590504451 0.00986679822397632 0 0.00982800982800983 0.0180570603105814
"danças" 0 0 0.0122639195486878 0 0 0.00699349604867473 0 0 0 0.018306971294669 0 0 0.0109835795485749 0 0 0 0.0195656427313637 0.00982800982800983 0
"desgraças" 0 0 0.00817594636579184 0 0 0 0 0 0 0.0256297598125366 0.00546567555749891 0 0.0164753693228623 0 0 0 0.00978282136568186 0 0
"diamante" 0 0.0108032193593691 0 0.0108307159103217 0.0288267512251369 0.0209804881460242 0.00906289650172195 0.00855431993156544 0 0.0036613942589338 0.00546567555749891 0 0.00549178977428744 0 0 0 0 0 0
"direi" 0 0.00540160967968455 0.00817594636579184 0.0108307159103217 0 0.00699349604867473 0.00906289650172195 0 0 0.018306971294669 0 0 0 0 0 0.0197335964479526 0.00978282136568186 0 0
"distância" 0 0 0 0.0216614318206433 0 0 0 0 0 0 0 0 0 0 0.00989119683481701 0.0394671928959053 0.00978282136568186 0.0393120393120393 0.0180570603105814
"distantes" 0.0073915293074137 0 0 0 0 0 0.0181257930034439 0.00855431993156544 0 0.0109841827768014 0.0327940533449934 0 0 0.00749512816669165 0 0 0 0 0
"dito" 0 0 0.00408797318289592 0 0.00960891707504564 0 0 0.00855431993156544 0 0.0109841827768014 0 0 0 0 0.00989119683481701 0 0.0293484640970456 0.0196560196560197 0.0180570603105814
"dizendo" 0 0.00540160967968455 0.0163518927315837 0.0216614318206433 0 0.00699349604867473 0 0.00855431993156544 0 0.0073227885178676 0 0 0.0109835795485749 0 0 0 0 0.00982800982800983 0
"domina" 0 0.0162048290390536 0.00817594636579184 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0036613942589338 0 0 0 0.0149902563333833 0 0 0 0 0.0361141206211629
"doutor" 0 0.0108032193593691 0 0.0108307159103217 0 0 0 0.0171086398631309 0 0.0036613942589338 0 0.0192604006163328 0.0274589488714372 0 0 0 0 0 0
"enxada" 0 0 0 0 0 0 0 0.00855431993156544 0.0292340674332489 0.0292911540714704 0.00546567555749891 0 0.00549178977428744 0 0 0 0 0 0
"errar" 0 0 0 0 0.00960891707504564 0 0 0 0 0.018306971294669 0.0163970266724967 0.00642013353877761 0 0.00749512816669165 0 0 0 0.00982800982800983 0.0180570603105814
"escada" 0 0.0108032193593691 0 0.0541535795516084 0 0 0 0 0.0194893782888326 0 0.0109313511149978 0.00642013353877761 0.00549178977428744 0 0 0 0 0.00982800982800983 0
"escrevo" 0 0 0 0 0 0 0 0 0 0 0 0.00642013353877761 0 0 0.019782393669634 0.0493339911198816 0.0391312854627274 0.00982800982800983 0.00902853015529072
"escuras" 0 0 0 0 0 0 0.00906289650172195 0.00855431993156544 0.00974468914441629 0 0.0327940533449934 0.00642013353877761 0.0109835795485749 0.0149902563333833 0 0 0 0 0
"escuto" 0.0073915293074137 0.00540160967968455 0 0 0.0288267512251369 0.00699349604867473 0.0181257930034439 0 0 0 0.00546567555749891 0 0 0 0.019782393669634 0 0.00978282136568186 0.0196560196560197 0
"espalha" 0.0073915293074137 0.00540160967968455 0.0122639195486878 0 0 0 0.0271886895051659 0 0 0 0 0.00642013353877761 0.00549178977428744 0.0299805126667666 0 0 0 0 0
"espero" 0.0073915293074137 0.0162048290390536 0.00408797318289592 0 0.0288267512251369 0 0 0 0 0 0 0 0 0 0.029673590504451 0 0.0195656427313637 0.00982800982800983 0
"esqueleto" 0 0 0 0 0 0 0.00906289650172195 0 0.0487234457220815 0 0.00546567555749891 0 0 0.0524658971668416 0 0 0 0 0
"evangelho" 0.0221745879222411 0.0108032193593691 0.0122639195486878 0 0 0 0 0.0171086398631309 0 0.0146455770357352 0 0 0 0 0 0 0 0 0
"existir" 0.0073915293074137 0 0 0.0216614318206433 0.00960891707504564 0 0 0 0.00974468914441629 0 0 0 0 0 0.00989119683481701 0.029600394671929 0.00978282136568186 0.0393120393120393 0
"expirar" 0 0.00540160967968455 0.0122639195486878 0 0 0 0.0181257930034439 0.0171086398631309 0.00974468914441629 0.0109841827768014 0 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0
"extranhas" 0 0.00540160967968455 0.0204398659144796 0 0 0 0 0 0 0.0256297598125366 0.00546567555749891 0 0 0 0 0 0 0 0
"extrema" 0 0 0.0163518927315837 0 0.0288267512251369 0.00699349604867473 0 0 0.00974468914441629 0 0 0 0.0219671590971498 0 0 0.00986679822397632 0 0 0
"falam" 0 0.00540160967968455 0 0.0108307159103217 0.0672624195253195 0 0 0 0 0 0 0 0 0.022485384500075 0 0.00986679822397632 0 0.00982800982800983 0
"fataes" 0 0.0108032193593691 0.00817594636579184 0 0 0 0 0 0 0.0292911540714704 0.0109313511149978 0 0 0 0 0 0 0 0
"fazendo" 0.0369576465370685 0.00540160967968455 0.00408797318289592 0 0 0 0 0.00855431993156544 0 0 0.00546567555749891 0.00642013353877761 0 0.00749512816669165 0.00989119683481701 0.00986679822397632 0 0 0.00902853015529072
"forca" 0 0 0 0 0 0 0.0543773790103317 0.0342172797262618 0 0.0109841827768014 0 0 0.00549178977428744 0 0 0 0 0 0
"fuga" 0 0 0 0.06498429546193 0 0.00699349604867473 0 0 0 0 0 0 0 0 0.00989119683481701 0.00986679822397632 0.00978282136568186 0 0.0361141206211629
"gerações" 0.0369576465370685 0 0.00817594636579184 0 0 0 0.00906289650172195 0 0 0.0146455770357352 0.00546567555749891 0.00642013353877761 0 0 0 0 0 0 0
"gladiador" 0 0 0.00408797318289592 0 0 0 0 0 0 0.0439367311072056 0.00546567555749891 0 0 0 0 0 0 0 0
"glorias" 0 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0 0.0256297598125366 0.00546567555749891 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0
"gritar" 0 0 0 0.0108307159103217 0 0.0209804881460242 0 0 0 0.018306971294669 0.00546567555749891 0.0128402670775552 0 0.0149902563333833 0 0 0 0 0
"guardar" 0 0 0.0122639195486878 0 0.0288267512251369 0.0139869920973495 0 0.0171086398631309 0 0 0.0109313511149978 0.0128402670775552 0 0 0 0 0 0 0
"houvesse" 0 0 0.00408797318289592 0.0108307159103217 0 0 0 0 0 0 0 0.0192604006163328 0 0 0.029673590504451 0.00986679822397632 0.00978282136568186 0.0393120393120393 0
"ignora" 0.0073915293074137 0.00540160967968455 0 0 0.00960891707504564 0 0 0.00855431993156544 0 0 0 0 0.00549178977428744 0 0.029673590504451 0.00986679822397632 0.00978282136568186 0.0393120393120393 0
"implacavel" 0.0073915293074137 0 0.0122639195486878 0 0 0 0.00906289650172195 0.00855431993156544 0.0194893782888326 0.0219683655536028 0 0 0 0 0 0 0 0 0
"inquieto" 0 0.0162048290390536 0.0204398659144796 0 0 0 0 0.0171086398631309 0.0194893782888326 0 0 0 0 0 0 0.00986679822397632 0 0 0.00902853015529072
"inspira" 0.0221745879222411 0.0216064387187382 0.00408797318289592 0 0 0 0 0 0 0.0146455770357352 0.00546567555749891 0.00642013353877761 0 0 0 0 0 0 0
"intenso" 0.0073915293074137 0.0378112677577918 0 0 0 0 0.00906289650172195 0 0.00974468914441629 0 0.0163970266724967 0 0 0 0.00989119683481701 0 0 0 0
"ironia" 0 0.00540160967968455 0 0.0216614318206433 0.00960891707504564 0 0 0.0171086398631309 0 0.0073227885178676 0.00546567555749891 0 0 0.00749512816669165 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"j" 0 0.00540160967968455 0.00408797318289592 0 0 0.00699349604867473 0.00906289650172195 0 0 0.018306971294669 0.0163970266724967 0 0.00549178977428744 0 0 0 0.00978282136568186 0 0
"lembram" 0.0073915293074137 0 0 0 0 0.0139869920973495 0 0 0 0.0109841827768014 0.0163970266724967 0.00642013353877761 0 0.0149902563333833 0.00989119683481701 0 0.00978282136568186 0 0
"lentos" 0 0 0.00408797318289592 0.0216614318206433 0 0.00699349604867473 0 0 0 0.0073227885178676 0.00546567555749891 0.0192604006163328 0 0 0 0.00986679822397632 0.0195656427313637 0 0.00902853015529072
"levando" 0.0147830586148274 0.00540160967968455 0.00408797318289592 0 0 0 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.0164753693228623 0.00749512816669165 0 0 0 0 0.00902853015529072
"lugubres" 0.0147830586148274 0.00540160967968455 0 0 0 0 0 0 0.00974468914441629 0.0146455770357352 0.0218627022299956 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0
"magros" 0 0 0 0 0 0 0 0.00855431993156544 0.0194893782888326 0.0292911540714704 0.00546567555749891 0 0.00549178977428744 0.00749512816669165 0 0 0 0 0
"mui" 0 0 0.00408797318289592 0.0108307159103217 0 0 0 0 0 0.0036613942589338 0.0327940533449934 0.0192604006163328 0.0109835795485749 0 0 0 0 0 0
"multidões" 0.0147830586148274 0 0 0 0.0192178341500913 0 0 0.00855431993156544 0 0.0256297598125366 0.00546567555749891 0 0 0.00749512816669165 0 0 0 0 0
"nasci" 0 0 0.00817594636579184 0 0 0.0209804881460242 0.00906289650172195 0.00855431993156544 0 0 0.00546567555749891 0.0192604006163328 0.00549178977428744 0 0.00989119683481701 0.00986679822397632 0 0 0
"nascido" 0.0147830586148274 0.0108032193593691 0.0122639195486878 0 0 0.00699349604867473 0 0 0 0.0073227885178676 0.00546567555749891 0 0.0109835795485749 0 0 0 0 0 0.00902853015529072
"obras" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0 0.0109313511149978 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0 0.00978282136568186 0 0.0361141206211629
"occulto" 0.0443491758444822 0.00540160967968455 0 0 0 0 0.0271886895051659 0 0.00974468914441629 0.0073227885178676 0.00546567555749891 0 0 0 0 0 0 0 0
"orgia" 0 0 0 0 0 0 0 0.0342172797262618 0 0.0073227885178676 0.0382597289024924 0 0 0 0 0 0 0.00982800982800983 0
"pálida" 0 0 0 0 0 0.0209804881460242 0 0 0 0 0 0 0 0.022485384500075 0.039564787339268 0 0 0.0196560196560197 0.0180570603105814
"partida" 0.0073915293074137 0 0.00817594636579184 0 0.0192178341500913 0 0 0 0 0 0 0.00642013353877761 0.00549178977428744 0 0.019782393669634 0.0197335964479526 0.00978282136568186 0.00982800982800983 0.00902853015529072
"passagem" 0 0.00540160967968455 0 0.0541535795516084 0.00960891707504564 0 0 0 0 0 0 0.00642013353877761 0 0.00749512816669165 0 0.029600394671929 0.00978282136568186 0.00982800982800983 0
"peccados" 0 0 0.00817594636579184 0 0 0 0 0 0.00974468914441629 0 0 0.0449409347714432 0.0219671590971498 0 0 0 0 0 0
"pedaços" 0 0 0 0.032492147730965 0.0288267512251369 0.0279739841946989 0.00906289650172195 0 0 0 0 0 0 0 0 0.029600394671929 0 0 0
"pelle" 0 0 0.0163518927315837 0 0 0 0.00906289650172195 0 0 0 0.0218627022299956 0.00642013353877761 0.0219671590971498 0 0 0 0 0 0
"pensamentos" 0 0.0162048290390536 0.00408797318289592 0.0108307159103217 0 0 0 0 0 0.0073227885178676 0.00546567555749891 0 0 0 0.00989119683481701 0.0197335964479526 0.0195656427313637 0 0.00902853015529072
"pensas" 0 0.0108032193593691 0.00408797318289592 0.0216614318206433 0 0.00699349604867473 0 0 0 0 0 0.00642013353877761 0 0 0 0 0.00978282136568186 0.0196560196560197 0.0361141206211629
"penumbra" 0 0 0 0 0 0.00699349604867473 0.0181257930034439 0 0 0 0 0 0 0.0749512816669165 0 0 0 0.00982800982800983 0
"perdidas" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0 0 0.0139869920973495 0.0362515860068878 0 0 0 0 0 0.00549178977428744 0 0 0 0.0195656427313637 0.00982800982800983 0
"perfumes" 0.0147830586148274 0.0108032193593691 0 0 0 0 0.0181257930034439 0.00855431993156544 0 0 0.0218627022299956 0 0.00549178977428744 0.0149902563333833 0 0 0 0 0
"peso" 0 0 0.00408797318289592 0.0108307159103217 0.0192178341500913 0 0 0.0171086398631309 0.00974468914441629 0.0036613942589338 0 0 0 0 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0.0180570603105814
"pessoa" 0 0 0.00408797318289592 0 0.00960891707504564 0 0 0 0.00974468914441629 0.0036613942589338 0 0 0 0 0 0.0197335964479526 0.00978282136568186 0 0.063199711087035
"podeis" 0 0 0.00408797318289592 0 0.00960891707504564 0 0 0.0684345594525235 0 0 0.0109313511149978 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0
"podem" 0 0.0216064387187382 0.0122639195486878 0.0216614318206433 0 0.00699349604867473 0 0 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0
"podia" 0 0.0162048290390536 0.00408797318289592 0 0 0.00699349604867473 0 0 0 0 0.0109313511149978 0.0128402670775552 0.0109835795485749 0 0.00989119683481701 0 0.00978282136568186 0 0.00902853015529072
"ponta" 0 0.00540160967968455 0.0122639195486878 0.0216614318206433 0 0 0 0.0256629597946963 0.00974468914441629 0.0109841827768014 0 0 0 0 0 0 0.00978282136568186 0 0
"ponte" 0.0073915293074137 0 0 0.0216614318206433 0.0192178341500913 0.0139869920973495 0.00906289650172195 0 0 0.0073227885178676 0 0 0.00549178977428744 0 0 0.00986679822397632 0.0195656427313637 0 0
"pude" 0 0.0216064387187382 0 0 0.00960891707504564 0 0 0 0 0.0036613942589338 0 0.0128402670775552 0.00549178977428744 0 0.00989119683481701 0.0197335964479526 0.00978282136568186 0.00982800982800983 0
"puz" 0 0.00540160967968455 0.00408797318289592 0 0 0 0 0 0 0 0.0218627022299956 0.0192604006163328 0.0274589488714372 0 0 0 0 0 0
"quintal" 0 0 0 0 0 0 0 0 0.0292340674332489 0 0 0 0.0109835795485749 0 0.00989119683481701 0 0.0586969281940912 0.0196560196560197 0
"quizera" 0 0.0216064387187382 0.00408797318289592 0 0 0 0 0 0 0.0036613942589338 0.0218627022299956 0.00642013353877761 0.0109835795485749 0.00749512816669165 0 0 0 0 0
"rasão" 0.073915293074137 0 0 0 0 0 0 0.00855431993156544 0.0194893782888326 0.0036613942589338 0 0 0 0 0 0 0 0 0
