"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"fiel" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00886273397617697 0 0.0104376870085589 0.0134408602150538 0.00780092050862002
"fuga" 0 0 0 0 0 0 0 0 0.00979431929480901 0.00531764038570618 0 0.00869807250713242 0.0201612903225806 0.0234027615258601
"girassol" 0.0238891543239369 0.00617093489663684 0.0177872643187478 0.00237653880887875 0 0.00833750208437552 0 0.00990785693054592 0 0.00531764038570618 0 0.00347922900285297 0 0
"grata" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0 0 0 0 0.0537634408602151 0.0390046025431001
"harmónio" 0 0 0 0 0 0 0 0.0396314277221837 0 0.00886273397617697 0 0.0104376870085589 0 0
"imaginar" 0 0 0.00592908810624926 0.009506155235515 0 0.016675004168751 0.0197628458498024 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"inerte" 0 0 0 0.00712961642663625 0.0159451486885115 0.00833750208437552 0 0.00990785693054592 0 0.00531764038570618 0 0.00869807250713242 0 0
"inferior" 0.0159261028826246 0.0185128046899105 0.0118581762124985 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"inquieta" 0 0 0 0 0 0 0 0 0.019588638589618 0.00709018718094158 0.00987849451743554 0.00869807250713242 0.0134408602150538 0.00780092050862002
"invade" 0 0 0 0 0 0 0 0.0198157138610918 0.00979431929480901 0.0106352807714124 0 0.0104376870085589 0 0
"julga" 0 0 0 0 0 0 0 0 0.019588638589618 0.00886273397617697 0.0296354835523066 0.00869807250713242 0 0
"labirinto" 0 0 0 0 0 0 0 0 0 0.00886273397617697 0 0.0173961450142648 0 0
"lança" 0 0 0 0.00712961642663625 0.0159451486885115 0.00833750208437552 0 0 0 0.00709018718094158 0.00987849451743554 0.00695845800570594 0 0
"leque" 0 0 0 0 0 0 0 0.00990785693054592 0 0.0141803743618832 0.00987849451743554 0.00869807250713242 0 0
"lido" 0 0 0 0.0047530776177575 0 0 0.0197628458498024 0 0.00979431929480901 0.00886273397617697 0 0.00521884350427945 0.00672043010752688 0.00780092050862002
"monge" 0.0159261028826246 0.0123418697932737 0.0118581762124985 0 0 0 0 0.00990785693054592 0.00979431929480901 0.00531764038570618 0 0.00695845800570594 0 0
"n" 0 0 0 0 0 0 0 0 0.039177277179236 0.00886273397617697 0 0.0104376870085589 0 0
"nascem" 0.0159261028826246 0 0.0118581762124985 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0134408602150538 0.01560184101724
"nascido" 0.0238891543239369 0.00617093489663684 0.0118581762124985 0.0118826940443937 0 0.016675004168751 0 0 0 0 0 0 0.00672043010752688 0.00780092050862002
"nega" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00709018718094158 0.0296354835523066 0.00695845800570594 0.0134408602150538 0.00780092050862002
"ninfa" 0.0238891543239369 0.0308546744831842 0.0177872643187478 0 0 0 0 0 0 0 0 0 0.0134408602150538 0.01560184101724
"nocturno" 0 0 0 0 0 0 0 0 0.00979431929480901 0.0124078275666478 0 0.0121773015099854 0 0
"novos" 0 0 0 0.0118826940443937 0.0159451486885115 0.016675004168751 0.00988142292490119 0 0 0 0 0 0.0201612903225806 0.01560184101724
"objetos" 0 0 0 0.0142592328532725 0 0.0250125062531266 0 0 0 0 0 0 0.0268817204301075 0.01560184101724
"ocasião" 0 0 0 0.00712961642663625 0.00797257434425576 0 0.0197628458498024 0.0198157138610918 0 0.00709018718094158 0 0.00521884350427945 0 0
"ouves" 0 0 0 0 0 0 0 0.0297235707916378 0.00979431929480901 0.00886273397617697 0 0.0104376870085589 0 0
"ouviu" 0.0318522057652492 0.0123418697932737 0.0118581762124985 0.0047530776177575 0 0 0.0197628458498024 0 0 0 0 0 0.0134408602150538 0.00780092050862002
"parada" 0 0 0 0.00712961642663625 0 0.0250125062531266 0 0 0.019588638589618 0.00531764038570618 0.00987849451743554 0.00521884350427945 0 0
"parecem" 0 0.0123418697932737 0.0177872643187478 0.00237653880887875 0 0.00833750208437552 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0.00672043010752688 0.00780092050862002
"pedaços" 0 0 0 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0.0297235707916378 0 0.00531764038570618 0 0.00521884350427945 0 0
"pensei" 0 0 0 0.0118826940443937 0 0.0250125062531266 0.00988142292490119 0 0.00979431929480901 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"perdidos" 0 0 0 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0.0198157138610918 0.00979431929480901 0.00531764038570618 0 0.00521884350427945 0 0
"poltrona" 0 0 0 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0 0.019588638589618 0.00531764038570618 0 0.00695845800570594 0 0
"pousa" 0 0 0 0 0 0 0 0.00990785693054592 0.00979431929480901 0.00709018718094158 0 0.0104376870085589 0.0134408602150538 0.00780092050862002
"prefiro" 0.0159261028826246 0 0.0118581762124985 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0336021505376344 0.0234027615258601
"preto" 0 0 0 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0.0198157138610918 0.00979431929480901 0.00531764038570618 0 0.00521884350427945 0 0
"público" 0 0 0 0.0118826940443937 0 0.016675004168751 0.00988142292490119 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.0134408602150538 0.01560184101724
"qu" 0 0 0 0 0 0 0 0.00990785693054592 0.019588638589618 0.00886273397617697 0.0197569890348711 0.00869807250713242 0 0
"quais" 0 0 0 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.0201612903225806 0.0234027615258601
"queremos" 0.0159261028826246 0.0246837395865474 0.0118581762124985 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0134408602150538 0.01560184101724
"raro" 0 0 0 0 0 0 0 0 0 0.00886273397617697 0.0395139780697422 0.0104376870085589 0 0
"regaço" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0336021505376344 0.0234027615258601
"ridículo" 0 0.00617093489663684 0.00592908810624926 0.0213888492799087 0.00797257434425576 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"rumor" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0.00990785693054592 0.00979431929480901 0.00531764038570618 0.00987849451743554 0.00521884350427945 0.00672043010752688 0.00780092050862002
"sábio" 0 0 0 0 0 0 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0470430107526882 0.0390046025431001
"sair" 0 0 0 0.0118826940443937 0.0159451486885115 0.016675004168751 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"sala" 0 0 0 0.00712961642663625 0 0.016675004168751 0.00988142292490119 0 0.00979431929480901 0.00531764038570618 0.0197569890348711 0.00521884350427945 0 0
"santo" 0.0159261028826246 0 0.0118581762124985 0.00712961642663625 0 0.00833750208437552 0.00988142292490119 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"saturno" 0 0 0 0 0 0 0 0 0 0 0 0 0.0537634408602151 0.0546064435603401
"sepultura" 0.0477783086478739 0.0185128046899105 0.0177872643187478 0 0 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"significação" 0.0238891543239369 0.0185128046899105 0.023716352424997 0.00237653880887875 0 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"solta" 0 0 0 0 0 0 0 0.0297235707916378 0 0.00886273397617697 0 0.0121773015099854 0 0
"supor" 0.0159261028826246 0.00617093489663684 0.00592908810624926 0.00237653880887875 0 0 0.00988142292490119 0.00990785693054592 0.00979431929480901 0.00531764038570618 0.00987849451743554 0.00521884350427945 0 0
"t" 0 0 0 0.0142592328532725 0.031890297377023 0 0.0197628458498024 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"temo" 0 0 0 0 0 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0.0336021505376344 0.0312036820344801
"teorias" 0.0238891543239369 0.0308546744831842 0.0177872643187478 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0 0
"tirei" 0 0 0 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0 0.00979431929480901 0.00886273397617697 0 0.00521884350427945 0 0
"ton" 0 0 0 0 0 0 0 0 0.0489715964740451 0.00886273397617697 0 0.00869807250713242 0 0
"transparente" 0 0 0 0 0 0 0 0 0.039177277179236 0.0106352807714124 0 0.00869807250713242 0 0
"vagas" 0 0 0 0.0118826940443937 0.031890297377023 0 0 0 0.00979431929480901 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"vestida" 0 0.00617093489663684 0.0177872643187478 0.0047530776177575 0 0 0 0.00990785693054592 0.00979431929480901 0.00531764038570618 0.00987849451743554 0.00521884350427945 0 0
"vistas" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.019588638589618 0.00531764038570618 0 0.00521884350427945 0.0134408602150538 0.01560184101724
"volve" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0 0.00531764038570618 0 0.00695845800570594 0.0134408602150538 0.01560184101724
"abraços" 0 0 0 0 0 0 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0.0336021505376344 0.0234027615258601
"acompanha" 0.0318522057652492 0.0185128046899105 0.0177872643187478 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0 0 0 0 0
"agonia" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0 0.00886273397617697 0.00987849451743554 0.00869807250713242 0 0
"alheado" 0 0 0 0 0 0 0 0 0 0.0106352807714124 0 0.0139169160114119 0 0
"andam" 0 0.00617093489663684 0.00592908810624926 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"apagou" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00237653880887875 0.00797257434425576 0 0 0 0.00979431929480901 0.00709018718094158 0 0.00521884350427945 0 0
"bêbado" 0 0 0 0.0118826940443937 0 0.00833750208437552 0.0395256916996047 0 0 0.00354509359047079 0 0.00347922900285297 0 0
"brincava" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.00237653880887875 0 0.00833750208437552 0 0 0.00979431929480901 0.00531764038570618 0.0197569890348711 0.00521884350427945 0 0
"carinho" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0.00990785693054592 0 0.00709018718094158 0.00987849451743554 0.00521884350427945 0.0134408602150538 0.00780092050862002
"cavalos" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0.019588638589618 0.00886273397617697 0.00987849451743554 0.00695845800570594 0 0
"ceres" 0 0 0 0 0 0 0 0 0 0 0 0 0.0470430107526882 0.0546064435603401
"chamam" 0.00796305144131231 0 0.00592908810624926 0.00712961642663625 0.0239177230327673 0 0 0 0 0.00177254679523539 0 0.00347922900285297 0.0134408602150538 0.00780092050862002
"cheguei" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0 0.019588638589618 0.0106352807714124 0 0.00695845800570594 0 0
"chorando" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0.0201612903225806 0.0234027615258601
"contém" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0 0 0.00531764038570618 0.0296354835523066 0.00521884350427945 0.0134408602150538 0.00780092050862002
"contínuo" 0 0 0 0.00712961642663625 0 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0.0201612903225806 0.01560184101724
"conto" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0.0198157138610918 0.00979431929480901 0.00886273397617697 0 0.00695845800570594 0 0
"conversa" 0 0 0 0.01901231047103 0 0.00833750208437552 0.0494071146245059 0 0 0 0 0 0 0
"coroai" 0 0 0 0 0 0 0 0 0 0 0 0 0.0604838709677419 0.0390046025431001
"correias" 0 0.00617093489663684 0.00592908810624926 0.0118826940443937 0.00797257434425576 0.0250125062531266 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"criou" 0.0318522057652492 0 0.023716352424997 0 0 0 0 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0 0
"dai" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0.0396314277221837 0 0.00709018718094158 0 0.00695845800570594 0 0
"dantes" 0.0398152572065616 0.00617093489663684 0.0177872643187478 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"debaixo" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.009506155235515 0 0.016675004168751 0.0197628458498024 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"definitivamente" 0 0 0 0.009506155235515 0.0159451486885115 0.016675004168751 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.00672043010752688 0.01560184101724
"dei" 0 0 0 0.00712961642663625 0 0.016675004168751 0.00988142292490119 0.00990785693054592 0 0.00531764038570618 0.00987849451743554 0.00521884350427945 0 0
"desconheço" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0.00672043010752688 0.01560184101724
"descrer" 0 0 0 0 0 0 0 0 0 0.0106352807714124 0.00987849451743554 0.0121773015099854 0 0
"desperta" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.00709018718094158 0 0.0104376870085589 0 0
"dizia" 0 0.00617093489663684 0.00592908810624926 0 0 0 0 0.0198157138610918 0 0.00709018718094158 0 0.0104376870085589 0 0
"doentes" 0 0.0308546744831842 0.0296454405312463 0.0047530776177575 0 0.016675004168751 0 0 0 0 0 0 0 0
"drama" 0 0 0 0.009506155235515 0 0.0333500083375021 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"ente" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0.00990785693054592 0.00979431929480901 0.00709018718094158 0 0.0104376870085589 0 0
"entrar" 0 0 0 0.009506155235515 0.0239177230327673 0.00833750208437552 0 0 0 0.00531764038570618 0.00987849451743554 0.00347922900285297 0 0
"entreaberta" 0 0 0 0.0047530776177575 0 0.00833750208437552 0.00988142292490119 0 0.00979431929480901 0.00709018718094158 0 0.00869807250713242 0 0
"esconde" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0 0.019588638589618 0.00709018718094158 0 0.0104376870085589 0 0
"espasmo" 0 0 0 0.0142592328532725 0.0159451486885115 0.0250125062531266 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"esquecimento" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.0297235707916378 0 0.00709018718094158 0 0.00869807250713242 0 0
"exemplo" 0.0159261028826246 0.00617093489663684 0.0177872643187478 0.00237653880887875 0.00797257434425576 0 0 0 0 0 0 0 0.0268817204301075 0.01560184101724
"falava" 0 0.0246837395865474 0.023716352424997 0.00712961642663625 0.00797257434425576 0.00833750208437552 0.00988142292490119 0 0 0 0 0 0 0
"falha" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0.00990785693054592 0.00979431929480901 0.00709018718094158 0 0.0104376870085589 0 0
"faze" 0.00796305144131231 0.0185128046899105 0.0118581762124985 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"forças" 0 0 0 0.0142592328532725 0 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0134408602150538 0.01560184101724
"fresco" 0.00796305144131231 0.0123418697932737 0.0118581762124985 0.009506155235515 0.00797257434425576 0.00833750208437552 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"frias" 0 0 0 0 0 0 0 0.00990785693054592 0 0.0106352807714124 0.0197569890348711 0.00869807250713242 0 0
"fugir" 0 0 0 0.0142592328532725 0.0159451486885115 0 0 0 0 0.00531764038570618 0 0.00521884350427945 0 0
"gládio" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0.00990785693054592 0 0.00709018718094158 0 0.0121773015099854 0 0
"houver" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0 0.00979431929480901 0.00531764038570618 0 0.00347922900285297 0.0201612903225806 0.0234027615258601
"húmida" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0.0201612903225806 0.0234027615258601
"humilde" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0 0 0 0 0.0470430107526882 0.0390046025431001
"ignoto" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0 0.00979431929480901 0.00531764038570618 0.00987849451743554 0.00695845800570594 0.0134408602150538 0.00780092050862002
"igreja" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0 0.029382957884427 0.00709018718094158 0 0.00869807250713242 0 0
"imagens" 0 0 0 0.0166357716621512 0.0159451486885115 0.0333500083375021 0.00988142292490119 0 0 0 0 0 0 0
"imediata" 0.0238891543239369 0.037025609379821 0.0177872643187478 0.00237653880887875 0 0 0.00988142292490119 0 0 0 0 0 0 0
"inteiramente" 0.0238891543239369 0.0308546744831842 0.0177872643187478 0 0 0 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"jantar" 0 0 0 0.0166357716621512 0.0239177230327673 0.016675004168751 0.0197628458498024 0 0 0 0 0 0 0
"levanta" 0.00796305144131231 0 0.0118581762124985 0.00237653880887875 0.00797257434425576 0 0 0 0.019588638589618 0.00709018718094158 0 0.00521884350427945 0 0
"levantando" 0.0159261028826246 0.0308546744831842 0.0177872643187478 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0 0 0 0 0
"margens" 0 0 0 0.0047530776177575 0 0.00833750208437552 0 0.00990785693054592 0.00979431929480901 0.00709018718094158 0 0.00521884350427945 0.00672043010752688 0.00780092050862002
"mastros" 0 0 0 0.0166357716621512 0.0558080204097903 0 0 0 0 0 0 0 0 0
"memoro" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0.029382957884427 0.00886273397617697 0 0.00695845800570594 0 0
"movem" 0 0 0 0 0 0 0 0.0297235707916378 0 0.00709018718094158 0.00987849451743554 0.00695845800570594 0.00672043010752688 0.00780092050862002
"neera" 0 0 0 0 0 0 0 0 0 0 0 0 0.0403225806451613 0.0624073640689601
"noturna" 0 0 0 0.009506155235515 0.0159451486885115 0.00833750208437552 0.00988142292490119 0 0 0 0 0 0.0201612903225806 0.0234027615258601
"novidade" 0.0159261028826246 0.00617093489663684 0.0118581762124985 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0 0.00347922900285297 0.00672043010752688 0.00780092050862002
"odeio" 0 0 0 0 0 0 0 0 0 0 0 0 0.0470430107526882 0.0546064435603401
"ovelhas" 0.0477783086478739 0.0246837395865474 0.023716352424997 0 0 0 0 0 0 0 0 0 0 0
"pequenos" 0 0 0.00592908810624926 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0.00672043010752688 0.00780092050862002
"perante" 0 0.0123418697932737 0.0118581762124985 0.0213888492799087 0 0.00833750208437552 0 0 0 0 0 0 0 0
"perdemos" 0 0 0 0 0 0 0 0 0.019588638589618 0.00531764038570618 0.00987849451743554 0.00521884350427945 0.0201612903225806 0.01560184101724
"perfeitamente" 0 0.00617093489663684 0.00592908810624926 0.0142592328532725 0.0159451486885115 0.00833750208437552 0.0296442687747036 0 0 0 0 0 0 0
"piano" 0 0.0185128046899105 0.0177872643187478 0.0047530776177575 0 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0 0
"poço" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.009506155235515 0.00797257434425576 0 0.0197628458498024 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"pôs" 0.0159261028826246 0.0185128046899105 0.0118581762124985 0.0047530776177575 0.0159451486885115 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"púcaro" 0.0159261028826246 0.0246837395865474 0.0118581762124985 0 0 0 0 0 0 0 0 0 0.0268817204301075 0.01560184101724
"puder" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.0047530776177575 0 0 0.0197628458498024 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"raiz" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.009506155235515 0.0159451486885115 0.016675004168751 0 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"rãs" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.00886273397617697 0 0.00869807250713242 0 0
"relva" 0 0.0185128046899105 0.0177872643187478 0.00237653880887875 0 0 0.00988142292490119 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"repousa" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0.0198157138610918 0 0.0106352807714124 0 0.00695845800570594 0 0
"rochedos" 0 0.00617093489663684 0.00592908810624926 0.00237653880887875 0.00797257434425576 0 0 0 0 0.00709018718094158 0 0.00347922900285297 0.0134408602150538 0.01560184101724
"rola" 0 0 0 0.009506155235515 0 0.0333500083375021 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0 0
"ruínas" 0 0 0 0.00712961642663625 0.00797257434425576 0.00833750208437552 0.00988142292490119 0 0.00979431929480901 0.00531764038570618 0 0.00347922900285297 0.00672043010752688 0.00780092050862002
"santa" 0 0.037025609379821 0.0355745286374956 0 0 0 0 0 0 0.00177254679523539 0 0.00173961450142648 0 0
"sensível" 0.00796305144131231 0 0.00592908810624926 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"simpatizo" 0 0 0 0.0166357716621512 0 0.0500250125062531 0.00988142292490119 0 0 0 0 0 0 0
"sóis" 0 0 0 0.0142592328532725 0.00797257434425576 0.00833750208437552 0 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0134408602150538 0.00780092050862002
"sorrio" 0.00796305144131231 0.0185128046899105 0.0118581762124985 0.009506155235515 0.00797257434425576 0.016675004168751 0.00988142292490119 0 0 0 0 0 0 0
"terror" 0 0 0 0.009506155235515 0.031890297377023 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0 0
"toalha" 0.00796305144131231 0.0123418697932737 0.0118581762124985 0.00712961642663625 0.00797257434425576 0 0.0197628458498024 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"tornam" 0.0159261028826246 0.00617093489663684 0.0177872643187478 0.00237653880887875 0.00797257434425576 0 0 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"trazem" 0 0.00617093489663684 0.00592908810624926 0.0047530776177575 0.0159451486885115 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0.00672043010752688 0.00780092050862002
"usar" 0.0159261028826246 0.0185128046899105 0.0177872643187478 0 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00521884350427945 0 0
"velhos" 0 0 0 0.0142592328532725 0.0239177230327673 0.0250125062531266 0 0 0 0 0 0 0.00672043010752688 0.00780092050862002
"vens" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0.019588638589618 0.00709018718094158 0 0.00695845800570594 0 0
"vidraça" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0.029382957884427 0.00709018718094158 0 0.00869807250713242 0 0
"vítimas" 0 0 0 0.0166357716621512 0.0558080204097903 0 0 0 0 0 0 0 0 0
"vizinho" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0.0198157138610918 0 0.00886273397617697 0 0.00869807250713242 0 0
"vultos" 0 0 0 0.00237653880887875 0 0 0 0 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0.0336021505376344 0.0234027615258601
"abandonada" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0.00990785693054592 0 0.00531764038570618 0 0.00869807250713242 0 0
"acontecer" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0.00990785693054592 0.00979431929480901 0.00709018718094158 0 0.00521884350427945 0 0
"aflige" 0.0159261028826246 0.0246837395865474 0.0118581762124985 0.00237653880887875 0.00797257434425576 0 0 0 0 0 0 0 0.0134408602150538 0.00780092050862002
"alada" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0.00672043010752688 0.01560184101724
"amam" 0.0318522057652492 0.0123418697932737 0.0118581762124985 0 0 0 0 0 0 0 0 0 0.0201612903225806 0.01560184101724
"anima" 0.0159261028826246 0.0185128046899105 0.0118581762124985 0 0 0 0 0 0 0.00354509359047079 0 0.00173961450142648 0.0134408602150538 0.00780092050862002
"apertadas" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0 0 0 0 0 0 0.0106352807714124 0 0.00521884350427945 0 0
"aroma" 0 0 0 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0.0198157138610918 0 0.00531764038570618 0.00987849451743554 0.00521884350427945 0 0
"autor" 0 0 0 0.00712961642663625 0.0159451486885115 0 0 0 0 0 0 0 0.0201612903225806 0.0390046025431001
"bondade" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0 0 0.0106352807714124 0 0.00869807250713242 0 0
"brinquedos" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0.00990785693054592 0 0.00531764038570618 0.00987849451743554 0.00695845800570594 0 0
"caixão" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00712961642663625 0 0 0.0296442687747036 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"cansados" 0.00796305144131231 0 0.0118581762124985 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0 0 0 0 0.0201612903225806 0.0234027615258601
"cela" 0 0 0 0.009506155235515 0 0.00833750208437552 0.0296442687747036 0 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0 0
"coluna" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.0336021505376344 0.0234027615258601
"conquistar" 0.0238891543239369 0.0246837395865474 0.0118581762124985 0.0047530776177575 0 0 0.0197628458498024 0 0 0 0 0 0 0
"consequência" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00712961642663625 0.00797257434425576 0.00833750208437552 0.00988142292490119 0 0 0 0 0 0.00672043010752688 0.01560184101724
"coroa" 0.00796305144131231 0 0.00592908810624926 0 0 0 0 0.0198157138610918 0 0.00531764038570618 0.00987849451743554 0.00521884350427945 0.00672043010752688 0.00780092050862002
"costura" 0 0 0 0.0142592328532725 0 0.0333500083375021 0 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0 0
"cruzados" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00237653880887875 0 0 0 0.00990785693054592 0 0.00354509359047079 0.00987849451743554 0.00347922900285297 0.00672043010752688 0.00780092050862002
