"Arriaga" "Assis_1" "Assis_2" "Campos" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Pessoa_6"
"estrada" 0.0073915293074137 0.0270080483984227 0.00408797318289592 0.063856128233531 0 0.0480445853752282 0.0629414644380726 0.0453144825086098 0.0427715996578272 0 0.0292911540714704 0.0163970266724967 0.032100667693888 0.0768850568400242 0.00749512816669165 0.0887049083382614 0.133692429908353 0.139739022614104 0.16818361693708 0.157993482768836 0.167636327778326
"agora" 0.0295661172296548 0.0432128774374764 0.102199329572398 0.0938294129145761 0.0866457272825734 0.0480445853752282 0.0699349604867473 0.0362515860068878 0.0513259195893926 0.0389787565776652 0.0695664909197422 0.0382597289024924 0.0963020030816641 0.0549178977428744 0.127417178833758 0.0591366055588409 0.06781500067815 0.062980967938751 0.00989315393747527 0.0691221487113657 0.13805344640568
"gente" 0.0295661172296548 0.0108032193593691 0.0163518927315837 0.183749266957712 0.06498429546193 0.0576535024502739 0.146863417022169 0.0181257930034439 0.0256629597946963 0.0389787565776652 0.0109841827768014 0.00546567555749891 0 0.0219671590971498 0.0374756408334583 0.0887049083382614 0.0639398577822557 0.064949123186837 0.0989315393747527 0.0394983706922089 0.0493048022877428
"seja" 0.0665237637667233 0.00540160967968455 0.0286158122802714 0.0925262266240959 0.032492147730965 0.0384356683001826 0.111895936778796 0.0181257930034439 0.0940975192472198 0.0194893782888326 0.0219683655536028 0.0109313511149978 0.0642013353877761 0.0713932670657367 0.0299805126667666 0.039424403705894 0.0988161438453043 0.0984077624042985 0.0989315393747527 0.0789967413844179 0.157775367320777
"vez" 0.110872939611206 0.0324096580781073 0.0408797318289592 0.109467648400339 0.0541535795516084 0.0384356683001826 0.0279739841946989 0.126880551024107 0.0598802395209581 0.0389787565776652 0.0768892794376098 0.142107564494972 0.0513610683102209 0.0659014772914493 0.0599610253335332 0.0295683027794205 0.0581271434384143 0.0472357259540633 0.0593589236248516 0.0394983706922089 0.0394438418301943
"sim" 0.0221745879222411 0.0756225355155836 0.0204398659144796 0.142047305662344 0.0216614318206433 0.0576535024502739 0.0629414644380726 0.00906289650172195 0.0342172797262618 0.00974468914441629 0.0402753368482718 0.0273283777874945 0.0642013353877761 0.0274589488714372 0.0899415380002998 0.108417110191208 0.0716901435740443 0.0688854336830089 0.0791452314998021 0.0296237780191567 0.0493048022877428
"outros" 0.0073915293074137 0.0216064387187382 0.0694955441092306 0.121196325014661 0.0758150113722517 0.172960507350822 0.0139869920973495 0.0181257930034439 0.0256629597946963 0.0292340674332489 0.0402753368482718 0.0382597289024924 0.0898818695428865 0.0219671590971498 0.022485384500075 0.0788488074117879 0.0736277150219914 0.0708535889310949 0.0593589236248516 0.0789967413844179 0.0493048022877428
"vai" 0 0.124237022632745 0.0245278390973755 0.0599465693620903 0.0866457272825734 0.0768713366003651 0.11888943282747 0 0.102651839178785 0.0682128240109141 0.0219683655536028 0 0 0 0 0.108417110191208 0.112379143980934 0.108248538644728 0.148397309062129 0.0493729633652612 0.128192485948131
"num" 0.0073915293074137 0 0.00408797318289592 0.0977389717860168 0.0433228636412867 0.0576535024502739 0.244772361703616 0.163132137030995 0 0 0.0073227885178676 0.00546567555749891 0 0 0.0824464098336082 0.0689927064853144 0.0930034295014629 0.0944714519081265 0.108824693312228 0.108620519403575 0.0887486441179371
"passa" 0.0443491758444822 0.0162048290390536 0.0327037854631674 0.0586433830716101 0.032492147730965 0.00960891707504564 0.0769284565354221 0.0996918615189415 0.00855431993156544 0.00974468914441629 0.0256297598125366 0.0163970266724967 0.0577812018489985 0.0823768466143116 0.0149902563333833 0.108417110191208 0.116254286876829 0.114153004388986 0.138504155124654 0.108620519403575 0.0788876836603885
"então" 0.0813068223815507 0.162048290390536 0.0776714904750225 0.0260637258096045 0.06498429546193 0.0192178341500913 0.0839219525840968 0.172195033532717 0.0855431993156544 0.0877022022997466 0.135471587580551 0.114779186707477 0.0513610683102209 0.0768850568400242 0.0599610253335332 0.0295683027794205 0.0445641433027843 0.0413312602098053 0.0494657696873763 0.0493729633652612 0.0295828813726457
"tanto" 0.0665237637667233 0.0540160967968455 0.0327037854631674 0.0729784322668925 0.0758150113722517 0.105698087825502 0.153856913070844 0.0725031720137756 0.0342172797262618 0.0292340674332489 0.018306971294669 0.0327940533449934 0.102722136620442 0.0713932670657367 0 0.108417110191208 0.0716901435740443 0.0728217441791809 0.0395726157499011 0.0493729633652612 0.108470565033034
"azul" 0.19957129130017 0.0756225355155836 0.0817594636579184 0.0286700983905649 0.0216614318206433 0.0288267512251369 0.0489544723407231 0.0362515860068878 0.0940975192472198 0.0779575131553304 0.0951962507322789 0.114779186707477 0.0449409347714432 0.0219671590971498 0.022485384500075 0.0788488074117879 0.0755652864699386 0.0787262099234388 0.0791452314998021 0.0493729633652612 0.0295828813726457
"pensar" 0 0 0.00817594636579184 0.0951325992050564 0.0108307159103217 0 0.0489544723407231 0.0181257930034439 0 0 0 0.00546567555749891 0.0256805341551104 0 0 0.128129312044155 0.133692429908353 0.129898246373674 0.178076770874555 0.0592475560383134 0.13805344640568
"pensamento" 0.0295661172296548 0.0324096580781073 0.0899354100237102 0.0260637258096045 0.0108307159103217 0.00960891707504564 0.0139869920973495 0.0725031720137756 0.0256629597946963 0.0292340674332489 0.0109841827768014 0.0382597289024924 0.0192604006163328 0.0109835795485749 0.0299805126667666 0.137985412970629 0.124004572668617 0.133834556869846 0.108824693312228 0.138244297422731 0.13805344640568
"frio" 0.0073915293074137 0.0486144871171609 0.053143651377647 0.0690688733954519 0.0974764431928951 0.0480445853752282 0.0209804881460242 0.0271886895051659 0.0171086398631309 0.00974468914441629 0.0951962507322789 0.0382597289024924 0.0192604006163328 0.0219671590971498 0.0824464098336082 0.147841513897102 0.0833155722617271 0.0846306756676967 0.0791452314998021 0.0888713340574701 0.0493048022877428
"sangue" 0.103481410303792 0.0486144871171609 0.155342980950045 0.0951325992050564 0.0758150113722517 0.0288267512251369 0.0489544723407231 0.0543773790103317 0.0427715996578272 0.0389787565776652 0.161101347393087 0.120244862264976 0.0128402670775552 0.0549178977428744 0.0449707690001499 0.039424403705894 0.01356300013563 0.0137770867366018 0 0.00987459267305224 0.0197219209150971
"vezes" 0.0665237637667233 0.0378112677577918 0.0694955441092306 0.075584804847853 0.032492147730965 0.0576535024502739 0.0349674802433737 0.0725031720137756 0.0171086398631309 0.0682128240109141 0.054920913884007 0.174901617839965 0.0642013353877761 0.0823768466143116 0.0674561535002249 0.0492805046323674 0.0426265718548371 0.0432994154578913 0.0593589236248516 0.0394983706922089 0.0394438418301943
"ella" 0.0591322344593096 0.102630583914006 0.233014471425067 0 0 0 0 0.0996918615189415 0.0598802395209581 0.0584681348664978 0.113503222026948 0.20222999562746 0.327426810477658 0.197704431874348 0.00749512816669165 0 0 0 0 0 0
"saber" 0 0.0162048290390536 0.0204398659144796 0.063856128233531 0.0866457272825734 0.0480445853752282 0.0559479683893979 0.00906289650172195 0 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.0164753693228623 0.022485384500075 0.118273211117682 0.116254286876829 0.12202562538133 0.0989315393747527 0.128369704749679 0.13805344640568
"ele" 0 0.0108032193593691 0.0367917586460633 0.109467648400339 0.19495288638579 0.163351590275776 0.111895936778796 0 0 0 0.0036613942589338 0 0 0 0.239844101334133 0.039424403705894 0.05425200054252 0.0531401916983212 0.0692520775623269 0.0789967413844179 0.0493048022877428
"vou" 0.0073915293074137 0.0378112677577918 0.0286158122802714 0.0547338242001694 0.0433228636412867 0.00960891707504564 0.0769284565354221 0.0362515860068878 0.0342172797262618 0 0.0219683655536028 0.0327940533449934 0.109142270159219 0.0713932670657367 0.0299805126667666 0.0492805046323674 0.09494100094941 0.0964396071562125 0.108824693312228 0.0394983706922089 0.128192485948131
"sonhos" 0.118264468918619 0.0648193161562146 0.0367917586460633 0.0664625008144914 0 0.0288267512251369 0.125882928876145 0.0634402755120537 0.00855431993156544 0 0.0256297598125366 0.0491910800174902 0.0513610683102209 0.0274589488714372 0.0149902563333833 0.0689927064853144 0.0775028579178857 0.0767580546753528 0.0494657696873763 0.0888713340574701 0.0788876836603885
"tarde" 0.0369576465370685 0.124237022632745 0.0367917586460633 0.0364892161334463 0.0433228636412867 0.0576535024502739 0.0839219525840968 0.0453144825086098 0.0256629597946963 0.0194893782888326 0.0439367311072056 0.0491910800174902 0.0449409347714432 0.0219671590971498 0.0299805126667666 0.0591366055588409 0.0852531437096743 0.0846306756676967 0.0791452314998021 0.0789967413844179 0.108470565033034
"também" 0 0 0 0.130318629048022 0.108307159103217 0.124915921975593 0.104902440730121 0 0 0 0 0 0 0 0 0.0788488074117879 0.0833155722617271 0.0767580546753528 0.0494657696873763 0.0691221487113657 0.108470565033034
"vê" 0.0295661172296548 0.0810241451952682 0.049055678194751 0.0273669121000847 0.0216614318206433 0.00960891707504564 0.0699349604867473 0.117817654522385 0.0342172797262618 0.0389787565776652 0.0292911540714704 0.0218627022299956 0.0192604006163328 0 0.0524658971668416 0.128129312044155 0.09494100094941 0.0944714519081265 0.0989315393747527 0.118495112076627 0.0986096045754856
"sono" 0 0 0 0.0899198540431355 0.119137875013538 0.105698087825502 0.0139869920973495 0 0 0 0 0 0 0 0 0.167553715750049 0.114316715428881 0.106280383396642 0.0395726157499011 0.148118890095784 0.06902672320284
"ela" 0 0.00540160967968455 0.00817594636579184 0.0860102951716948 0.0758150113722517 0.0480445853752282 0.0629414644380726 0 0 0 0 0 0 0 0.0974366661669915 0.137985412970629 0.09494100094941 0.100375917652384 0.158290462999604 0.0987459267305224 0.0493048022877428
"estar" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0.125105883886102 0 0.00960891707504564 0 0 0.0342172797262618 0.00974468914441629 0.0073227885178676 0 0.0256805341551104 0.0219671590971498 0 0.137985412970629 0.0852531437096743 0.0925032966600405 0.0989315393747527 0.0888713340574701 0.06902672320284
"rua" 0 0.00540160967968455 0.0122639195486878 0.130318629048022 0.12996859092386 0.192178341500913 0.0279739841946989 0 0.0171086398631309 0.00974468914441629 0.0768892794376098 0.0273283777874945 0.0513610683102209 0.0274589488714372 0 0.019712201852947 0.0445641433027843 0.0452675707059773 0.0593589236248516 0.0592475560383134 0.0493048022877428
"ninguém" 0 0 0.00408797318289592 0.0456115201668078 0.0108307159103217 0.0288267512251369 0.188824393314218 0 0 0 0 0 0 0 0 0.0887049083382614 0.118191858324776 0.129898246373674 0.108824693312228 0.197491853461045 0.118331525490583
"fora" 0.0073915293074137 0.00540160967968455 0.0286158122802714 0.102951716947938 0.0216614318206433 0.0480445853752282 0.0629414644380726 0 0 0 0.0073227885178676 0.00546567555749891 0 0.00549178977428744 0 0.039424403705894 0.0910658580535157 0.0984077624042985 0.158290462999604 0.0987459267305224 0.0887486441179371
"lua" 0.0147830586148274 0.0324096580781073 0.0408797318289592 0.0286700983905649 0.0108307159103217 0.0288267512251369 0.0139869920973495 0.0906289650172195 0.0598802395209581 0.0779575131553304 0.073227885178676 0.120244862264976 0.154083204930663 0.170245483002911 0.119922050667066 0 0.0484392861986786 0.0452675707059773 0.0395726157499011 0.0197491853461045 0.0591657627452914
"sabe" 0.0073915293074137 0.0162048290390536 0.0286158122802714 0.0547338242001694 0.032492147730965 0.105698087825502 0.0559479683893979 0.0362515860068878 0.00855431993156544 0.0194893782888326 0.0219683655536028 0.0382597289024924 0.0513610683102209 0.0439343181942995 0.0674561535002249 0.0591366055588409 0.08137800081378 0.0885669861638686 0.0593589236248516 0.128369704749679 0.118331525490583
"fundo" 0.0517407051518959 0.0648193161562146 0.0204398659144796 0.0794943637192937 0.0108307159103217 0.0480445853752282 0.00699349604867473 0.00906289650172195 0 0.0292340674332489 0.0805506736965436 0.0382597289024924 0.0449409347714432 0.0164753693228623 0.0749512816669165 0.0788488074117879 0.06781500067815 0.0767580546753528 0.0494657696873763 0.0394983706922089 0.06902672320284
"momento" 0.0369576465370685 0.0162048290390536 0.0245278390973755 0.0716752459764123 0 0.00960891707504564 0.0279739841946989 0.0906289650172195 0.0256629597946963 0.0292340674332489 0.0146455770357352 0 0.032100667693888 0 0 0.108417110191208 0.0930034295014629 0.0984077624042985 0.138504155124654 0.0592475560383134 0.147914406863228
"chão" 0.0665237637667233 0.0918273645546373 0.0940233832066062 0.0403987750048869 0.12996859092386 0.0768713366003651 0.0349674802433737 0.0543773790103317 0.0256629597946963 0.0194893782888326 0.0329525483304042 0.0327940533449934 0.032100667693888 0.0384425284200121 0.0299805126667666 0.0295683027794205 0.0620022863343086 0.062980967938751 0.0494657696873763 0.118495112076627 0.108470565033034
"elle" 0.0886983516889644 0.0702209258358991 0.196222712779004 0 0 0 0 0.154069240529273 0.0940975192472198 0.116936269732996 0.161101347393087 0.114779186707477 0.13482280431433 0.148278323905761 0.00749512816669165 0 0.00968785723973572 0.00984077624042985 0 0.0493729633652612 0
"velho" 0.0147830586148274 0.113433803273375 0.106287302755294 0.0208509806476836 0.0541535795516084 0.0480445853752282 0.0139869920973495 0.0362515860068878 0.162532078699743 0.214383161177158 0.212360867018161 0.153038915609969 0.0770416024653313 0.0549178977428744 0 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.00986096045754857
"alto" 0.0369576465370685 0.0432128774374764 0.0449677050118551 0.0390955887144067 0.0216614318206433 0.0192178341500913 0.125882928876145 0.0906289650172195 0.00855431993156544 0.0487234457220815 0.0073227885178676 0.0382597289024924 0.0898818695428865 0.0274589488714372 0.0524658971668416 0.019712201852947 0.0775028579178857 0.0708535889310949 0.0692520775623269 0.0789967413844179 0.128192485948131
"verdade" 0.155222115455688 0.0270080483984227 0.00817594636579184 0.0534306379096892 0.032492147730965 0.00960891707504564 0.0489544723407231 0.00906289650172195 0.0855431993156544 0.0389787565776652 0.0146455770357352 0.00546567555749891 0.032100667693888 0.00549178977428744 0.0149902563333833 0.0887049083382614 0.0833155722617271 0.0826625204196107 0.108824693312228 0.0691221487113657 0.108470565033034
"pé" 0 0.0162048290390536 0.0694955441092306 0.0430051475858474 0.032492147730965 0.0480445853752282 0.0209804881460242 0.00906289650172195 0.0940975192472198 0.0682128240109141 0.0768892794376098 0.0929164844774814 0.0834617360041089 0.0713932670657367 0.119922050667066 0.00985610092647349 0.0445641433027843 0.0432994154578913 0.0890383854372774 0.0493729633652612 0.0493048022877428
"peito" 0.170005174070515 0.0270080483984227 0.175782846864525 0.0130318629048022 0.0541535795516084 0.0480445853752282 0.11888943282747 0.0543773790103317 0.0342172797262618 0.0682128240109141 0.113503222026948 0.0929164844774814 0.0898818695428865 0.0384425284200121 0.0449707690001499 0 0.0174381430315243 0.0236178629770316 0.0197863078749505 0.0296237780191567 0
"sob" 0.073915293074137 0.00540160967968455 0.00817594636579184 0.0312764709715254 0.0541535795516084 0.172960507350822 0.0419609762920484 0.0815660685154976 0.0513259195893926 0.0487234457220815 0.073227885178676 0.0546567555749891 0.0192604006163328 0.0549178977428744 0.022485384500075 0.0591366055588409 0.0736277150219914 0.064949123186837 0.0494657696873763 0.0493729633652612 0.06902672320284
"vos" 0.0960898809963781 0.0108032193593691 0.0204398659144796 0.075584804847853 0.0216614318206433 0.0480445853752282 0.00699349604867473 0.00906289650172195 0.119760479041916 0.18514909374391 0.128148799062683 0.0983821600349803 0.0770416024653313 0.186720852325773 0.00749512816669165 0 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0.00986096045754857
"rio" 0.0073915293074137 0.0432128774374764 0.0776714904750225 0.0482178927477683 0.0866457272825734 0.0672624195253195 0.0279739841946989 0.108754758020663 0 0 0.0219683655536028 0.0163970266724967 0.032100667693888 0.0274589488714372 0.00749512816669165 0.108417110191208 0.0716901435740443 0.0728217441791809 0.0791452314998021 0.0888713340574701 0.06902672320284
"dá" 0.0221745879222411 0.0108032193593691 0.0286158122802714 0.0377924024239265 0.0108307159103217 0 0.0209804881460242 0.00906289650172195 0.0598802395209581 0.116936269732996 0.0329525483304042 0.0163970266724967 0.0834617360041089 0.0713932670657367 0 0.0492805046323674 0.0794404293658329 0.0846306756676967 0.108824693312228 0.0691221487113657 0.13805344640568
"grandes" 0.0073915293074137 0 0.0122639195486878 0.130318629048022 0.0108307159103217 0.00960891707504564 0 0 0.0427715996578272 0.0584681348664978 0.102519039250146 0.0655881066899869 0.0770416024653313 0.0164753693228623 0.00749512816669165 0.039424403705894 0.0348762860630486 0.0354267944655474 0.0395726157499011 0.0296237780191567 0.0394438418301943
"pobre" 0.0147830586148274 0.0702209258358991 0.0367917586460633 0.0599465693620903 0.06498429546193 0.0192178341500913 0.0489544723407231 0.0906289650172195 0.0855431993156544 0.0194893782888326 0.0878734622144113 0.0327940533449934 0.0449409347714432 0.0329507386457246 0.022485384500075 0.019712201852947 0.0523144290945729 0.0551083469464071 0.0395726157499011 0.0296237780191567 0.06902672320284
"qual" 0.177396703377929 0.0216064387187382 0.0408797318289592 0.0390955887144067 0.032492147730965 0.0192178341500913 0.00699349604867473 0 0.0171086398631309 0.0877022022997466 0.0659050966608084 0.0382597289024924 0.0706214689265537 0.087868636388599 0.0599610253335332 0.0689927064853144 0.0503768576466257 0.0531401916983212 0.00989315393747527 0.0493729633652612 0.118331525490583
"viver" 0.0221745879222411 0.0648193161562146 0.0122639195486878 0.0599465693620903 0.0433228636412867 0.0576535024502739 0.0559479683893979 0.0362515860068878 0 0 0.0109841827768014 0.00546567555749891 0.0192604006163328 0.0164753693228623 0.0374756408334583 0.0985610092647349 0.0910658580535157 0.0826625204196107 0.0395726157499011 0.0592475560383134 0.128192485948131
"chuva" 0.0073915293074137 0.0216064387187382 0.00408797318289592 0.0182446080667231 0.0216614318206433 0.0768713366003651 0.0629414644380726 0.0181257930034439 0.0171086398631309 0 0.0439367311072056 0.0546567555749891 0.0449409347714432 0.0274589488714372 0.0149902563333833 0.0887049083382614 0.0968785723973572 0.0964396071562125 0.18796992481203 0.0789967413844179 0.0788876836603885
"muito" 0.0886983516889644 0.0324096580781073 0.0327037854631674 0.0703720596859321 0.0216614318206433 0.0672624195253195 0.0419609762920484 0.0271886895051659 0.0855431993156544 0.136425648021828 0.0842120679554774 0.142107564494972 0.0577812018489985 0.0384425284200121 0.0374756408334583 0.0295683027794205 0.0174381430315243 0.0157452419846878 0.0296794618124258 0.0197491853461045 0.00986096045754857
"esperança" 0.0295661172296548 0.113433803273375 0.0408797318289592 0.0286700983905649 0.06498429546193 0.0288267512251369 0 0 0 0 0.0146455770357352 0 0.0770416024653313 0.0384425284200121 0.0374756408334583 0.108417110191208 0.0871907151576214 0.0846306756676967 0.0989315393747527 0.0691221487113657 0.06902672320284
"mãe" 0.147830586148274 0.0540160967968455 0.0327037854631674 0.0286700983905649 0.0433228636412867 0 0.0489544723407231 0 0.0342172797262618 0.0974468914441629 0.142794376098418 0.0382597289024924 0.115562403697997 0.0823768466143116 0.1798830760006 0.0492805046323674 0.0193757144794714 0.0196815524808597 0.00989315393747527 0.0296237780191567 0
"vi" 0.0443491758444822 0.05941770647653 0.0817594636579184 0.0482178927477683 0.0108307159103217 0.105698087825502 0.0419609762920484 0.00906289650172195 0.00855431993156544 0.00974468914441629 0.0622437024018746 0.0218627022299956 0.0770416024653313 0.0713932670657367 0.0599610253335332 0.0591366055588409 0.0484392861986786 0.0432994154578913 0.0395726157499011 0.0493729633652612 0.0394438418301943
"lado" 0 0.0432128774374764 0.0204398659144796 0.0964357854955366 0.032492147730965 0.0384356683001826 0.00699349604867473 0 0.00855431993156544 0.00974468914441629 0.0219683655536028 0.0273283777874945 0.0449409347714432 0.0384425284200121 0.022485384500075 0.0788488074117879 0.0600647148863614 0.061012812690665 0.108824693312228 0.0296237780191567 0.0493048022877428
"cada" 0.0665237637667233 0.0162048290390536 0.0204398659144796 0.0703720596859321 0.0433228636412867 0.15374267320073 0.0349674802433737 0.0453144825086098 0.0940975192472198 0.0292340674332489 0.0146455770357352 0.0273283777874945 0.032100667693888 0.0164753693228623 0.0374756408334583 0.039424403705894 0.0561895719904671 0.0511720364502352 0.0197863078749505 0.0493729633652612 0.0986096045754856
"deixa" 0.0443491758444822 0.05941770647653 0.049055678194751 0.0338828435524858 0.0216614318206433 0.0288267512251369 0.0839219525840968 0.0725031720137756 0.0342172797262618 0 0.0109841827768014 0.0273283777874945 0.0128402670775552 0.0164753693228623 0.022485384500075 0.0591366055588409 0.0755652864699386 0.0787262099234388 0.0791452314998021 0.0987459267305224 0.0887486441179371
"dias" 0.0369576465370685 0.108032193593691 0.0981113563895021 0.0586433830716101 0 0.0288267512251369 0.0629414644380726 0.0362515860068878 0.00855431993156544 0.0292340674332489 0.0292911540714704 0.0273283777874945 0.0898818695428865 0.0109835795485749 0.00749512816669165 0.039424403705894 0.0503768576466257 0.0511720364502352 0.0395726157499011 0.0394983706922089 0.0394438418301943
"menos" 0.0073915293074137 0.0432128774374764 0.0694955441092306 0.100345344366977 0.06498429546193 0.0480445853752282 0.0139869920973495 0.00906289650172195 0.0171086398631309 0.00974468914441629 0.0036613942589338 0.0109313511149978 0.0256805341551104 0.0109835795485749 0.0149902563333833 0.0788488074117879 0.0561895719904671 0.061012812690665 0.0296794618124258 0.0592475560383134 0.0394438418301943
"oh" 0.310444230911376 0.0486144871171609 0.0981113563895021 0.0156382354857627 0.0216614318206433 0.0192178341500913 0.00699349604867473 0.0634402755120537 0.0940975192472198 0.136425648021828 0.018306971294669 0.0218627022299956 0.128402670775552 0.0384425284200121 0.0524658971668416 0.039424403705894 0.0329387146151014 0.0295223287212895 0.00989315393747527 0.0691221487113657 0.00986096045754857
"além" 0.0443491758444822 0.0324096580781073 0.0408797318289592 0.0312764709715254 0.032492147730965 0.0288267512251369 0.0629414644380726 0 0.0256629597946963 0.0292340674332489 0.0073227885178676 0.00546567555749891 0.0128402670775552 0.087868636388599 0.127417178833758 0.0887049083382614 0.06781500067815 0.0728217441791809 0.0989315393747527 0.0592475560383134 0.0591657627452914
"antes" 0.0147830586148274 0.0810241451952682 0.0572316245605429 0.0482178927477683 0.032492147730965 0.0576535024502739 0 0.0271886895051659 0.0171086398631309 0.0389787565776652 0.0292911540714704 0.0273283777874945 0.0898818695428865 0.120819375034324 0.0299805126667666 0.0689927064853144 0.0465017147507314 0.0452675707059773 0.00989315393747527 0.0493729633652612 0.0887486441179371
"feliz" 0.0147830586148274 0.0432128774374764 0.0245278390973755 0.0364892161334463 0 0.0288267512251369 0.0139869920973495 0.00906289650172195 0.0427715996578272 0.0194893782888326 0.0109841827768014 0.0546567555749891 0.115562403697997 0.0549178977428744 0.00749512816669165 0.118273211117682 0.0716901435740443 0.0708535889310949 0.0989315393747527 0.0592475560383134 0.06902672320284
"canto" 0.073915293074137 0.0486144871171609 0.0327037854631674 0.0208509806476836 0.0541535795516084 0.0960891707504564 0.0139869920973495 0.0453144825086098 0.0256629597946963 0.0487234457220815 0.0475981253661394 0.0163970266724967 0.0192604006163328 0.0219671590971498 0.0899415380002998 0.108417110191208 0.06781500067815 0.064949123186837 0.0692520775623269 0.0493729633652612 0.06902672320284
"parece" 0.0221745879222411 0.0486144871171609 0.0408797318289592 0.0286700983905649 0 0.00960891707504564 0.0699349604867473 0.0362515860068878 0.00855431993156544 0.00974468914441629 0.0109841827768014 0.0109313511149978 0.0449409347714432 0.0604096875171618 0.0449707690001499 0.0591366055588409 0.0775028579178857 0.0767580546753528 0.0593589236248516 0.128369704749679 0.108470565033034
"bom" 0.0295661172296548 0.0270080483984227 0.0204398659144796 0.023457353228644 0.032492147730965 0.0192178341500913 0.0419609762920484 0.0181257930034439 0.0855431993156544 0.175404404599493 0.0622437024018746 0.0929164844774814 0.102722136620442 0.109835795485749 0 0.019712201852947 0.04068900040689 0.0432994154578913 0.0593589236248516 0.0493729633652612 0.0493048022877428
"criança" 0 0.0702209258358991 0 0.0534306379096892 0.0433228636412867 0.0384356683001826 0.0209804881460242 0 0 0 0 0 0.0642013353877761 0.0659014772914493 0 0.0591366055588409 0.08137800081378 0.0806943651715247 0.0593589236248516 0.128369704749679 0.0887486441179371
"sente" 0.0295661172296548 0.0162048290390536 0.0367917586460633 0.0299732846810452 0.0216614318206433 0 0.0419609762920484 0.0543773790103317 0 0 0.018306971294669 0.0163970266724967 0.00642013353877761 0 0.022485384500075 0.137985412970629 0.0988161438453043 0.0925032966600405 0.0791452314998021 0.0789967413844179 0.108470565033034
"pois" 0.073915293074137 0.0648193161562146 0.0449677050118551 0.0156382354857627 0.0866457272825734 0.0768713366003651 0.0559479683893979 0.0362515860068878 0.0342172797262618 0.0487234457220815 0.0512595196250732 0.0327940533449934 0.115562403697997 0.0274589488714372 0.0524658971668416 0.0985610092647349 0.0465017147507314 0.0511720364502352 0.0494657696873763 0.0493729633652612 0.00986096045754857
"casa" 0 0.0540160967968455 0.0245278390973755 0.099042158076497 0.19495288638579 0.15374267320073 0.0419609762920484 0 0.0427715996578272 0.0584681348664978 0.0109841827768014 0.0327940533449934 0 0 0.0449707690001499 0.039424403705894 0.02712600027126 0.0275541734732036 0.0296794618124258 0.0493729633652612 0.0197219209150971
"som" 0.0073915293074137 0.0324096580781073 0.0163518927315837 0.0312764709715254 0 0.0192178341500913 0.00699349604867473 0.0725031720137756 0 0.0194893782888326 0.0073227885178676 0.0382597289024924 0.00642013353877761 0.00549178977428744 0.00749512816669165 0.108417110191208 0.0968785723973572 0.100375917652384 0.128611001187178 0.0592475560383134 0.0887486441179371
"inda" 0.0369576465370685 0.0648193161562146 0.138991088218461 0.0052127451619209 0.0108307159103217 0 0.0419609762920484 0 0.0855431993156544 0.0877022022997466 0.0915348564733451 0.153038915609969 0.0128402670775552 0 0.0374756408334583 0.0492805046323674 0.0368138575109957 0.0393631049617194 0.0494657696873763 0.0394983706922089 0.0295828813726457
"razão" 0.0073915293074137 0.0324096580781073 0.0122639195486878 0.0560370104906496 0 0.00960891707504564 0.00699349604867473 0.00906289650172195 0.0427715996578272 0.00974468914441629 0.0073227885178676 0.0109313511149978 0.032100667693888 0.00549178977428744 0.00749512816669165 0.157697614823576 0.0852531437096743 0.0826625204196107 0.0989315393747527 0.0493729633652612 0.06902672320284
"saudade" 0.0147830586148274 0.0432128774374764 0.0286158122802714 0.0156382354857627 0.0108307159103217 0 0.216798377508917 0.117817654522385 0.0171086398631309 0 0.018306971294669 0.00546567555749891 0.0256805341551104 0.0109835795485749 0.13491230700045 0.0887049083382614 0.0639398577822557 0.061012812690665 0.0494657696873763 0.0789967413844179 0.0394438418301943
"dorme" 0.0221745879222411 0.0324096580781073 0.0122639195486878 0.00781911774288135 0.0108307159103217 0.0192178341500913 0.00699349604867473 0.0271886895051659 0.0171086398631309 0.0292340674332489 0.0219683655536028 0.00546567555749891 0.0256805341551104 0.0549178977428744 0.0149902563333833 0.128129312044155 0.0988161438453043 0.0984077624042985 0.0791452314998021 0.0691221487113657 0.128192485948131
"haver" 0.0073915293074137 0.00540160967968455 0.0204398659144796 0.0625529419430508 0 0 0 0 0.0256629597946963 0.00974468914441629 0.0073227885178676 0 0 0.00549178977428744 0.022485384500075 0.0788488074117879 0.0910658580535157 0.0885669861638686 0.0989315393747527 0.0888713340574701 0.0986096045754856
"homem" 0.118264468918619 0.0540160967968455 0.118551222303982 0.0312764709715254 0.0974764431928951 0.307485346401461 0.0209804881460242 0.0453144825086098 0.0513259195893926 0.0292340674332489 0.0915348564733451 0.0273283777874945 0.0192604006163328 0.049426107968587 0 0.019712201852947 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.00986096045754857
