"Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"fez" 0.0196869770646717 0.0156396621832968 0 0.0297938267191038 0.0196482955103645 0.019782393669634 0.0789343857918106 0 0.0294840294840295 0.0198235702249975
"infinito" 0 0 0.048185030517186 0.0476701227505661 0.00982414775518224 0.019782393669634 0.0197335964479526 0.0293484640970456 0.00982800982800983 0.0198235702249975
"nesta" 0 0 0.024092515258593 0.0178762960314623 0.0589448865310934 0.0494559841740851 0.00986679822397632 0.00978282136568186 0.00982800982800983 0.0495589255624938
"nuvem" 0 0.0312793243665937 0 0.0178762960314623 0 0.019782393669634 0.0789343857918106 0.0293484640970456 0.0491400491400491 0.0198235702249975
"nuvens" 0.0393739541293434 0 0 0.0119175306876415 0.0196482955103645 0.00989119683481701 0.0197335964479526 0.0586969281940912 0.0687960687960688 0.00991178511249876
"ouro" 0.0196869770646717 0 0.016061676839062 0.0297938267191038 0.0196482955103645 0.0494559841740851 0 0.0293484640970456 0.0294840294840295 0.0297353553374963
"passou" 0.0295304655970076 0 0 0.0119175306876415 0.0196482955103645 0.039564787339268 0.0394671928959053 0.0489141068284093 0.0393120393120393 0.00991178511249876
"pressa" 0 0.312793243665937 0 0 0.00982414775518224 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"sozinho" 0.0196869770646717 0.0312793243665937 0.016061676839062 0.0119175306876415 0.0491207387759112 0.029673590504451 0.0197335964479526 0.0293484640970456 0.00982800982800983 0.0297353553374963
"suas" 0.00984348853233586 0.0312793243665937 0.032123353678124 0.023835061375283 0.0687690342862757 0 0 0.00978282136568186 0.00982800982800983 0.0495589255624938
"viagem" 0 0 0.056215868936717 0.0476701227505661 0.00982414775518224 0.0494559841740851 0.00986679822397632 0 0.0294840294840295 0
"acordo" 0.068904419726351 0.0156396621832968 0.032123353678124 0.0119175306876415 0.0491207387759112 0.00989119683481701 0 0.0195656427313637 0.00982800982800983 0.00991178511249876
"cavalgada" 0 0 0.152585929971089 0 0 0.029673590504451 0.0197335964479526 0 0 0
"cheia" 0 0 0.024092515258593 0.0297938267191038 0.0196482955103645 0 0.0394671928959053 0.00978282136568186 0.0687960687960688 0.0198235702249975
"deixei" 0 0 0 0.0178762960314623 0.00982414775518224 0.0890207715133531 0.0394671928959053 0.0489141068284093 0.0196560196560197 0
"distância" 0.0295304655970076 0 0.016061676839062 0.0417113574067453 0 0.00989119683481701 0.0394671928959053 0.00978282136568186 0.0393120393120393 0.0198235702249975
"enquanto" 0.0196869770646717 0 0.008030838419531 0.00595876534382076 0.0294724432655467 0.039564787339268 0.0197335964479526 0.00978282136568186 0.0393120393120393 0.0594707106749926
"erro" 0.0787479082586869 0.0312793243665937 0.016061676839062 0 0 0.029673590504451 0.0197335964479526 0.0195656427313637 0.0196560196560197 0.0297353553374963
"estrelas" 0 0.109477635283078 0.048185030517186 0.0297938267191038 0.0196482955103645 0 0.0197335964479526 0.00978282136568186 0 0.00991178511249876
"falso" 0.0393739541293434 0.0469189865498905 0.016061676839062 0.023835061375283 0 0.039564787339268 0.0197335964479526 0.00978282136568186 0.00982800982800983 0.0297353553374963
"falta" 0.0295304655970076 0.0469189865498905 0.032123353678124 0.00595876534382076 0.0196482955103645 0.00989119683481701 0 0.0391312854627274 0.0294840294840295 0.0297353553374963
"feito" 0 0.0156396621832968 0.024092515258593 0.0178762960314623 0.0196482955103645 0.029673590504451 0.0394671928959053 0.0293484640970456 0.0491400491400491 0
"ideias" 0.0393739541293434 0.093837973099781 0.032123353678124 0.0119175306876415 0.039296591020729 0.019782393669634 0 0 0 0.0198235702249975
"lembro" 0.0196869770646717 0 0.032123353678124 0.0178762960314623 0.00982414775518224 0.019782393669634 0.0592007893438579 0.0293484640970456 0.0196560196560197 0.00991178511249876
"olhando" 0.0590609311940152 0.0312793243665937 0.016061676839062 0.0119175306876415 0.0196482955103645 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.0491400491400491 0.0198235702249975
"ouvi" 0.0196869770646717 0.0156396621832968 0.008030838419531 0 0.00982414775518224 0.019782393669634 0.0888011840157869 0.0489141068284093 0.00982800982800983 0.0198235702249975
"paisagem" 0.00984348853233586 0 0.024092515258593 0 0.00982414775518224 0.029673590504451 0.0197335964479526 0.0782625709254549 0.058968058968059 0
"partir" 0 0 0.024092515258593 0.0774639494696699 0.0491207387759112 0.00989119683481701 0 0.00978282136568186 0.00982800982800983 0
"resto" 0 0.0469189865498905 0.056215868936717 0.0119175306876415 0.0196482955103645 0.019782393669634 0.00986679822397632 0.0293484640970456 0.00982800982800983 0.0297353553374963
"salvo" 0.00984348853233586 0 0.016061676839062 0.00595876534382076 0.039296591020729 0.0494559841740851 0.0197335964479526 0.0391312854627274 0.00982800982800983 0.039647140449995
"sentimento" 0.0196869770646717 0.0312793243665937 0.024092515258593 0.0357525920629246 0.0196482955103645 0.019782393669634 0.029600394671929 0.0293484640970456 0.00982800982800983 0
"sido" 0.00984348853233586 0 0.048185030517186 0.0536288880943868 0.039296591020729 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"terei" 0 0 0.024092515258593 0 0.0196482955103645 0.019782393669634 0.0493339911198816 0.068479749559773 0.00982800982800983 0.039647140449995
"torna" 0.00984348853233586 0.0156396621832968 0.024092515258593 0.00595876534382076 0 0.029673590504451 0.0394671928959053 0.0195656427313637 0.0196560196560197 0.0693824957874913
"velha" 0.00984348853233586 0.0156396621832968 0.016061676839062 0.0655464187820284 0.039296591020729 0 0 0.00978282136568186 0.0393120393120393 0
"visto" 0.0492174426616793 0 0.032123353678124 0.0178762960314623 0.0196482955103645 0.029673590504451 0.0197335964479526 0.0195656427313637 0.0196560196560197 0.00991178511249876
"acaso" 0.068904419726351 0 0.056215868936717 0.0178762960314623 0 0.019782393669634 0.029600394671929 0.00978282136568186 0 0
"alta" 0.0295304655970076 0.0469189865498905 0.008030838419531 0 0 0.00989119683481701 0.029600394671929 0.0391312854627274 0.0294840294840295 0.0495589255624938
"beleza" 0.068904419726351 0 0 0 0.0294724432655467 0.029673590504451 0.00986679822397632 0.0195656427313637 0.0393120393120393 0.0297353553374963
"duma" 0.0196869770646717 0.0312793243665937 0 0.0893814801573114 0.0196482955103645 0.00989119683481701 0 0.00978282136568186 0 0
"dura" 0.00984348853233586 0.0156396621832968 0 0.00595876534382076 0.00982414775518224 0.039564787339268 0.029600394671929 0.0489141068284093 0 0.0693824957874913
"erva" 0.0787479082586869 0.0781983109164842 0 0.00595876534382076 0 0.00989119683481701 0 0.00978282136568186 0.0294840294840295 0.039647140449995
"eterna" 0.0196869770646717 0.0312793243665937 0.008030838419531 0.00595876534382076 0.0196482955103645 0.029673590504451 0.029600394671929 0.0293484640970456 0.0196560196560197 0.039647140449995
"fé" 0 0 0.008030838419531 0.0119175306876415 0.0196482955103645 0.029673590504451 0.0197335964479526 0.0782625709254549 0.0294840294840295 0.0198235702249975
"gesto" 0 0 0.024092515258593 0.0178762960314623 0.0196482955103645 0.029673590504451 0.0394671928959053 0.0293484640970456 0.0196560196560197 0.0297353553374963
"ho" 0 0 0.120462576292965 0.0476701227505661 0 0 0 0 0 0
"horizonte" 0.0196869770646717 0.0312793243665937 0.008030838419531 0.0476701227505661 0.00982414775518224 0.00989119683481701 0.00986679822397632 0.0195656427313637 0.0294840294840295 0.0198235702249975
"mãe" 0.00984348853233586 0.0625586487331874 0.064246707356248 0.00595876534382076 0.0294724432655467 0.00989119683481701 0 0.0293484640970456 0.00982800982800983 0.00991178511249876
"mudo" 0 0.0312793243665937 0 0 0.00982414775518224 0.0494559841740851 0.0493339911198816 0.068479749559773 0.0196560196560197 0.00991178511249876
"ontem" 0.0492174426616793 0 0.032123353678124 0.00595876534382076 0.0785931820414579 0.00989119683481701 0 0.00978282136568186 0.0294840294840295 0
"ora" 0.00984348853233586 0.0625586487331874 0.016061676839062 0.0178762960314623 0.0491207387759112 0 0.0394671928959053 0.0195656427313637 0 0.0198235702249975
"primavera" 0.108278373855694 0.0312793243665937 0 0 0.00982414775518224 0 0.00986679822397632 0.0489141068284093 0 0.0297353553374963
"temos" 0.0196869770646717 0.0625586487331874 0 0.00595876534382076 0.00982414775518224 0.00989119683481701 0 0.0293484640970456 0.0294840294840295 0.0792942808999901
"única" 0.0787479082586869 0.0312793243665937 0.008030838419531 0.0119175306876415 0.00982414775518224 0.019782393669634 0 0.0489141068284093 0.00982800982800983 0.00991178511249876
"vazio" 0 0 0.008030838419531 0.0178762960314623 0.0196482955103645 0.0593471810089021 0.0493339911198816 0.0391312854627274 0.0196560196560197 0
"aw" 0 0 0 0.131092837564057 0 0 0 0 0 0
"braços" 0 0.0156396621832968 0.040154192097655 0.00595876534382076 0.0294724432655467 0.039564787339268 0.0493339911198816 0 0.00982800982800983 0.0198235702249975
"certeza" 0.0393739541293434 0.0781983109164842 0.016061676839062 0.0119175306876415 0 0.019782393669634 0.0197335964479526 0.00978282136568186 0.00982800982800983 0.0297353553374963
"ciência" 0.0295304655970076 0.0312793243665937 0.008030838419531 0 0.0196482955103645 0.029673590504451 0.0197335964479526 0 0 0.0892060660124888
"curva" 0.0984348853233586 0.0156396621832968 0.008030838419531 0 0 0.039564787339268 0 0.00978282136568186 0.0294840294840295 0.0198235702249975
"dado" 0.0196869770646717 0.0156396621832968 0 0 0 0.019782393669634 0.0394671928959053 0 0.0196560196560197 0.109029636237486
"deles" 0.0196869770646717 0 0.008030838419531 0.0595876534382076 0.039296591020729 0.00989119683481701 0 0 0 0.039647140449995
"dizem" 0.0787479082586869 0.0156396621832968 0 0.0119175306876415 0.0196482955103645 0.00989119683481701 0 0.00978282136568186 0.0687960687960688 0
"duas" 0.0492174426616793 0.0156396621832968 0.024092515258593 0.00595876534382076 0.039296591020729 0.00989119683481701 0 0.0195656427313637 0.0294840294840295 0.0198235702249975
"escuro" 0 0 0.040154192097655 0.0119175306876415 0 0.039564787339268 0.0394671928959053 0.0195656427313637 0.0196560196560197 0.0297353553374963
"espécie" 0 0.0469189865498905 0.024092515258593 0.0357525920629246 0.0196482955103645 0.00989119683481701 0.0197335964479526 0.0195656427313637 0 0.0297353553374963
"humano" 0.0196869770646717 0.0625586487331874 0.056215868936717 0.0357525920629246 0 0 0 0.0195656427313637 0.00982800982800983 0
"leva" 0.00984348853233586 0.0312793243665937 0.008030838419531 0 0.0196482955103645 0.039564787339268 0.029600394671929 0.0293484640970456 0.0491400491400491 0.00991178511249876
"lhes" 0.0196869770646717 0.109477635283078 0.008030838419531 0.0119175306876415 0.0196482955103645 0.019782393669634 0 0.00978282136568186 0 0.0495589255624938
"mente" 0 0 0 0 0.0196482955103645 0.00989119683481701 0.029600394671929 0.0195656427313637 0.0196560196560197 0.118941421349985
"movimento" 0.0295304655970076 0 0.032123353678124 0.0119175306876415 0.0196482955103645 0.00989119683481701 0.0197335964479526 0.0195656427313637 0.0393120393120393 0.0198235702249975
"pedra" 0.108278373855694 0.0156396621832968 0.008030838419531 0.023835061375283 0 0.00989119683481701 0.00986679822397632 0 0 0.0297353553374963
"poeta" 0.0393739541293434 0.0625586487331874 0.024092515258593 0.0297938267191038 0.0196482955103645 0 0.0197335964479526 0.00978282136568186 0.00982800982800983 0
"sombras" 0 0 0 0.00595876534382076 0.00982414775518224 0.0494559841740851 0.0592007893438579 0 0.0393120393120393 0.0495589255624938
"sorriso" 0.00984348853233586 0 0.016061676839062 0 0.00982414775518224 0.019782393669634 0.0394671928959053 0.0195656427313637 0.0786240786240786 0.0198235702249975
"ânsia" 0 0 0.016061676839062 0.0417113574067453 0.00982414775518224 0.039564787339268 0.0197335964479526 0.0293484640970456 0.0196560196560197 0
"antiga" 0.00984348853233586 0.0156396621832968 0.016061676839062 0.0119175306876415 0 0.019782393669634 0.00986679822397632 0.0293484640970456 0.0393120393120393 0.0495589255624938
"antigo" 0.0196869770646717 0 0 0.0119175306876415 0.0294724432655467 0.019782393669634 0.0197335964479526 0.0195656427313637 0.00982800982800983 0.0693824957874913
"baixo" 0.00984348853233586 0.0156396621832968 0.064246707356248 0.0297938267191038 0.00982414775518224 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0.00991178511249876
"beira" 0.0295304655970076 0 0.016061676839062 0.00595876534382076 0.00982414775518224 0.019782393669634 0.00986679822397632 0.0391312854627274 0.00982800982800983 0.0594707106749926
"braço" 0 0.109477635283078 0.016061676839062 0.00595876534382076 0.039296591020729 0.019782393669634 0 0.00978282136568186 0.0294840294840295 0.00991178511249876
"carne" 0 0.0156396621832968 0.008030838419531 0.0595876534382076 0.0294724432655467 0.029673590504451 0 0.00978282136568186 0 0.0198235702249975
"certa" 0.0196869770646717 0 0.024092515258593 0.0297938267191038 0.0294724432655467 0.019782393669634 0.00986679822397632 0.00978282136568186 0.00982800982800983 0.0297353553374963
"chora" 0 0 0 0.00595876534382076 0.0196482955103645 0.029673590504451 0.0394671928959053 0.0391312854627274 0.058968058968059 0.00991178511249876
"conheço" 0 0 0 0.0119175306876415 0.00982414775518224 0.0791295746785361 0.029600394671929 0 0.0393120393120393 0.0297353553374963
"creio" 0.0393739541293434 0 0.016061676839062 0.00595876534382076 0.0196482955103645 0.0692383778437191 0.00986679822397632 0.00978282136568186 0.0196560196560197 0.00991178511249876
"cristo" 0.00984348853233586 0.0312793243665937 0 0.0178762960314623 0.00982414775518224 0.019782393669634 0.0197335964479526 0.00978282136568186 0 0.0892060660124888
"disse" 0.0295304655970076 0.0156396621832968 0 0.00595876534382076 0.0687690342862757 0.00989119683481701 0.00986679822397632 0.0489141068284093 0.0196560196560197 0
"dúvida" 0.0295304655970076 0.0156396621832968 0.024092515258593 0.0417113574067453 0.0491207387759112 0 0.00986679822397632 0 0 0.00991178511249876
"fico" 0.0393739541293434 0.0312793243665937 0.032123353678124 0.0119175306876415 0.0196482955103645 0.00989119683481701 0.0197335964479526 0.0195656427313637 0.00982800982800983 0.00991178511249876
"gestos" 0.00984348853233586 0.0312793243665937 0.016061676839062 0.0357525920629246 0.0196482955103645 0.029673590504451 0.00986679822397632 0.0195656427313637 0.0196560196560197 0
"houve" 0 0 0.040154192097655 0.0178762960314623 0.039296591020729 0.00989119683481701 0.00986679822397632 0.0489141068284093 0.0196560196560197 0
"lembra" 0.0196869770646717 0.0312793243665937 0 0.0119175306876415 0.00982414775518224 0.00989119683481701 0.0394671928959053 0.0391312854627274 0.0294840294840295 0.0198235702249975
"lisboa" 0 0 0.056215868936717 0.0178762960314623 0.0982414775518224 0 0 0 0 0.00991178511249876
"pensa" 0.0492174426616793 0.093837973099781 0 0.0119175306876415 0.00982414775518224 0.039564787339268 0 0 0 0.0297353553374963
"prazer" 0 0 0.024092515258593 0.0119175306876415 0.00982414775518224 0.039564787339268 0.00986679822397632 0.0391312854627274 0.00982800982800983 0.0495589255624938
"rei" 0 0 0.008030838419531 0 0 0.019782393669634 0.00986679822397632 0.068479749559773 0.0491400491400491 0.0495589255624938
"rios" 0.11812186238803 0.0625586487331874 0.008030838419531 0 0 0.019782393669634 0 0 0 0.0198235702249975
"sentidos" 0.0492174426616793 0.0781983109164842 0.040154192097655 0.0119175306876415 0.00982414775518224 0.019782393669634 0.00986679822397632 0 0 0
"verdadeira" 0.068904419726351 0.0469189865498905 0.008030838419531 0.0119175306876415 0.00982414775518224 0.00989119683481701 0.0197335964479526 0.0293484640970456 0 0.00991178511249876
"vous" 0 0 0.016061676839062 0 0 0 0.18746916625555 0 0 0
"andar" 0.0196869770646717 0.0781983109164842 0.040154192097655 0.0178762960314623 0.0196482955103645 0.019782393669634 0 0 0.00982800982800983 0
"barco" 0 0 0 0.023835061375283 0.0196482955103645 0.029673590504451 0 0.0586969281940912 0.0294840294840295 0.0198235702249975
"calor" 0.0590609311940152 0.0312793243665937 0.016061676839062 0.0178762960314623 0.00982414775518224 0.019782393669634 0 0.00978282136568186 0.0294840294840295 0
"causa" 0.0196869770646717 0.0312793243665937 0.048185030517186 0.0178762960314623 0.00982414775518224 0.019782393669634 0.0197335964479526 0.00978282136568186 0 0.00991178511249876
"cedo" 0.0295304655970076 0.0156396621832968 0.016061676839062 0.00595876534382076 0.00982414775518224 0 0 0.00978282136568186 0.0393120393120393 0.0693824957874913
"começa" 0.0196869770646717 0 0.032123353678124 0.023835061375283 0 0.0494559841740851 0.029600394671929 0 0.0196560196560197 0
"crer" 0.00984348853233586 0.0625586487331874 0 0.0119175306876415 0 0.0593471810089021 0.0197335964479526 0 0.00982800982800983 0.039647140449995
"emoção" 0 0 0.024092515258593 0.0357525920629246 0 0.0593471810089021 0 0.0293484640970456 0.0196560196560197 0
"entra" 0.0295304655970076 0.0312793243665937 0.016061676839062 0.023835061375283 0.0196482955103645 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.00982800982800983 0.0297353553374963
"eram" 0.0393739541293434 0.0156396621832968 0.008030838419531 0.0119175306876415 0.039296591020729 0.019782393669634 0.0197335964479526 0 0 0.039647140449995
"ficar" 0.00984348853233586 0.0312793243665937 0.024092515258593 0.0297938267191038 0.00982414775518224 0.039564787339268 0.0197335964479526 0.0195656427313637 0 0
"foram" 0.00984348853233586 0 0.008030838419531 0.0476701227505661 0.0196482955103645 0.019782393669634 0.00986679822397632 0 0.0393120393120393 0.00991178511249876
"haja" 0.0590609311940152 0.0156396621832968 0.016061676839062 0.0119175306876415 0 0.019782393669634 0 0 0.0294840294840295 0.039647140449995
"hei" 0.0295304655970076 0 0.024092515258593 0.0178762960314623 0 0.039564787339268 0.029600394671929 0 0.0196560196560197 0.0198235702249975
"história" 0 0.0156396621832968 0.040154192097655 0.0178762960314623 0.00982414775518224 0.00989119683481701 0 0.00978282136568186 0.058968058968059 0.0198235702249975
"liberdade" 0.00984348853233586 0.0156396621832968 0.008030838419531 0.0119175306876415 0.00982414775518224 0 0.00986679822397632 0.00978282136568186 0.0196560196560197 0.0991178511249876
"longínquo" 0.0196869770646717 0.0312793243665937 0.016061676839062 0.0178762960314623 0.00982414775518224 0.039564787339268 0.0197335964479526 0.00978282136568186 0.0196560196560197 0.00991178511249876
"mala" 0 0.0156396621832968 0.088339222614841 0.0178762960314623 0.00982414775518224 0.039564787339268 0 0 0 0
"máquinas" 0 0 0.016061676839062 0.0536288880943868 0.0884173297966401 0 0 0 0 0
"mesa" 0.0196869770646717 0.0156396621832968 0.056215868936717 0.0119175306876415 0.0196482955103645 0 0.029600394671929 0 0.0196560196560197 0.00991178511249876
"momentos" 0.00984348853233586 0 0.064246707356248 0.0297938267191038 0.0196482955103645 0.00989119683481701 0.00986679822397632 0.00978282136568186 0 0.00991178511249876
"nele" 0.0787479082586869 0.0156396621832968 0.024092515258593 0.0119175306876415 0 0.00989119683481701 0 0.00978282136568186 0 0.039647140449995
"ondas" 0 0 0.016061676839062 0.0178762960314623 0 0.029673590504451 0.0197335964479526 0.00978282136568186 0.0196560196560197 0.0693824957874913
"passos" 0.0196869770646717 0 0.016061676839062 0 0.0294724432655467 0 0.029600394671929 0.00978282136568186 0.0393120393120393 0.0495589255624938
"perdido" 0 0 0.016061676839062 0.0119175306876415 0.00982414775518224 0.0593471810089021 0.029600394671929 0.0195656427313637 0.00982800982800983 0.0297353553374963
"põe" 0 0.0156396621832968 0.008030838419531 0.0119175306876415 0.0294724432655467 0.039564787339268 0 0.0195656427313637 0.0393120393120393 0.0297353553374963
"quanta" 0 0 0 0 0.00982414775518224 0.00989119683481701 0.0394671928959053 0.0489141068284093 0.058968058968059 0.0297353553374963
"segredo" 0 0.0312793243665937 0.016061676839062 0.0119175306876415 0 0.039564787339268 0.0197335964479526 0.00978282136568186 0.0294840294840295 0.039647140449995
"tantas" 0 0 0.016061676839062 0.0655464187820284 0.0196482955103645 0 0.00986679822397632 0.0195656427313637 0.0196560196560197 0
"tuas" 0 0.0312793243665937 0.032123353678124 0.0119175306876415 0.00982414775518224 0.019782393669634 0.00986679822397632 0.0195656427313637 0 0.0594707106749926
"vil" 0 0 0 0.0417113574067453 0.00982414775518224 0.039564787339268 0.0394671928959053 0 0.0196560196560197 0.0198235702249975
"ai" 0.00984348853233586 0 0.024092515258593 0.0178762960314623 0.00982414775518224 0.019782393669634 0.0592007893438579 0.00978282136568186 0.0196560196560197 0
"bela" 0.0393739541293434 0.0156396621832968 0 0.0357525920629246 0.039296591020729 0.00989119683481701 0 0.00978282136568186 0.0196560196560197 0
"branco" 0.00984348853233586 0.0312793243665937 0.024092515258593 0.0178762960314623 0 0.019782393669634 0.00986679822397632 0.0391312854627274 0 0.0297353553374963
"cá" 0.0196869770646717 0 0.064246707356248 0.0178762960314623 0.0196482955103645 0.019782393669634 0 0.0195656427313637 0 0
"claro" 0.00984348853233586 0 0.024092515258593 0.0119175306876415 0.00982414775518224 0.019782393669634 0.0197335964479526 0.0293484640970456 0.00982800982800983 0.039647140449995
"costas" 0.0295304655970076 0.0156396621832968 0.016061676839062 0.0417113574067453 0.0491207387759112 0 0 0.00978282136568186 0 0
"encontrar" 0.0196869770646717 0.0156396621832968 0.024092515258593 0.0119175306876415 0.0294724432655467 0.00989119683481701 0.0493339911198816 0.00978282136568186 0.00982800982800983 0
"esforço" 0 0 0.024092515258593 0.0178762960314623 0.0196482955103645 0 0.00986679822397632 0.0293484640970456 0.00982800982800983 0.0594707106749926
"faço" 0.0196869770646717 0.0312793243665937 0.024092515258593 0 0.0294724432655467 0 0.0493339911198816 0.00978282136568186 0.0196560196560197 0.00991178511249876
"febre" 0 0 0.032123353678124 0.023835061375283 0.0785931820414579 0.00989119683481701 0 0 0.00982800982800983 0.00991178511249876
"fúria" 0 0 0.032123353678124 0.0595876534382076 0.039296591020729 0 0 0.00978282136568186 0 0
"impossível" 0 0 0 0.0536288880943868 0.0294724432655467 0.029673590504451 0 0.0195656427313637 0.0196560196560197 0
"lágrimas" 0.0295304655970076 0 0.016061676839062 0.0417113574067453 0.00982414775518224 0 0.00986679822397632 0.0195656427313637 0.0196560196560197 0.00991178511249876
"lembrança" 0 0 0 0 0 0.029673590504451 0.00986679822397632 0.0391312854627274 0.0491400491400491 0.0594707106749926
"lenta" 0 0 0.008030838419531 0.00595876534382076 0.00982414775518224 0.029673590504451 0.0197335964479526 0.0782625709254549 0.00982800982800983 0.0198235702249975
"livro" 0.0295304655970076 0 0.040154192097655 0 0.0196482955103645 0 0 0.0489141068284093 0.00982800982800983 0.0297353553374963
"nervos" 0 0 0.056215868936717 0.0417113574067453 0.0491207387759112 0 0 0 0 0
"nossos" 0.00984348853233586 0.0156396621832968 0.032123353678124 0.0357525920629246 0 0 0 0.00978282136568186 0.0294840294840295 0.0297353553374963
"palavras" 0.0295304655970076 0.0781983109164842 0.008030838419531 0 0.0294724432655467 0.019782393669634 0.0197335964479526 0 0.00982800982800983 0.0198235702249975
"perdida" 0 0 0.016061676839062 0.00595876534382076 0.0196482955103645 0.00989119683481701 0.0592007893438579 0.0489141068284093 0.0196560196560197 0
"possa" 0.0196869770646717 0 0.008030838419531 0.023835061375283 0.0196482955103645 0.00989119683481701 0.00986679822397632 0.0293484640970456 0.0491400491400491 0
"quantas" 0 0 0.048185030517186 0.0178762960314623 0.00982414775518224 0 0 0.0586969281940912 0.0294840294840295 0
"quente" 0.0196869770646717 0.0156396621832968 0.008030838419531 0.0357525920629246 0.00982414775518224 0.019782393669634 0.00986679822397632 0.0293484640970456 0.00982800982800983 0.00991178511249876
"queria" 0.0295304655970076 0.0156396621832968 0.008030838419531 0.0357525920629246 0.039296591020729 0.019782393669634 0.00986679822397632 0.00978282136568186 0 0
"sê" 0 0 0.024092515258593 0.00595876534382076 0.0294724432655467 0.00989119683481701 0 0.0293484640970456 0.00982800982800983 0.0693824957874913
"solidão" 0 0 0.008030838419531 0.0119175306876415 0 0.0593471810089021 0.0197335964479526 0.0293484640970456 0.0393120393120393 0.00991178511249876
"tal" 0 0.0156396621832968 0.016061676839062 0.0297938267191038 0.00982414775518224 0.00989119683481701 0 0.0293484640970456 0.0294840294840295 0.0297353553374963
"ventos" 0 0 0.032123353678124 0.0655464187820284 0 0 0 0.0195656427313637 0.00982800982800983 0.00991178511249876
"á" 0.0196869770646717 0 0.008030838419531 0.0715051841258491 0.0196482955103645 0 0.00986679822397632 0 0 0
"animal" 0.0590609311940152 0.093837973099781 0 0 0 0 0.0197335964479526 0.0391312854627274 0 0
"arvoredo" 0 0 0 0 0.00982414775518224 0.039564787339268 0.0493339911198816 0.0195656427313637 0.0393120393120393 0.0198235702249975
"ave" 0.0393739541293434 0 0.048185030517186 0.0119175306876415 0 0 0.00986679822397632 0.0293484640970456 0.0196560196560197 0
"bate" 0.0393739541293434 0.0469189865498905 0.008030838419531 0.00595876534382076 0 0.019782393669634 0.0197335964479526 0.0391312854627274 0 0.00991178511249876
"cansado" 0 0.0156396621832968 0.056215868936717 0.00595876534382076 0 0.019782393669634 0.0197335964479526 0.0391312854627274 0 0.00991178511249876
"cego" 0 0.109477635283078 0 0.00595876534382076 0 0 0.0394671928959053 0.0195656427313637 0.0393120393120393 0
"cessa" 0 0 0.008030838419531 0 0.00982414775518224 0.019782393669634 0.0690675875678342 0.0195656427313637 0.00982800982800983 0.039647140449995
"conhece" 0 0.0312793243665937 0 0.00595876534382076 0 0.039564787339268 0 0.0293484640970456 0.0196560196560197 0.0594707106749926
"conhecer" 0.0295304655970076 0.0312793243665937 0 0.00595876534382076 0 0.00989119683481701 0 0.0293484640970456 0.0294840294840295 0.0495589255624938
"contente" 0.0393739541293434 0.0469189865498905 0 0.0297938267191038 0 0.00989119683481701 0.029600394671929 0.00978282136568186 0 0.00991178511249876
"correr" 0.0196869770646717 0.0469189865498905 0 0.00595876534382076 0 0.019782393669634 0.0197335964479526 0.0391312854627274 0.0196560196560197 0.0198235702249975
"desperto" 0 0 0 0.0119175306876415 0.00982414775518224 0.019782393669634 0.0690675875678342 0.0195656427313637 0.0393120393120393 0
"embora" 0.00984348853233586 0.0156396621832968 0.008030838419531 0.0119175306876415 0.0589448865310934 0 0 0.0195656427313637 0.0393120393120393 0.00991178511249876
"ervas" 0.00984348853233586 0.0156396621832968 0.016061676839062 0.00595876534382076 0 0.039564787339268 0 0.0586969281940912 0.00982800982800983 0.0198235702249975
"escrever" 0.0196869770646717 0.0469189865498905 0.016061676839062 0.0119175306876415 0.0491207387759112 0 0 0.0195656427313637 0.0196560196560197 0
"espera" 0 0 0.016061676839062 0.0119175306876415 0.00982414775518224 0.00989119683481701 0.0197335964479526 0.0391312854627274 0.0196560196560197 0.039647140449995
"esqueço" 0.0295304655970076 0.0156396621832968 0.008030838419531 0 0.00982414775518224 0.019782393669634 0.00986679822397632 0.0195656427313637 0.058968058968059 0.00991178511249876
"eterno" 0.00984348853233586 0.0156396621832968 0 0.023835061375283 0.0196482955103645 0.029673590504451 0.00986679822397632 0 0.00982800982800983 0.0495589255624938
"floresta" 0 0 0 0 0 0.019782393669634 0.0789343857918106 0.0391312854627274 0.0196560196560197 0.0198235702249975
"horror" 0 0 0 0.00595876534382076 0.0589448865310934 0.019782393669634 0 0.0489141068284093 0.0294840294840295 0.00991178511249876
"interior" 0.0295304655970076 0.0312793243665937 0.008030838419531 0.0119175306876415 0.0196482955103645 0.019782393669634 0.0197335964479526 0.00978282136568186 0.0294840294840295 0
"livre" 0.0196869770646717 0 0.016061676839062 0.00595876534382076 0.00982414775518224 0.00989119683481701 0.0197335964479526 0.00978282136568186 0.0294840294840295 0.0495589255624938
"louco" 0 0 0.008030838419531 0.0119175306876415 0.00982414775518224 0.0494559841740851 0.0394671928959053 0.00978282136568186 0.0294840294840295 0.00991178511249876
"névoa" 0 0 0 0.00595876534382076 0.0491207387759112 0.0791295746785361 0 0.00978282136568186 0.0196560196560197 0.00991178511249876
