"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"infiel" 0 0 0 0 0 0 0.0195790504160548 0.00986290561199329 0.0295508274231678 0.0117380076688317 0.0109591042758772 0.0065880492786086 0.00726058229870036
"inteira" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00586900383441584 0.00913258689656432 0.0263521971144344 0.0290423291948014
"intuito" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00978167305735973 0.0146121390345029 0.0131760985572172 0.00726058229870036
"invisíveis" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.01278562165519 0 0
"irmãos" 0.00395945517896737 0 0.00982994200334218 0.0151756582441763 0.00813156878290744 0 0 0 0.00985027580772262 0.00586900383441584 0.00365303475862573 0.0197641478358258 0.0217817468961011
"jockey" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0.0591774336719598 0 0.0117380076688317 0.0109591042758772 0 0
"jovem" 0 0 0 0 0 0 0.0195790504160548 0 0 0.0117380076688317 0.0109591042758772 0.0197641478358258 0.0217817468961011
"leio" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.0121973531743612 0 0 0 0.00985027580772262 0.00978167305735973 0.00913258689656432 0 0
"liga" 0.0158378207158695 0.0393700787401575 0 0 0 0 0.0195790504160548 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0 0
"linda" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.0492513790386131 0.0117380076688317 0.0109591042758772 0 0
"louro" 0.0118783655369021 0.0196850393700787 0.0196598840066844 0.00758782912208817 0.00406578439145372 0 0.00978952520802741 0 0.00985027580772262 0.00782533844588778 0.00730606951725146 0 0
"maré" 0 0 0 0 0 0 0.0293685756240822 0 0 0.0117380076688317 0.0109591042758772 0.0197641478358258 0.0145211645974007
"mesmas" 0.0118783655369021 0.00984251968503937 0.0196598840066844 0 0.0101644609786343 0.0215920541240823 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"modos" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0.0151756582441763 0.0121973531743612 0 0.00978952520802741 0.0197258112239866 0 0.00586900383441584 0.00547955213793859 0 0
"nascer" 0.0158378207158695 0.00984251968503937 0.0196598840066844 0 0.00813156878290744 0 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00730606951725146 0 0
"on" 0 0 0 0 0.014230245370088 0.0287894054987765 0.0195790504160548 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"parou" 0 0 0 0 0 0 0.00978952520802741 0 0.0295508274231678 0.0156506768917756 0.0146121390345029 0 0
"perdão" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.0197258112239866 0.0295508274231678 0.0117380076688317 0.01278562165519 0 0
"pergunto" 0.0277161862527716 0.0295275590551181 0.0196598840066844 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0 0
"precisa" 0.0237567310738042 0.0196850393700787 0.0196598840066844 0 0.00406578439145372 0 0.00978952520802741 0 0 0.00782533844588778 0.00547955213793859 0 0
"princípio" 0 0 0 0.00758782912208817 0.00609867658718058 0.0143947027493882 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.0117380076688317 0.00913258689656432 0 0
"rastro" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.00985027580772262 0.00782533844588778 0.00730606951725146 0.032940246393043 0.0217817468961011
"rico" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.00913258689656432 0.0065880492786086 0.0145211645974007
"ritmo" 0 0 0 0.00758782912208817 0.00813156878290744 0.0143947027493882 0 0 0 0.00586900383441584 0.00547955213793859 0.0263521971144344 0.0217817468961011
"segredos" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.0293685756240822 0.00986290561199329 0 0.0156506768917756 0.0109591042758772 0 0
"soa" 0.0197972758948369 0.0196850393700787 0.00982994200334218 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0 0.00782533844588778 0.00547955213793859 0 0
"sorrindo" 0.00791891035793475 0 0.00982994200334218 0.00758782912208817 0.00813156878290744 0.00719735137469411 0.00978952520802741 0.00986290561199329 0 0.00782533844588778 0.00547955213793859 0.0065880492786086 0.00726058229870036
"sossega" 0 0 0 0 0.00813156878290744 0.0287894054987765 0.0195790504160548 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0 0
"substância" 0 0 0 0.0227634873662645 0.0162631375658149 0.0215920541240823 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"tirem" 0 0 0 0.00758782912208817 0.0101644609786343 0 0 0 0 0 0 0.0527043942288688 0.0435634937922021
"vagos" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0 0.00406578439145372 0 0 0.00986290561199329 0.0295508274231678 0.00782533844588778 0.00730606951725146 0.0131760985572172 0.00726058229870036
"vasta" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.0195790504160548 0.0197258112239866 0.00985027580772262 0.00978167305735973 0.00913258689656432 0.0065880492786086 0.0145211645974007
"veja" 0.00395945517896737 0 0.00982994200334218 0 0.00406578439145372 0.00719735137469411 0.00978952520802741 0 0.0295508274231678 0.00978167305735973 0.0109591042758772 0 0
"velo" 0 0 0 0 0.00406578439145372 0 0.0391581008321096 0 0 0.0117380076688317 0.0146121390345029 0 0
"venha" 0 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0.0197005516154452 0.00782533844588778 0.00730606951725146 0.0131760985572172 0.0145211645974007
"viajar" 0 0 0 0 0.0101644609786343 0.0215920541240823 0.0293685756240822 0 0 0.00782533844588778 0.00913258689656432 0 0
"viúva" 0 0 0 0 0.0121973531743612 0 0.00978952520802741 0 0 0.00978167305735973 0.00913258689656432 0.0065880492786086 0.0145211645974007
"voo" 0.00791891035793475 0 0.0196598840066844 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0 0.00985027580772262 0.0117380076688317 0.00730606951725146 0 0
"abandonado" 0 0 0 0 0.00813156878290744 0.00719735137469411 0.00978952520802741 0 0.00985027580772262 0.00782533844588778 0.00913258689656432 0.0065880492786086 0.0145211645974007
"aberta" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0.00986290561199329 0.00985027580772262 0.00782533844588778 0.00913258689656432 0 0
"abstrato" 0 0 0 0.0303513164883527 0.0223618141529955 0.0287894054987765 0 0 0 0 0 0 0
"acredito" 0.0197972758948369 0.00984251968503937 0.0491497100167109 0 0.00406578439145372 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0 0
"alegra" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0.00978952520802741 0.00986290561199329 0 0.00978167305735973 0.0146121390345029 0 0
"ambos" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00203289219572686 0 0.00978952520802741 0.00986290561199329 0 0.00782533844588778 0.00913258689656432 0.0131760985572172 0.00726058229870036
"aparece" 0.0237567310738042 0.0196850393700787 0.0196598840066844 0 0 0 0 0.0295887168359799 0 0.00586900383441584 0.00547955213793859 0 0
"arre" 0 0 0 0.0303513164883527 0.0264275985444492 0.0143947027493882 0 0 0 0 0 0 0
"batem" 0.0197972758948369 0.0196850393700787 0.0196598840066844 0.0303513164883527 0.00813156878290744 0 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"beber" 0 0 0 0.0227634873662645 0.0121973531743612 0.0143947027493882 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0.0065880492786086 0.00726058229870036
"borboleta" 0.0277161862527716 0 0.0688095940233953 0 0.00203289219572686 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"cavalo" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0.0493145280599665 0 0.00978167305735973 0.00913258689656432 0 0
"cheios" 0.00791891035793475 0.00984251968503937 0 0 0.00609867658718058 0.0215920541240823 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0.0197641478358258 0.0145211645974007
"colhe" 0.00395945517896737 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0.0263521971144344 0.0290423291948014
"consiste" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0.0197005516154452 0.0136943422803036 0.0146121390345029 0 0
"dadas" 0 0 0 0.0151756582441763 0.0162631375658149 0 0.00978952520802741 0.00986290561199329 0 0.00782533844588778 0.00547955213793859 0 0
"deveras" 0.00395945517896737 0 0 0 0.00609867658718058 0.00719735137469411 0.0195790504160548 0 0.00985027580772262 0.00978167305735973 0.0109591042758772 0 0
"diferença" 0.0158378207158695 0.0196850393700787 0 0 0.0101644609786343 0.00719735137469411 0 0 0 0.00195633461147195 0.00365303475862573 0.0131760985572172 0.0145211645974007
"direi" 0.00791891035793475 0.00984251968503937 0 0 0.00203289219572686 0 0.0195790504160548 0.00986290561199329 0.0197005516154452 0.00978167305735973 0.00913258689656432 0 0
"distantes" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.0203289219572686 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"donde" 0.00395945517896737 0 0.00982994200334218 0 0.0121973531743612 0.0143947027493882 0 0.0197258112239866 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"estiver" 0.0277161862527716 0.0295275590551181 0 0 0.00609867658718058 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"estômago" 0.0197972758948369 0.0196850393700787 0.0196598840066844 0.0303513164883527 0.0121973531743612 0 0 0 0 0 0 0 0
"filhos" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0 0 0 0 0.0395282956716516 0.0363029114935018
"fingir" 0.00791891035793475 0 0.00982994200334218 0.00758782912208817 0.00609867658718058 0 0.0195790504160548 0.00986290561199329 0 0.00782533844588778 0.00913258689656432 0 0
"ignorar" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.0293685756240822 0 0 0.0117380076688317 0.00913258689656432 0.0131760985572172 0.00726058229870036
"iii" 0 0 0 0 0.00406578439145372 0 0.00978952520802741 0.0394516224479732 0 0.0117380076688317 0.0109591042758772 0 0
"imenso" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.0195790504160548 0.00986290561199329 0.00985027580772262 0.0117380076688317 0.01278562165519 0 0
"indefinida" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.00978952520802741 0.0394516224479732 0 0.0117380076688317 0.0109591042758772 0 0
"intervalo" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.0117380076688317 0.0109591042758772 0 0
"lentos" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0.00986290561199329 0 0.0117380076688317 0.01278562165519 0.0131760985572172 0.00726058229870036
"levantar" 0.00395945517896737 0 0.00982994200334218 0.0303513164883527 0.014230245370088 0.0215920541240823 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"língua" 0 0 0 0.0227634873662645 0.00813156878290744 0 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0263521971144344 0.0363029114935018
"maravilha" 0 0 0 0.0151756582441763 0.0101644609786343 0.00719735137469411 0 0.0295887168359799 0 0.00782533844588778 0.00730606951725146 0 0
"meses" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0.0197258112239866 0.00985027580772262 0.00586900383441584 0.00547955213793859 0.032940246393043 0.0217817468961011
"metade" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0.0295508274231678 0.0117380076688317 0.0109591042758772 0 0
"mulheres" 0 0 0 0.00758782912208817 0.0101644609786343 0.0287894054987765 0 0 0 0 0 0.0197641478358258 0.0435634937922021
"neera" 0 0 0 0 0 0 0 0 0 0 0 0.065880492786086 0.0653452406883032
"oca" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.00978952520802741 0 0.00985027580772262 0.0156506768917756 0.01278562165519 0 0
"oscila" 0 0 0 0.00758782912208817 0.00406578439145372 0 0.00978952520802741 0.0295887168359799 0 0.0117380076688317 0.0109591042758772 0 0
"paira" 0 0 0 0 0 0 0.0195790504160548 0 0 0.0176070115032475 0.0146121390345029 0 0
"pele" 0 0 0 0 0.0182960297615417 0.0503814596228588 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"português" 0.0237567310738042 0.0295275590551181 0.0294898260100265 0 0.00813156878290744 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"próprias" 0.0277161862527716 0.0393700787401575 0.00982994200334218 0.00758782912208817 0.00609867658718058 0 0 0 0 0.00391266922294389 0.00182651737931286 0 0
"quão" 0 0 0 0.0227634873662645 0.00609867658718058 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0263521971144344 0.0435634937922021
"significação" 0.0277161862527716 0.0295275590551181 0.0393197680133687 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"sombrio" 0.00395945517896737 0 0.00982994200334218 0 0.00406578439145372 0.0143947027493882 0 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0.0131760985572172 0.00726058229870036
"sopro" 0 0 0 0 0.00609867658718058 0.00719735137469411 0.0195790504160548 0 0.00985027580772262 0.00782533844588778 0.00730606951725146 0.0131760985572172 0.0145211645974007
"súbita" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0.0295508274231678 0.00978167305735973 0.00913258689656432 0.0131760985572172 0.00726058229870036
"suja" 0.0197972758948369 0.0393700787401575 0 0.0227634873662645 0.0121973531743612 0.00719735137469411 0 0 0 0 0 0 0
"surge" 0.00791891035793475 0.00984251968503937 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.00782533844588778 0.00913258689656432 0 0
"tê" 0 0 0 0 0.00203289219572686 0 0.00978952520802741 0.00986290561199329 0.0295508274231678 0.00978167305735973 0.00913258689656432 0.0131760985572172 0.00726058229870036
"tiver" 0.0118783655369021 0.00984251968503937 0.0196598840066844 0.0151756582441763 0.0121973531743612 0 0 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"uso" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.0197258112239866 0 0.00978167305735973 0.00913258689656432 0.0131760985572172 0.0145211645974007
"véus" 0 0 0 0 0 0 0.0195790504160548 0 0.00985027580772262 0.0117380076688317 0.0109591042758772 0.0131760985572172 0.0145211645974007
"vossos" 0 0 0 0 0.0162631375658149 0.0575788109975529 0 0 0 0 0 0.0131760985572172 0.00726058229870036
"aime" 0 0 0 0 0 0 0 0 0.0591016548463357 0.0117380076688317 0.0109591042758772 0 0
"angústias" 0 0 0 0.00758782912208817 0.0101644609786343 0.0143947027493882 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0197641478358258 0.0290423291948014
"ânsias" 0 0 0 0.00758782912208817 0.0121973531743612 0.0215920541240823 0 0 0 0.00978167305735973 0.00547955213793859 0 0
"ária" 0 0 0 0 0 0 0.0293685756240822 0 0.0295508274231678 0.0117380076688317 0.0109591042758772 0 0
"asas" 0.00395945517896737 0 0.00982994200334218 0 0.00406578439145372 0.00719735137469411 0.00978952520802741 0 0 0.0117380076688317 0.0109591042758772 0 0
"atravessa" 0.00791891035793475 0 0.0196598840066844 0 0.00203289219572686 0.00719735137469411 0 0.0295887168359799 0 0.00978167305735973 0.00730606951725146 0 0
"bóiam" 0 0 0 0 0 0 0 0 0 0.0136943422803036 0.0200916911724415 0 0
"cama" 0.00395945517896737 0 0 0.0227634873662645 0.0121973531743612 0.0143947027493882 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"camisa" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0.0394516224479732 0 0.00782533844588778 0.00730606951725146 0 0
"cheiro" 0.00791891035793475 0.0196850393700787 0.0196598840066844 0 0.00406578439145372 0.00719735137469411 0.00978952520802741 0 0.0197005516154452 0.00586900383441584 0.00547955213793859 0 0
"cinzento" 0 0 0 0 0 0 0 0.00986290561199329 0.0394011032308905 0.0117380076688317 0.01278562165519 0 0
"coitado" 0 0 0 0 0.0345591673273566 0.00719735137469411 0 0 0 0 0 0 0
"cousas" 0.0158378207158695 0.0196850393700787 0.00982994200334218 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"crê" 0.00395945517896737 0 0.00982994200334218 0 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0.0263521971144344 0.0145211645974007
"dessa" 0 0 0 0.0227634873662645 0.0101644609786343 0 0.00978952520802741 0.00986290561199329 0 0.00782533844588778 0.00730606951725146 0 0
"difícil" 0.0197972758948369 0.0196850393700787 0.0196598840066844 0.0151756582441763 0.00813156878290744 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0 0
"direito" 0.0118783655369021 0.00984251968503937 0.00982994200334218 0.0227634873662645 0.0101644609786343 0.0143947027493882 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"dizendo" 0.0158378207158695 0.00984251968503937 0.0294898260100265 0 0.00406578439145372 0.0143947027493882 0 0 0.00985027580772262 0.00391266922294389 0.00547955213793859 0 0
"dormindo" 0 0 0 0.0151756582441763 0.0121973531743612 0.0143947027493882 0.0195790504160548 0 0 0.00586900383441584 0.00547955213793859 0 0
"doze" 0 0 0 0 0.00203289219572686 0 0 0 0 0.00391266922294389 0.00730606951725146 0.0461163449502602 0.0290423291948014
"encher" 0.00395945517896737 0 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0 0.00986290561199329 0.00985027580772262 0.00586900383441584 0.00730606951725146 0.0197641478358258 0.0145211645974007
"enfant" 0 0 0 0 0 0 0.0587371512481645 0 0 0.0117380076688317 0.0109591042758772 0 0
"entrando" 0 0 0 0 0.0162631375658149 0.0287894054987765 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"ermo" 0 0 0 0 0 0 0.0293685756240822 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.00913258689656432 0.0065880492786086 0.0145211645974007
"escrevi" 0.0158378207158695 0.0196850393700787 0.00982994200334218 0.00758782912208817 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0 0
"escuridão" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.01278562165519 0 0
"essencial" 0.00791891035793475 0 0.00982994200334218 0 0.00609867658718058 0 0.0391581008321096 0 0 0.00782533844588778 0.00730606951725146 0 0
"estranha" 0.00395945517896737 0 0.00982994200334218 0 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0 0.00978167305735973 0.00730606951725146 0.0131760985572172 0.00726058229870036
"exprimir" 0.0277161862527716 0.0393700787401575 0.0294898260100265 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0 0
"florir" 0.00791891035793475 0.0196850393700787 0 0 0.00609867658718058 0.0143947027493882 0 0 0 0.00782533844588778 0.00913258689656432 0 0
"fontes" 0.00791891035793475 0 0.0196598840066844 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0263521971144344 0.0217817468961011
"foste" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0.0197005516154452 0.00782533844588778 0.00730606951725146 0 0
"frescura" 0.00395945517896737 0 0.00982994200334218 0 0.0121973531743612 0.00719735137469411 0 0 0.0197005516154452 0.00586900383441584 0.00730606951725146 0 0
"gostava" 0.0158378207158695 0.0196850393700787 0.0196598840066844 0 0.0121973531743612 0.0143947027493882 0 0 0 0.00391266922294389 0 0 0
"impreciso" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.0197258112239866 0 0.0136943422803036 0.0109591042758772 0 0
"indiferentemente" 0.031675641431739 0.0393700787401575 0.0393197680133687 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0 0
"interesse" 0.00791891035793475 0.00984251968503937 0.0196598840066844 0 0.0101644609786343 0.0215920541240823 0 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"leis" 0.00791891035793475 0.00984251968503937 0 0.0151756582441763 0.00609867658718058 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0263521971144344 0.0145211645974007
"linha" 0 0 0 0.0303513164883527 0.0243947063487223 0.0143947027493882 0 0 0 0 0 0 0
"longínquas" 0 0 0 0.00758782912208817 0.0101644609786343 0.0287894054987765 0.0195790504160548 0 0 0.00586900383441584 0.00547955213793859 0 0
"má" 0 0 0 0 0 0 0 0.00986290561199329 0.0394011032308905 0.0136943422803036 0.0109591042758772 0 0
"manhãs" 0 0 0 0 0.0182960297615417 0.0359867568734706 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"mortas" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0.0295887168359799 0 0.00782533844588778 0.00913258689656432 0 0
"nomes" 0.0237567310738042 0.0196850393700787 0.0393197680133687 0 0.0101644609786343 0.00719735137469411 0 0 0 0 0 0 0
"norte" 0 0 0 0.0151756582441763 0.00813156878290744 0 0.0195790504160548 0.00986290561199329 0 0.00978167305735973 0.00730606951725146 0 0
"objetos" 0 0 0 0.0227634873662645 0.0182960297615417 0 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"obras" 0 0 0 0.0303513164883527 0.00813156878290744 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0263521971144344 0.0290423291948014
"ópio" 0 0 0 0.0227634873662645 0.0182960297615417 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"pai" 0.0197972758948369 0 0 0.00758782912208817 0.00203289219572686 0 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0.0197641478358258 0.0217817468961011
"parcas" 0 0 0 0 0 0 0 0 0 0.00195633461147195 0.00182651737931286 0.065880492786086 0.0435634937922021
"pavor" 0 0 0 0.00758782912208817 0.0182960297615417 0.0215920541240823 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"pensam" 0.00791891035793475 0 0.00982994200334218 0.0227634873662645 0.00609867658718058 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0197641478358258 0.0217817468961011
"pequenas" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0.0151756582441763 0.00609867658718058 0.00719735137469411 0.00978952520802741 0 0 0.00586900383441584 0.00913258689656432 0 0
"perfeita" 0.0158378207158695 0.00984251968503937 0.0196598840066844 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.00985027580772262 0.00586900383441584 0.00730606951725146 0 0
"pobres" 0.0158378207158695 0 0.0294898260100265 0.00758782912208817 0.00609867658718058 0.0143947027493882 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"procuro" 0.0197972758948369 0 0.0491497100167109 0 0 0 0.0195790504160548 0 0 0.00586900383441584 0.00547955213793859 0 0
"rebanhos" 0.0356350966107064 0 0.0491497100167109 0.00758782912208817 0.00203289219572686 0 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"reis" 0.00791891035793475 0 0 0 0.00406578439145372 0 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0.0263521971144344 0.0290423291948014
"ribeira" 0 0 0 0 0 0 0 0 0.0394011032308905 0.0156506768917756 0.0109591042758772 0 0
"riqueza" 0.00395945517896737 0 0 0 0 0 0 0 0 0.00391266922294389 0.00547955213793859 0.0527043942288688 0.0290423291948014
"sabor" 0 0 0 0 0.00609867658718058 0.00719735137469411 0 0 0.0197005516154452 0.0117380076688317 0.00730606951725146 0.0065880492786086 0.00726058229870036
"sacode" 0.00395945517896737 0 0.00982994200334218 0 0.00609867658718058 0.00719735137469411 0 0.0295887168359799 0.00985027580772262 0.00782533844588778 0.00730606951725146 0 0
"saturno" 0 0 0 0 0 0 0 0 0 0 0 0.065880492786086 0.0580846583896028
"segundo" 0.00395945517896737 0 0 0.0227634873662645 0.0182960297615417 0 0 0 0 0 0 0.0197641478358258 0.0145211645974007
"sepulto" 0 0 0 0 0 0 0 0 0.0197005516154452 0.0117380076688317 0.0182651737931286 0 0
"teia" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.00985027580772262 0.0136943422803036 0.01278562165519 0 0
"tenham" 0.0197972758948369 0.0196850393700787 0.0294898260100265 0.00758782912208817 0.00406578439145372 0 0 0 0 0 0 0.0197641478358258 0.0145211645974007
"terem" 0.0277161862527716 0.0196850393700787 0.0294898260100265 0.0227634873662645 0.00609867658718058 0 0 0 0 0 0 0 0
"termos" 0.0237567310738042 0.0295275590551181 0.0196598840066844 0.00758782912208817 0.00203289219572686 0 0 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"trazer" 0 0 0 0.0151756582441763 0.014230245370088 0.0215920541240823 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"útil" 0 0 0 0.0227634873662645 0.0101644609786343 0.0143947027493882 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0.0065880492786086 0.00726058229870036
"vá" 0 0 0 0 0.0101644609786343 0.00719735137469411 0.0195790504160548 0.00986290561199329 0.00985027580772262 0.00782533844588778 0.00730606951725146 0 0
"vamos" 0.00395945517896737 0 0 0.0151756582441763 0.0223618141529955 0.00719735137469411 0 0 0 0.00195633461147195 0.00365303475862573 0 0
"verdadeiras" 0.0237567310738042 0.0196850393700787 0.0393197680133687 0 0.00406578439145372 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"vindo" 0.00395945517896737 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0.0293685756240822 0 0 0.00978167305735973 0.00913258689656432 0 0
"vinte" 0 0 0 0.0531148038546172 0.0223618141529955 0 0 0 0 0 0 0 0
"violência" 0 0 0 0.00758782912208817 0.00813156878290744 0.00719735137469411 0.00978952520802741 0 0.0295508274231678 0.00782533844588778 0.00730606951725146 0 0
"abertas" 0 0 0 0.0303513164883527 0.00813156878290744 0 0 0.0197258112239866 0 0.00586900383441584 0.00730606951725146 0 0
"adormecer" 0.00395945517896737 0 0 0 0.00203289219572686 0.00719735137469411 0 0.0295887168359799 0 0.0117380076688317 0.00913258689656432 0 0
"atento" 0.00395945517896737 0 0 0 0.00406578439145372 0 0 0.0197258112239866 0.00985027580772262 0.00978167305735973 0.0109591042758772 0 0
"caos" 0 0 0 0 0 0 0.0391581008321096 0 0 0.00782533844588778 0.00730606951725146 0.0197641478358258 0.0145211645974007
"cigarro" 0 0 0 0.0303513164883527 0.0243947063487223 0.00719735137469411 0 0 0 0 0 0 0
"clareza" 0.0118783655369021 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00406578439145372 0.00719735137469411 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0 0
