"Ajar_GrosCalin.1974" "Ajar_LangoisseDuRoiSalomon.1979" "Ajar_LaVieDevantSoi.1975" "Ajar_Pseudo.1976" "Bogat_LesTêtesDeStphanie.1974" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LeGrandVestiaire.1949" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "Sinibaldi_LHommeLaColombe.1958"
"notre" 0.0378357926598562 0.022467342113428 0.0183545175056211 0.0471458620439544 0.0297059114763838 0.0558413428996886 0.138714520249686 0.0791014080050625 0.0279913963287074 0.204020700636943 0.072544046608144 0.165323413928498
"mère" 0.00756715853197124 0.0460045576608287 0.0963612169045106 0.0961050264742148 0.00990197049212793 0.0270745904968187 0.488134640878642 0.0169503017153705 0.0235717021715431 0.0149283439490446 0.00731064035585948 0.0103327133705311
"voir" 0.0877790389708664 0.147642533888241 0.148365683170437 0.0543990715891782 0.0415882760669373 0.0473805333694328 0.0676013801216825 0.094921689606075 0.0618757182003005 0.0530785562632696 0.068607547954989 0.0654405180133636
"cela" 0.0968596292092319 0.026746835849319 0.00917725875281054 0.0670921882933198 0.06733339934647 0.0575335048057398 0.0676013801216825 0.0915316292630009 0.114912048086272 0.0547372611464968 0.131591526405471 0.0861059447544258
"petit" 0.0559969731365872 0.0920091153216575 0.140717967543095 0.0707187930659317 0.062382414100406 0.0626099905238933 0.0693572601248431 0.148032634980903 0.116385279471994 0.0472730891719745 0.0399273434820018 0.0792174691740718
"contre" 0.0590238365493757 0.0567032920005563 0.0244726900074948 0.0453325596576485 0.0663432022972572 0.0930689048328144 0.093061640167511 0.0779713878907045 0.0883938831432865 0.0680069002123142 0.106285463635188 0.110215609285665
"leurs" 0.030268634127885 0.0160481015095914 0.0305908625093685 0.0417059548850366 0.114862857708684 0.0575335048057398 0.0684793201232628 0.0508509051461116 0.0604024868145791 0.134355095541401 0.102911321932483 0.154990700557967
"depuis" 0.0257283390087022 0.0588430388685019 0.0382385781367106 0.0707187930659317 0.0772353698385979 0.079531609584405 0.0807704801453869 0.0519809252604696 0.0957600400718937 0.0713243099787686 0.115283174842399 0.0895501825446029
"beaucoup" 0.0771850170261067 0.110196963699194 0.122363450037474 0.0743453978385436 0.0455490642637885 0.069378638148098 0.0719910801295839 0.032770583316383 0.0707151065146292 0.0514198513800425 0.0972877524279761 0.0516635668526555
"bon" 0.0832387438516837 0.0855898747178209 0.142247510668563 0.0707187930659317 0.0415882760669373 0.0846080953025585 0.0561881601011387 0.0745813275476303 0.076608032057515 0.0472730891719745 0.0596098367477773 0.12743679823655
"trop" 0.0272417707150965 0.0802405075479571 0.0672998975206106 0.0689054906796257 0.052480443608278 0.138757276296196 0.0465308200837555 0.0858815286912107 0.0780812634432364 0.0812765392781316 0.074793474409947 0.0585520424330096
"air" 0.066590995081347 0.0588430388685019 0.0565930956423316 0.0163197214767535 0.0940687196752154 0.0744551238662515 0.0869160601564489 0.113002011435804 0.0987065028433366 0.0398089171974522 0.060172193698228 0.0929944203347799
"toutes" 0.066590995081347 0.0353058233211011 0.0443567506385843 0.0652788859070138 0.0901079314783642 0.0609178286178422 0.0763807801374854 0.0519809252604696 0.0662954123574649 0.0953755307855626 0.0753558313603977 0.110215609285665
"autres" 0.0923193340900492 0.0823802544159026 0.104008932531853 0.0870385145426851 0.0386176849192989 0.0439962095573304 0.0500425800900766 0.0519809252604696 0.0618757182003005 0.0763004246284501 0.0798546869640035 0.0929944203347799
"faisait" 0.0332954975406735 0.0920091153216575 0.208017865063705 0.0398926524987307 0.0445588672145757 0.0219981047786652 0.0596999201074599 0.0655411666327661 0.0707151065146292 0.0887407112526539 0.0607345506486787 0.0206654267410622
"pendant" 0.042376087779039 0.0684718997742567 0.0703589837715474 0.0417059548850366 0.0534706406574908 0.0507648571815351 0.0948175201706715 0.0666711867471241 0.0677686437431863 0.0597133757961783 0.0899771120721167 0.0585520424330096
"quoi" 0.0726447219069239 0.125175191774813 0.0917725875281054 0.0779720026111554 0.033666699673235 0.0998375524570191 0.0535543400963978 0.0813614482337786 0.076608032057515 0.028197983014862 0.0590474797973266 0.0309981401115933
"pouvait" 0.0317820658342792 0.0781007606800116 0.1162452775356 0.030826140567201 0.0604020200019804 0.0321510762149722 0.0579440401042993 0.032770583316383 0.125224667786323 0.0646894904458599 0.0905394690225674 0.0206654267410622
"allait" 0.036322360953462 0.0545635451326108 0.1162452775356 0.0507724668165663 0.0594118229527676 0.0270745904968187 0.0772587201390657 0.0542409654891857 0.063348949586022 0.0530785562632696 0.100661894130681 0.0482193290624785
"jour" 0.0650775633749527 0.0620526591704201 0.104008932531853 0.0761587002248495 0.0366372908208734 0.0439962095573304 0.093061640167511 0.062151106289692 0.0441969415716432 0.0771297770700637 0.0562356950450729 0.0792174691740718
"madame" 0.030268634127885 0.0203275952454825 0.877957754018875 0.0634655835207079 0.000990197049212793 0.00846080953025585 0.00351176000632117 0.0180803218297286 0.00294646277144288 0.00248805732484076 0 0
"entre" 0.0635641316685585 0.0545635451326108 0.0214136037565579 0.0326394429535069 0.0752549757401723 0.0676864762420468 0.0579440401042993 0.0711912672045562 0.0751348006717935 0.0680069002123142 0.0854782564685108 0.0688847558035407
"voix" 0.0454029511918275 0.0577731654345291 0.0229431468820263 0.029012838180895 0.0703039904941083 0.0439962095573304 0.0834043001501277 0.128822293036816 0.0589292554288577 0.0655188428874735 0.066358120153186 0.0516635668526555
"lorsque" 0.0847521755580779 0.0192577218115097 0.0260022331329632 0.0761587002248495 0.0554510347559164 0.069378638148098 0.118521900213339 0.0452008045743214 0.0279913963287074 0.115279989384289 0.0494874116396642 0.0723289935937177
"eu" 0.0756715853197125 0.141223293284404 0.1453065969195 0.101544933633133 0.033666699673235 0.0626099905238933 0.0395073000711131 0.0452008045743214 0.0662954123574649 0.0290273354564756 0.0511744824910163 0.0137769511607081
"vieux" 0.0105940219447597 0.0695417732082295 0.0703589837715474 0.0235729310219772 0.0396078819685117 0.0947610667388656 0.0324837800584708 0.229394083214681 0.0383040160287575 0.0489317940552017 0.0461132699369598 0.099882895915134
"vraiment" 0.0575104048429815 0.110196963699194 0.0550635525168632 0.0670921882933198 0.0425784731161501 0.0643021524299445 0.0544322800979781 0.0553709856035437 0.0883938831432865 0.028197983014862 0.0781676161126513 0.0516635668526555
"personne" 0.113507377979569 0.0962886090575485 0.172838373177932 0.0888518169289911 0.0405980790177245 0.0372275619331258 0.0403852400726934 0.0452008045743214 0.0486166357288076 0.0381502123142251 0.0455509129865091 0.0447750912723014
"avant" 0.054483541430193 0.0599129123024746 0.0672998975206106 0.0507724668165663 0.0584216259035548 0.0863002572086097 0.0719910801295839 0.0700612470901982 0.063348949586022 0.0555666135881104 0.0573604089459744 0.0413308534821244
"jeune" 0.0348089292470677 0.071681520076175 0.0596521818932685 0.0398926524987307 0.0752549757401723 0.0524570190875863 0.0561881601011387 0.162722896467557 0.0294646277144288 0.052249203821656 0.0264307766711843 0.151546462767789
"femme" 0.0575104048429815 0.0920091153216575 0.0749476131479527 0.0362660477261188 0.0505000495098525 0.0930689048328144 0.057066100102719 0.0791014080050625 0.123751436400601 0.0464437367303609 0.0320543461756916 0.0172211889508852
"lorsqu" 0.066590995081347 0.0342359498871284 0.0428272075131158 0.0326394429535069 0.0920883255767898 0.0744551238662515 0.0509205200916569 0.0384206838881732 0.0825009576004007 0.0763004246284501 0.0714193327072426 0.0344423779017703
"bras" 0.0832387438516837 0.0599129123024746 0.0367090350112421 0.00725320954522376 0.0792157639370235 0.0778394476783539 0.0614558001106204 0.107351910864013 0.0574560240431362 0.0680069002123142 0.0292425614234379 0.0757732313838947
"enfin" 0.048429814604616 0.0513539248306925 0.0229431468820263 0.0525857692028723 0.0356470937716606 0.0575335048057398 0.0798925401438066 0.102831830406581 0.100179734229058 0.0290273354564756 0.0657957632027353 0.0964386581249569
"morel" 0 0 0 0.00181330238630594 0 0 0.00263382000474088 0.00113002011435804 0 0 0.346411881477649 0
"jusqu" 0.0196746121831252 0.0481443045287742 0.0520044662659264 0.0543990715891782 0.0534706406574908 0.0744551238662515 0.0711131401280037 0.0689312269758402 0.0692418751289077 0.0588840233545648 0.0742311174594962 0.0275539023214163
"moins" 0.0817253121452894 0.071681520076175 0.068829440646079 0.0507724668165663 0.0425784731161501 0.0761472857723027 0.0544322800979781 0.0497208850317536 0.0530363298859719 0.042296974522293 0.0652334062522846 0.0378866156919474
"oui" 0.0469163828982217 0.10056810279344 0.0412976643876474 0.0525857692028723 0.0742647786909595 0.120143495329633 0.0201926200363467 0.0576310258322598 0.036830784643036 0.0248805732484076 0.0764805452612992 0.0309981401115933
"seulement" 0.0635641316685585 0.0823802544159026 0.0963612169045106 0.0471458620439544 0.0257451232795326 0.0710708000541492 0.0465308200837555 0.0904016091486428 0.0648221809717434 0.0406382696390658 0.047800340788312 0.0413308534821244
"votre" 0.0771850170261067 0.0513539248306925 0.0275317762584316 0.0834119097700733 0.0752549757401723 0.0947610667388656 0.0377514200679526 0.0440707844599634 0.0898671145290079 0.0273686305732484 0.060172193698228 0.0723289935937177
"nos" 0.0348089292470677 0.00748911403780933 0.010706801878279 0.0344527453398129 0.0297059114763838 0.0829159333965074 0.0807704801453869 0.0497208850317536 0.0397772474144789 0.113621284501062 0.0714193327072426 0.123992560446373
"trois" 0.0454029511918275 0.0470744310948015 0.0550635525168632 0.0525857692028723 0.0732745816417467 0.0406118857452281 0.0834043001501277 0.06328112640405 0.050089867114529 0.0389795647558386 0.0635463354009324 0.0516635668526555
"donc" 0.0892924706772607 0.0342359498871284 0.0305908625093685 0.119677957496192 0.0326765026240222 0.0423040476512793 0.0719910801295839 0.031640563202025 0.0486166357288076 0.070494957537155 0.0612969075991295 0.0826617069642488
"avez" 0.0741581536133182 0.075961013812066 0.0611817250187369 0.0743453978385436 0.086147143281513 0.0913767429267632 0.0140470400252847 0.0678012068614821 0.0662954123574649 0.0116109341825902 0.0590474797973266 0.0378866156919474
"dis" 0.158910329171396 0.053493671698638 0.0412976643876474 0.0870385145426851 0.0108921675413407 0.113374847705428 0.0526764000948175 0.111871991321446 0.0206252394001002 0.0240512208067941 0.041614414333354 0.0206654267410622
"seul" 0.0756715853197125 0.0470744310948015 0.0596521818932685 0.0344527453398129 0.0415882760669373 0.0372275619331258 0.0517984600932372 0.0858815286912107 0.0574560240431362 0.0489317940552017 0.0691699049054397 0.0447750912723014
"autour" 0.06053726825577 0.0256769624153463 0.0611817250187369 0.0471458620439544 0.0722843845925339 0.0524570190875863 0.057066100102719 0.0745813275476303 0.0662954123574649 0.0464437367303609 0.05398626724327 0.0757732313838947
"te" 0.0317820658342792 0.111266837133167 0.0260022331329632 0.0870385145426851 0.023764729181107 0.221673209692703 0.0333617200600511 0.0791014080050625 0.0353575532573146 0.0174164012738853 0.0326167031261423 0.0757732313838947
"parfois" 0.0756715853197125 0.0374455701890466 0.0581226387678001 0.0489591644302604 0.0316863055748094 0.0626099905238933 0.0719910801295839 0.0519809252604696 0.0456701729573647 0.0696656050955414 0.0551109811441714 0.0551078046428325
"va" 0.0393492243662505 0.105917469963303 0.0535340093913948 0.0834119097700733 0.028715714427171 0.0913767429267632 0.0245823200442482 0.107351910864013 0.0559827926574148 0.0232218683651805 0.0399273434820018 0.0929944203347799
"regard" 0.0378357926598562 0.026746835849319 0.00305908625093685 0.0145064190904475 0.0693137934448955 0.0998375524570191 0.0798925401438066 0.062151106289692 0.0648221809717434 0.0721536624203822 0.0506121255405656 0.0413308534821244
"assez" 0.0332954975406735 0.0556334185665836 0.0428272075131158 0.0380793501124247 0.0475294583622141 0.0643021524299445 0.0605778601090401 0.0293805229733089 0.0574560240431362 0.0323447452229299 0.0882900412207645 0.0964386581249569
"coup" 0.036322360953462 0.0641924060383657 0.0596521818932685 0.0435192572713426 0.0732745816417467 0.0524570190875863 0.0614558001106204 0.0700612470901982 0.0486166357288076 0.028197983014862 0.0590474797973266 0.0275539023214163
"eux" 0.054483541430193 0.0342359498871284 0.0550635525168632 0.0181330238630594 0.0465392613130013 0.0236902666847164 0.0342396600616314 0.0452008045743214 0.0721883379003506 0.0389795647558386 0.112471390090146 0.0447750912723014
"ici" 0.0862656072644722 0.0320962030191828 0.0611817250187369 0.0797853049974614 0.0742647786909595 0.069378638148098 0.0254602600458285 0.0440707844599634 0.0515630985002504 0.0464437367303609 0.041614414333354 0.117104084866019
"mieux" 0.0681044267877412 0.0920091153216575 0.0871839581517001 0.061652281134402 0.033666699673235 0.0473805333694328 0.0482867000869161 0.0418107442312473 0.0589292554288577 0.0323447452229299 0.0500497685901149 0.0344423779017703
"besoin" 0.0756715853197125 0.0738212669441205 0.0336499487603053 0.061652281134402 0.0326765026240222 0.049072695275484 0.0517984600932372 0.0339006034307411 0.0574560240431362 0.0298566878980892 0.0804170439144543 0.0275539023214163
"dessus" 0.06053726825577 0.0470744310948015 0.0474158368895211 0.0380793501124247 0.0455490642637885 0.0287667524028699 0.0649675601169416 0.0565010057179018 0.0707151065146292 0.0306860403397028 0.0708569757567919 0.0551078046428325
"heures" 0.0711312902005297 0.0342359498871284 0.0275317762584316 0.0344527453398129 0.0712941875433211 0.0558413428996886 0.0860381201548686 0.0372906637738152 0.0456701729573647 0.0464437367303609 0.0472379838378612 0.0723289935937177
"quelqu" 0.125614831630723 0.113406584001113 0.0764771562734211 0.0525857692028723 0.0217843350826815 0.0456883714633816 0.0280940800505693 0.0508509051461116 0.0707151065146292 0.0116109341825902 0.0421767712838047 0.0413308534821244
"vu" 0.0469163828982217 0.114476457435085 0.111656648159195 0.0707187930659317 0.0534706406574908 0.0287667524028699 0.0298499600537299 0.0418107442312473 0.0338843218715932 0.0315153927813163 0.0466756268874105 0.0241096645312392
"ni" 0.0469163828982217 0.053493671698638 0.0504749231404579 0.0961050264742148 0.0277255173779582 0.059225666711791 0.0482867000869161 0.0293805229733089 0.0736615692860721 0.0787884819532909 0.041614414333354 0.0309981401115933
"pris" 0.0771850170261067 0.0898693684537119 0.0887135012771685 0.0652788859070138 0.0425784731161501 0.0541491809936375 0.0500425800900766 0.0497208850317536 0.0191520080143787 0.0348328025477707 0.0365532017792974 0.0137769511607081
"chaque" 0.0257283390087022 0.0310263295852101 0.0336499487603053 0.0507724668165663 0.033666699673235 0.0524570190875863 0.0886719401596095 0.0508509051461116 0.0530363298859719 0.0514198513800425 0.0629839784504817 0.0344423779017703
"amour" 0.0635641316685585 0.0738212669441205 0.0244726900074948 0.0471458620439544 0.0128725616397663 0.0863002572086097 0.0482867000869161 0.0248604425158768 0.187100385986623 0.0530785562632696 0.0174330654639726 0.0309981401115933
"celui" 0.0196746121831252 0.0363756967550739 0.0229431468820263 0.0507724668165663 0.062382414100406 0.0524570190875863 0.0395073000711131 0.0180803218297286 0.0604024868145791 0.105327760084926 0.0528615533423685 0.0378866156919474
"salomon" 0.0030268634127885 0.53493671698638 0 0.0126931167041416 0.000990197049212793 0.00338432381210234 0 0.00113002011435804 0.00147323138572144 0.000829352441613588 0 0.00688847558035407
"rosa" 0 0 0.769360192110617 0.0163197214767535 0 0 0.000877940001580292 0 0 0 0 0
"parler" 0.0575104048429815 0.0588430388685019 0.0550635525168632 0.0562123739754842 0.0505000495098525 0.0541491809936375 0.0351176000632117 0.0339006034307411 0.0486166357288076 0.0348328025477707 0.0635463354009324 0.0344423779017703
"hommes" 0.0196746121831252 0.00855898747178209 0.00305908625093685 0.0217596286356713 0.0465392613130013 0.0524570190875863 0.0438970000790146 0.062151106289692 0.0545095612716933 0.0406382696390658 0.106847820585639 0.0551078046428325
"stéphanie" 0.00151343170639425 0.00106987343397276 0 0.00362660477261188 0.496088721655609 0.00169216190605117 0 0.00113002011435804 0.00147323138572144 0.000829352441613588 0 0.00344423779017703
"pourquoi" 0.0559969731365872 0.0695417732082295 0.0887135012771685 0.0707187930659317 0.0505000495098525 0.0643021524299445 0.0237043800426679 0.0497208850317536 0.0324110904858717 0.0265392781316348 0.0483626977387627 0.0309981401115933
"cœur" 0.0393492243662505 0.071681520076175 0.0596521818932685 0.0163197214767535 0.0227745321318942 0.0321510762149722 0.0684793201232628 0.0666711867471241 0.0427237101859218 0.0514198513800425 0.039364986531551 0.0861059447544258
"côté" 0.0559969731365872 0.053493671698638 0.0734180700224843 0.0543990715891782 0.062382414100406 0.0338432381210234 0.0412631800742737 0.064411146518408 0.0589292554288577 0.0248805732484076 0.0410520573829032 0.0275539023214163
"fit" 0.0332954975406735 0.00962886090575485 0.00458862937640527 0.0145064190904475 0.0831765521338746 0.0236902666847164 0.0465308200837555 0.0892715890342848 0.0928135773004508 0.056395966029724 0.0522991963919178 0.0241096645312392
"première" 0.054483541430193 0.053493671698638 0.0611817250187369 0.059838978748096 0.0505000495098525 0.0609178286178422 0.0614558001106204 0.0395507040025312 0.0412504788002004 0.0323447452229299 0.0365532017792974 0.0551078046428325
"doute" 0.0151343170639425 0.0117686077737004 0.00152954312546842 0.029012838180895 0.0643628081988316 0.0372275619331258 0.0474087600853358 0.0700612470901982 0.0589292554288577 0.0630307855626327 0.0731064035585948 0.0309981401115933
"fallait" 0.036322360953462 0.0363756967550739 0.0825953287752948 0.0181330238630594 0.0356470937716606 0.0524570190875863 0.0465308200837555 0.030510543087667 0.0559827926574148 0.042296974522293 0.0736687605090455 0.0103327133705311
"sûr" 0.0650775633749527 0.049214177962747 0.0474158368895211 0.061652281134402 0.0455490642637885 0.0659943143359957 0.0254602600458285 0.0384206838881732 0.0559827926574148 0.0223925159235669 0.0612969075991295 0.0137769511607081
"fort" 0.0529701097237987 0.022467342113428 0.0229431468820263 0.0253862334082832 0.0227745321318942 0.0321510762149722 0.0465308200837555 0.031640563202025 0.0294646277144288 0.0937168259023355 0.0708569757567919 0.0309981401115933
"éléphants" 0 0 0.00152954312546842 0.00362660477261188 0 0 0.00175588000316058 0 0.00147323138572144 0 0.260371268058688 0
"nuit" 0.0257283390087022 0.0502840513967198 0.0305908625093685 0.0380793501124247 0.0564412318051292 0.0389197238391769 0.0307279000553102 0.0406807241168893 0.0412504788002004 0.0464437367303609 0.0607345506486787 0.0654405180133636
"ailleurs" 0.101399924328415 0.026746835849319 0.0275317762584316 0.0362660477261188 0.0366372908208734 0.0524570190875863 0.021070560037927 0.0757113476619884 0.0692418751289077 0.0373208598726115 0.0438638421351569 0.0137769511607081
"nom" 0.0408626560726447 0.0417250639249377 0.0489453800149895 0.0997316312468267 0.033666699673235 0.0355354000270746 0.0377514200679526 0.0485908649173955 0.0530363298859719 0.0406382696390658 0.0421767712838047 0.0275539023214163
"cet" 0.0317820658342792 0.0181878483775369 0.0229431468820263 0.029012838180895 0.0544608377067036 0.0423040476512793 0.0438970000790146 0.0271204827445929 0.0677686437431863 0.0555666135881104 0.0534239102928193 0.0929944203347799
"mis" 0.048429814604616 0.0877296215857664 0.0933021306535738 0.0834119097700733 0.0267353203287454 0.0423040476512793 0.0342396600616314 0.0384206838881732 0.0206252394001002 0.0381502123142251 0.0253060627702828 0.0103327133705311
"peur" 0.0802118804388952 0.0417250639249377 0.171308830052463 0.0979183288605208 0.0257451232795326 0.0812237714904562 0.014924980026865 0.0372906637738152 0.0324110904858717 0.0215631634819533 0.0101224251081131 0.0103327133705311
"porte" 0.0696178584941354 0.0395853170569922 0.0504749231404579 0.0163197214767535 0.0613922170511932 0.0727629619602004 0.0324837800584708 0.0858815286912107 0.0397772474144789 0.0298566878980892 0.0157459946126204 0.0585520424330096
"veux" 0.066590995081347 0.0502840513967198 0.0749476131479527 0.0689054906796257 0.0257451232795326 0.113374847705428 0.0175588000316058 0.0429407643456053 0.0324110904858717 0.0190751061571125 0.0343037739774945 0.0482193290624785
"sourire" 0.0454029511918275 0.044934684226856 0.0336499487603053 0.00362660477261188 0.0683235963956827 0.0389197238391769 0.0438970000790146 0.0293805229733089 0.0486166357288076 0.052249203821656 0.0438638421351569 0.0206654267410622
"mains" 0.0378357926598562 0.0299564561512373 0.0137658881292158 0.0145064190904475 0.0435686701653629 0.0372275619331258 0.0474087600853358 0.0745813275476303 0.050089867114529 0.0622014331210191 0.039364986531551 0.0241096645312392
"mal" 0.06053726825577 0.0363756967550739 0.0871839581517001 0.030826140567201 0.0306961085255966 0.0439962095573304 0.0412631800742737 0.0565010057179018 0.0324110904858717 0.0481024416135881 0.0314919892252408 0.0137769511607081
"point" 0.036322360953462 0.0278167092832918 0.00917725875281054 0.0543990715891782 0.0277255173779582 0.0287667524028699 0.0342396600616314 0.0169503017153705 0.036830784643036 0.105327760084926 0.0506121255405656 0.0516635668526555
"disait" 0.0211880438895195 0.0427949373589104 0.108597561908258 0.0271995357945891 0.0247549262303198 0.0118451333423582 0.0280940800505693 0.0858815286912107 0.0294646277144288 0.0530785562632696 0.0382402726306496 0.0275539023214163
"donner" 0.06053726825577 0.0278167092832918 0.0367090350112421 0.0489591644302604 0.0217843350826815 0.0338432381210234 0.0517984600932372 0.0282505028589509 0.0471434043430861 0.0481024416135881 0.0489250546892134 0.0654405180133636
"cora" 0 0.462185323476233 0 0 0 0 0 0 0 0 0 0
"elles" 0.0348089292470677 0.0342359498871284 0.0581226387678001 0.0271995357945891 0.0306961085255966 0.0558413428996886 0.0316058400568905 0.0248604425158768 0.0589292554288577 0.0688362526539278 0.0348661309279452 0.0482193290624785
"jours" 0.036322360953462 0.0406551904909649 0.0351794918857737 0.0253862334082832 0.0346568967224478 0.0439962095573304 0.0438970000790146 0.0452008045743214 0.0427237101859218 0.0489317940552017 0.047800340788312 0.0206654267410622
"eut" 0.036322360953462 0.0139083546416459 0.00764771562734211 0.0362660477261188 0.0712941875433211 0.0643021524299445 0.0333617200600511 0.0192103419440866 0.0559827926574148 0.0530785562632696 0.0494874116396642 0.0241096645312392
"devait" 0.0166477487703367 0.026746835849319 0.0305908625093685 0.0181330238630594 0.0604020200019804 0.0406118857452281 0.0517984600932372 0.0418107442312473 0.0353575532573146 0.0572253184713376 0.0449885560360583 0.0103327133705311
"œil" 0.0332954975406735 0.044934684226856 0.0305908625093685 0.0271995357945891 0.0465392613130013 0.0219981047786652 0.035995540064792 0.0485908649173955 0.0515630985002504 0.0580546709129512 0.0320543461756916 0.0551078046428325
"rousseau" 0 0.00213974686794552 0 0.00181330238630594 0.410931775423309 0 0 0 0 0.00165870488322718 0 0
"presque" 0.0105940219447597 0.0171179749435642 0.0137658881292158 0.0108798143178356 0.0554510347559164 0.0575335048057398 0.0430190600774343 0.0293805229733089 0.0412504788002004 0.0298566878980892 0.0832288286667079 0.0103327133705311
"comment" 0.0332954975406735 0.0684718997742567 0.0734180700224843 0.0380793501124247 0.028715714427171 0.0456883714633816 0.0272161400489891 0.0519809252604696 0.0530363298859719 0.0182457537154989 0.0326167031261423 0.0447750912723014
"nature" 0.107453651153992 0.0149782280756187 0.0412976643876474 0.0217596286356713 0.0227745321318942 0.0355354000270746 0.0219485000395073 0.0124302212579384 0.0265181649429859 0.0580546709129512 0.0680451910045382 0.0137769511607081
"quatre" 0.0166477487703367 0.118755951170976 0.0596521818932685 0.030826140567201 0.0267353203287454 0.0710708000541492 0.0342396600616314 0.0192103419440866 0.0338843218715932 0.0248805732484076 0.0236189919189306 0.0551078046428325
"willie" 0 0 0 0 0 0 0 0 0.605498099531512 0 0 0
"terre" 0.006053726825577 0.0149782280756187 0.0305908625093685 0.0181330238630594 0.0415882760669373 0.00846080953025585 0.0351176000632117 0.0429407643456053 0.0589292554288577 0.0555666135881104 0.0579227658964251 0.0792174691740718
"aller" 0.024214907302308 0.0695417732082295 0.0611817250187369 0.0326394429535069 0.0297059114763838 0.0321510762149722 0.0500425800900766 0.0406807241168893 0.0265181649429859 0.0248805732484076 0.0365532017792974 0.0309981401115933
"bonne" 0.0559969731365872 0.0524237982646653 0.0825953287752948 0.0380793501124247 0.0257451232795326 0.0270745904968187 0.0412631800742737 0.0429407643456053 0.0206252394001002 0.0290273354564756 0.0303672753243394 0.0413308534821244
"mademoiselle" 0 0.415110892381431 0.00152954312546842 0 0 0.00676864762420468 0 0 0.00441969415716432 0 0.00337414170270437 0.00344423779017703
"vingt" 0.0514566780174045 0.0834501278498754 0.0321204056348369 0.0253862334082832 0.0356470937716606 0.0541491809936375 0.0430190600774343 0.0192103419440866 0.036830784643036 0.0149283439490446 0.0343037739774945 0.0585520424330096
"vrai" 0.036322360953462 0.0781007606800116 0.0627112681442053 0.0888518169289911 0.0188137439350431 0.0236902666847164 0.0175588000316058 0.0452008045743214 0.0559827926574148 0.0232218683651805 0.026993133621635 0.0206654267410622
"crois" 0.0348089292470677 0.0363756967550739 0.0244726900074948 0.0435192572713426 0.0316863055748094 0.0541491809936375 0.0412631800742737 0.0452008045743214 0.0309378591001503 0.0364915074309979 0.0461132699369598 0.0137769511607081
"droit" 0.0635641316685585 0.0363756967550739 0.0642408112696738 0.0253862334082832 0.0356470937716606 0.0169216190605117 0.0474087600853358 0.031640563202025 0.0441969415716432 0.0182457537154989 0.041614414333354 0.0378866156919474
"grande" 0.0469163828982217 0.0342359498871284 0.0198840606310895 0.0163197214767535 0.033666699673235 0.0219981047786652 0.0596999201074599 0.0384206838881732 0.0265181649429859 0.0555666135881104 0.0314919892252408 0.0723289935937177
"part" 0.0272417707150965 0.0460045576608287 0.0382385781367106 0.0398926524987307 0.0415882760669373 0.0575335048057398 0.0377514200679526 0.0429407643456053 0.0559827926574148 0.0199044585987261 0.0320543461756916 0.0344423779017703
"cinq" 0.0348089292470677 0.0695417732082295 0.0458862937640527 0.0108798143178356 0.0376274878700862 0.0423040476512793 0.0509205200916569 0.0418107442312473 0.0220984707858216 0.0207338110403397 0.0314919892252408 0.0516635668526555
"tenait" 0.0136208853575482 0.0353058233211011 0.0214136037565579 0.0108798143178356 0.0802059609862363 0.0253824285907676 0.0263382000474088 0.0339006034307411 0.0441969415716432 0.0381502123142251 0.047800340788312 0.0413308534821244
"ciel" 0.00908059023836549 0.0128384812076731 0.00917725875281054 0.0217596286356713 0.0396078819685117 0.0203059428726141 0.0544322800979781 0.0406807241168893 0.0736615692860721 0.0447850318471338 0.0359908448288467 0.120548322656196
"gens" 0.0711312902005297 0.0481443045287742 0.0596521818932685 0.0181330238630594 0.0257451232795326 0.010152971436307 0.0140470400252847 0.0429407643456053 0.0265181649429859 0.0398089171974522 0.0517368394414671 0.0137769511607081
"lèvres" 0.012107453651154 0.0213974686794552 0.0152954312546842 0.0090665119315297 0.0455490642637885 0.0558413428996886 0.0395073000711131 0.0497208850317536 0.0648221809717434 0.0439556794055202 0.0348661309279452 0.0585520424330096
"cause" 0.223987892546349 0.0460045576608287 0.0780066993988895 0.0489591644302604 0.00891177344291514 0.0186137809665629 0.00614558001106204 0.0124302212579384 0.0220984707858216 0.00663481953290871 0.0303672753243394 0.00688847558035407
"mort" 0.0151343170639425 0.0310263295852101 0.0458862937640527 0.0725320954522376 0.0475294583622141 0.0372275619331258 0.0254602600458285 0.0350306235450991 0.0147323138572144 0.0729830148619958 0.0236189919189306 0.0172211889508852
"paraissait" 0.012107453651154 0.0117686077737004 0.00764771562734211 0.0108798143178356 0.0544608377067036 0.0152294571544605 0.0403852400726934 0.062151106289692 0.0397772474144789 0.0406382696390658 0.0584851228468758 0.0275539023214163
"prendre" 0.048429814604616 0.0406551904909649 0.0244726900074948 0.0145064190904475 0.033666699673235 0.0355354000270746 0.035995540064792 0.0282505028589509 0.0383040160287575 0.0323447452229299 0.0556733380946222 0.0137769511607081
"derrière" 0.018161180476731 0.0128384812076731 0.0183545175056211 0.0126931167041416 0.0594118229527676 0.0321510762149722 0.0289720200521496 0.0824914683481366 0.0324110904858717 0.0306860403397028 0.0483626977387627 0.0309981401115933
